register_id;name;created;modified;addresses_road_id;addresses_road_name;addresses_start_street_number;neighbourhood_code;neighbourhood_name;district_code;district_name;zip_code;addresses_town;geo_epgs_25831_x;geo_epgs_25831_y;geo_epgs_4326_x;geo_epgs_4326_y
﻿92086011937;Pistes de Petanca;13.07.87 00:00;25.04.22 12:23;191408;C Manacor;9;27;el Putxet i el Farró;5;Sarrià-Sant Gervasi;8023;BARCELONA;4,2833E+16;4,58438E+15;4,14077E+16;2,14252E+15
﻿92086011937;Pistes de Petanca;13.07.87 00:00;25.04.22 12:23;191408;C Manacor;9;27;el Putxet i el Farró;5;Sarrià-Sant Gervasi;8023;BARCELONA;4,2833E+16;4,58438E+15;4,14077E+16;2,14252E+15
﻿92086020343;Gimnàs K.O. Verdu;23.04.87 00:00;17.09.22 04:30;165656;C Jaume Martí;27;51;Verdun;8;Nou Barris;8042;BARCELONA;4,31064E+16;4,58823E+15;4,14427E+15;2,17478E+16
﻿92086020343;Gimnàs K.O. Verdu;23.04.87 00:00;17.09.22 04:30;165656;C Jaume Martí;27;51;Verdun;8;Nou Barris;8042;BARCELONA;4,31064E+16;4,58823E+15;4,14427E+15;2,17478E+16
﻿92086020343;Gimnàs K.O. Verdu;23.04.87 00:00;17.09.22 04:30;165656;C Jaume Martí;27;51;Verdun;8;Nou Barris;8042;BARCELONA;4,31064E+16;4,58823E+15;4,14427E+15;2,17478E+16
﻿92086020343;Gimnàs K.O. Verdu;23.04.87 00:00;17.09.22 04:30;165656;C Jaume Martí;27;51;Verdun;8;Nou Barris;8042;BARCELONA;4,31064E+16;4,58823E+15;4,14427E+15;2,17478E+16
﻿92168164599;Fitness Sant Jordi;07.03.88 00:00;17.09.22 04:52;264206;C Avenir;58;26;Sant Gervasi - Galvany;5;Sarrià-Sant Gervasi;8021;BARCELONA;4,28563E+15;4,58297E+16;4,13951E+16;2,14546E+15
﻿92168164599;Fitness Sant Jordi;07.03.88 00:00;17.09.22 04:52;264206;C Avenir;58;26;Sant Gervasi - Galvany;5;Sarrià-Sant Gervasi;8021;BARCELONA;4,28563E+15;4,58297E+16;4,13951E+16;2,14546E+15
﻿92168164599;Fitness Sant Jordi;07.03.88 00:00;17.09.22 04:52;264206;C Avenir;58;26;Sant Gervasi - Galvany;5;Sarrià-Sant Gervasi;8021;BARCELONA;4,28563E+15;4,58297E+16;4,13951E+16;2,14546E+15
﻿99400099192;Pista de patinatge Guineueta;09.11.04 13:18;17.09.22 06:20;153001;C Guineueta;1;48;la Guineueta;8;Nou Barris;8042;BARCELONA;4,30351E+15;4,5879E+15;4,14396E+15;2,16629E+15
﻿99400099192;Pista de patinatge Guineueta;09.11.04 13:18;17.09.22 06:20;153001;C Guineueta;1;48;la Guineueta;8;Nou Barris;8042;BARCELONA;4,30351E+15;4,5879E+15;4,14396E+15;2,16629E+15
﻿99400099221;Circuit  Esportiu Passeig Marítim;09.11.04 14:28;17.09.22 06:20;700664;C Arquitecte Sert;1;67;la Vila Olímpica del Poblenou;10;Sant Martí;8005;BARCELONA;4,33152E+16;4,58235E+15;4,13899E+15;2,20042E+15
﻿99400099221;Circuit  Esportiu Passeig Marítim;09.11.04 14:28;17.09.22 06:20;700664;C Arquitecte Sert;1;67;la Vila Olímpica del Poblenou;10;Sant Martí;8005;BARCELONA;4,33152E+16;4,58235E+15;4,13899E+15;2,20042E+15
﻿99400099221;Circuit  Esportiu Passeig Marítim;09.11.04 14:28;17.09.22 06:20;700664;C Arquitecte Sert;1;67;la Vila Olímpica del Poblenou;10;Sant Martí;8005;BARCELONA;4,33152E+16;4,58235E+15;4,13899E+15;2,20042E+15
﻿99400140432;Pistes de Petanca Jardins de Sant Pau;09.08.05 12:37;17.09.22 06:27;308505;C Sant Pau;89;1;el Raval;1;Ciutat Vella;8001;BARCELONA;4,30617E+16;4,58086E+15;4,13763E+15;2,17028E+16
﻿99400140432;Pistes de Petanca Jardins de Sant Pau;09.08.05 12:37;17.09.22 06:27;308505;C Sant Pau;89;1;el Raval;1;Ciutat Vella;8001;BARCELONA;4,30617E+16;4,58086E+15;4,13763E+15;2,17028E+16
﻿99400140453;Pistes de Petanca Magòria;09.08.05 16:31;17.09.22 06:27;222603;C Moianés;25;16;la Bordeta;3;Sants-Montjuïc;8014;BARCELONA;4,28267E+14;4,58032E+16;4,13712E+14;2,14224E+16
﻿99400140453;Pistes de Petanca Magòria;09.08.05 16:31;17.09.22 06:27;222603;C Moianés;25;16;la Bordeta;3;Sants-Montjuïc;8014;BARCELONA;4,28267E+14;4,58032E+16;4,13712E+14;2,14224E+16
﻿99400140460;Pistes Municipals de Petanca Santa Eulàlia;09.08.05 17:21;17.09.22 06:27;315500;Pg Santa Eulàlia;1;23;Sarrià;5;Sarrià-Sant Gervasi;8017;BARCELONA;4,26133E+15;4,58393E+15;4,14036E+15;2,11628E+15
﻿99400140460;Pistes Municipals de Petanca Santa Eulàlia;09.08.05 17:21;17.09.22 06:27;315500;Pg Santa Eulàlia;1;23;Sarrià;5;Sarrià-Sant Gervasi;8017;BARCELONA;4,26133E+15;4,58393E+15;4,14036E+15;2,11628E+15
﻿99400140464;Pistes Municipals de Petanca;09.08.05 17:28;25.04.22 12:25;73004;C Castelló;1;26;Sant Gervasi - Galvany;5;Sarrià-Sant Gervasi;8021;BARCELONA;4,28125E+16;4,58341E+15;4,1399E+15;2,14018E+15
﻿99400140464;Pistes Municipals de Petanca;09.08.05 17:28;25.04.22 12:25;73004;C Castelló;1;26;Sant Gervasi - Galvany;5;Sarrià-Sant Gervasi;8021;BARCELONA;4,28125E+16;4,58341E+15;4,1399E+15;2,14018E+15
﻿99400140477;Pistes Municipals de Petanca Ciutat Meridiana;09.08.05 18:40;17.09.22 06:27;275600;Av Rasos de Peguera;25;55;Ciutat Meridiana;8;Nou Barris;8033;BARCELONA;4,3137E+16;4,59027E+15;4,14611E+16;2,17821E+16
﻿99400140477;Pistes Municipals de Petanca Ciutat Meridiana;09.08.05 18:40;17.09.22 06:27;275600;Av Rasos de Peguera;25;55;Ciutat Meridiana;8;Nou Barris;8033;BARCELONA;4,3137E+16;4,59027E+15;4,14611E+16;2,17821E+16
﻿99400141618;Pistes Municipals de Bitlles la Clota;13.09.05 10:43;17.09.22 06:28;63102;C Capcir;1;42;la Clota;7;Horta-Guinardó;8035;BARCELONA;4,29045E+15;4,58644E+15;4,14264E+16;2,15082E+15
﻿99400141618;Pistes Municipals de Bitlles la Clota;13.09.05 10:43;17.09.22 06:28;63102;C Capcir;1;42;la Clota;7;Horta-Guinardó;8035;BARCELONA;4,29045E+15;4,58644E+15;4,14264E+16;2,15082E+15
﻿99400110230;Pistes de Petanca Penitents;06.05.05 13:54;17.09.22 06:24;251408;C Penitents;9;28;Vallcarca i els Penitents;6;Gràcia;8035;BARCELONA;4,27838E+15;4,58561E+15;4,14188E+15;2,13648E+16
﻿99400110230;Pistes de Petanca Penitents;06.05.05 13:54;17.09.22 06:24;251408;C Penitents;9;28;Vallcarca i els Penitents;6;Gràcia;8035;BARCELONA;4,27838E+15;4,58561E+15;4,14188E+15;2,13648E+16
﻿99400042746;Gothic Golf;02.06.03 13:19;17.09.22 06:02;360709;C Vigatans;5;4;Sant Pere, Santa Caterina i la Ribera;1;Ciutat Vella;8003;BARCELONA;4,31415E+14;4,58173E+15;4,13842E+15;2,17972E+16
﻿99400042746;Gothic Golf;02.06.03 13:19;17.09.22 06:02;360709;C Vigatans;5;4;Sant Pere, Santa Caterina i la Ribera;1;Ciutat Vella;8003;BARCELONA;4,31415E+14;4,58173E+15;4,13842E+15;2,17972E+16
﻿99400109009;Pistes Municipals de Petanca Jardins d'Elisard Sala;18.04.05 12:53;17.09.22 06:23;285104;C Robrenyo;55;18;Sants;3;Sants-Montjuïc;8014;BARCELONA;4,28E+15;4,58153E+15;4,13821E+15;2,1389E+16
﻿99400109009;Pistes Municipals de Petanca Jardins d'Elisard Sala;18.04.05 12:53;17.09.22 06:23;285104;C Robrenyo;55;18;Sants;3;Sants-Montjuïc;8014;BARCELONA;4,28E+15;4,58153E+15;4,13821E+15;2,1389E+16
﻿99400109009;Pistes Municipals de Petanca Jardins d'Elisard Sala;18.04.05 12:53;17.09.22 06:23;285104;C Robrenyo;55;18;Sants;3;Sants-Montjuïc;8014;BARCELONA;4,28E+15;4,58153E+15;4,13821E+15;2,1389E+16
﻿99400109228;Pista de Monopati Rambla Prim;20.04.05 13:50;17.09.22 06:23;266405;Rbla Prim;154;70;el Besòs i el Maresme;10;Sant Martí;8020;BARCELONA;4,33966E+16;4,5856E+15;4,14192E+14;2,20981E+16
﻿99400109228;Pista de Monopati Rambla Prim;20.04.05 13:50;17.09.22 06:23;266405;Rbla Prim;154;70;el Besòs i el Maresme;10;Sant Martí;8020;BARCELONA;4,33966E+16;4,5856E+15;4,14192E+14;2,20981E+16
﻿92086005073;Pista Bàsquet;15.07.87 00:00;17.09.22 03:58;700057;Pl Jardins d'Elx;1;61;la Sagrera;9;Sant Andreu;8027;BARCELONA;4,32161E+14;4,5861E+15;4,14236E+15;2,18815E+15
﻿92086005073;Pista Bàsquet;15.07.87 00:00;17.09.22 03:58;700057;Pl Jardins d'Elx;1;61;la Sagrera;9;Sant Andreu;8027;BARCELONA;4,32161E+14;4,5861E+15;4,14236E+15;2,18815E+15
﻿92086005073;Pista Bàsquet;15.07.87 00:00;17.09.22 03:58;700057;Pl Jardins d'Elx;1;61;la Sagrera;9;Sant Andreu;8027;BARCELONA;4,32161E+14;4,5861E+15;4,14236E+15;2,18815E+15
﻿95115140712;Pista Poliesportiva Municipal Briquets;25.04.95 00:00;11.03.22 14:22;61005;Cantera;34;50;les Roquetes;8;Nou Barris;8042;BARCELONA;4,31119E+16;4,58892E+15;4,14489E+15;2,17536E+16
﻿95115140712;Pista Poliesportiva Municipal Briquets;25.04.95 00:00;11.03.22 14:22;61005;Cantera;34;50;les Roquetes;8;Nou Barris;8042;BARCELONA;4,31119E+16;4,58892E+15;4,14489E+15;2,17536E+16
﻿95115140712;Pista Poliesportiva Municipal Briquets;25.04.95 00:00;11.03.22 14:22;61005;Cantera;34;50;les Roquetes;8;Nou Barris;8042;BARCELONA;4,31119E+16;4,58892E+15;4,14489E+15;2,17536E+16
﻿95115140712;Pista Poliesportiva Municipal Briquets;25.04.95 00:00;11.03.22 14:22;61005;Cantera;34;50;les Roquetes;8;Nou Barris;8042;BARCELONA;4,31119E+16;4,58892E+15;4,14489E+15;2,17536E+16
﻿99400110209;Cistelles de Bàsquet;06.05.05 12:13;17.09.22 06:24;325005;C Sicília;321;32;el Camp d'en Grassot i Gràcia Nova;6;Gràcia;8025;BARCELONA;4,30432E+16;4,58412E+15;4,14056E+15;2,16769E+15
﻿99400110209;Cistelles de Bàsquet;06.05.05 12:13;17.09.22 06:24;325005;C Sicília;321;32;el Camp d'en Grassot i Gràcia Nova;6;Gràcia;8025;BARCELONA;4,30432E+16;4,58412E+15;4,14056E+15;2,16769E+15
﻿99400110209;Cistelles de Bàsquet;06.05.05 12:13;17.09.22 06:24;325005;C Sicília;321;32;el Camp d'en Grassot i Gràcia Nova;6;Gràcia;8025;BARCELONA;4,30432E+16;4,58412E+15;4,14056E+15;2,16769E+15
﻿99400110227;Pistes Municipals de Petanca;06.05.05 13:39;17.09.22 06:24;234908;C Olot;7;30;la Salut;6;Gràcia;8024;BARCELONA;4,29223E+15;4,58501E+15;4,14135E+15;2,15313E+15
﻿99400110227;Pistes Municipals de Petanca;06.05.05 13:39;17.09.22 06:24;234908;C Olot;7;30;la Salut;6;Gràcia;8024;BARCELONA;4,29223E+15;4,58501E+15;4,14135E+15;2,15313E+15
﻿99400110350;Centre Esportiu Municipal Artesania;09.05.05 14:44;20.10.22 14:18;26605;C Artesania;63;49;Canyelles;8;Nou Barris;8042;BARCELONA;4,30774E+16;4,58838E+15;4,1444E+16;2,17129E+16
﻿99400110350;Centre Esportiu Municipal Artesania;09.05.05 14:44;20.10.22 14:18;26605;C Artesania;63;49;Canyelles;8;Nou Barris;8042;BARCELONA;4,30774E+16;4,58838E+15;4,1444E+16;2,17129E+16
﻿99400110350;Centre Esportiu Municipal Artesania;09.05.05 14:44;20.10.22 14:18;26605;C Artesania;63;49;Canyelles;8;Nou Barris;8042;BARCELONA;4,30774E+16;4,58838E+15;4,1444E+16;2,17129E+16
﻿99400110350;Centre Esportiu Municipal Artesania;09.05.05 14:44;20.10.22 14:18;26605;C Artesania;63;49;Canyelles;8;Nou Barris;8042;BARCELONA;4,30774E+16;4,58838E+15;4,1444E+16;2,17129E+16
﻿99400110352;Piscines Cobertes;09.05.05 14:54;17.09.22 06:24;26605;C Artesania;63;49;Canyelles;8;Nou Barris;8042;BARCELONA;4,30774E+16;4,58838E+15;4,1444E+16;2,17129E+16
﻿99400110352;Piscines Cobertes;09.05.05 14:54;17.09.22 06:24;26605;C Artesania;63;49;Canyelles;8;Nou Barris;8042;BARCELONA;4,30774E+16;4,58838E+15;4,1444E+16;2,17129E+16
﻿99400110352;Piscines Cobertes;09.05.05 14:54;17.09.22 06:24;26605;C Artesania;63;49;Canyelles;8;Nou Barris;8042;BARCELONA;4,30774E+16;4,58838E+15;4,1444E+16;2,17129E+16
﻿92086008463;Pista Atletisme;14.07.87 00:00;17.09.22 04:03;26605;Artesania;75;50;les Roquetes;8;Nou Barris;8033;BARCELONA;4,30676E+15;4,58862E+15;4,14462E+16;2,1701E+16
﻿92086008463;Pista Atletisme;14.07.87 00:00;17.09.22 04:03;26605;Artesania;75;50;les Roquetes;8;Nou Barris;8033;BARCELONA;4,30676E+15;4,58862E+15;4,14462E+16;2,1701E+16
﻿92086008463;Pista Atletisme;14.07.87 00:00;17.09.22 04:03;26605;Artesania;75;50;les Roquetes;8;Nou Barris;8033;BARCELONA;4,30676E+15;4,58862E+15;4,14462E+16;2,1701E+16
﻿92086008465;Pista Poliesportiva (6);29.09.87 00:00;17.09.22 04:03;26605;Artesania;75;50;les Roquetes;8;Nou Barris;8033;BARCELONA;4,30676E+15;4,58862E+15;4,14462E+16;2,1701E+16
﻿92086008465;Pista Poliesportiva (6);29.09.87 00:00;17.09.22 04:03;26605;Artesania;75;50;les Roquetes;8;Nou Barris;8033;BARCELONA;4,30676E+15;4,58862E+15;4,14462E+16;2,1701E+16
﻿92086008556;Sala Poliesportiva;09.07.87 00:00;17.09.22 04:03;28305;Ausias Marc;78;5;el Fort Pienc;2;Eixample;8013;BARCELONA;4,31433E+16;4,58286E+15;4,13944E+15;2,17981E+15
﻿92086008556;Sala Poliesportiva;09.07.87 00:00;17.09.22 04:03;28305;Ausias Marc;78;5;el Fort Pienc;2;Eixample;8013;BARCELONA;4,31433E+16;4,58286E+15;4,13944E+15;2,17981E+15
﻿99400644388;Piscina Coberta;18.12.19 00:00;17.09.22 11:10;295403;C Sant Iscle;50;46;el Turó de la Peira;8;Nou Barris;8031;BARCELONA;4,30838E+15;4,58714E+15;4,14329E+15;2,1722E+15
﻿99400644388;Piscina Coberta;18.12.19 00:00;17.09.22 11:10;295403;C Sant Iscle;50;46;el Turó de la Peira;8;Nou Barris;8031;BARCELONA;4,30838E+15;4,58714E+15;4,14329E+15;2,1722E+15
﻿99400644388;Piscina Coberta;18.12.19 00:00;17.09.22 11:10;295403;C Sant Iscle;50;46;el Turó de la Peira;8;Nou Barris;8031;BARCELONA;4,30838E+15;4,58714E+15;4,14329E+15;2,1722E+15
﻿92086008094;Piscina Esportiva Coberta;09.07.87 00:00;17.09.22 04:02;325005;C Sicília;333;32;el Camp d'en Grassot i Gràcia Nova;6;Gràcia;8025;BARCELONA;4,30341E+15;4,58416E+16;4,1406E+16;2,16659E+16
﻿92086008094;Piscina Esportiva Coberta;09.07.87 00:00;17.09.22 04:02;325005;C Sicília;333;32;el Camp d'en Grassot i Gràcia Nova;6;Gràcia;8025;BARCELONA;4,30341E+15;4,58416E+16;4,1406E+16;2,16659E+16
﻿92086008094;Piscina Esportiva Coberta;09.07.87 00:00;17.09.22 04:02;325005;C Sicília;333;32;el Camp d'en Grassot i Gràcia Nova;6;Gràcia;8025;BARCELONA;4,30341E+15;4,58416E+16;4,1406E+16;2,16659E+16
﻿92086005795;Centre Esportiu Municipal La Guineueta;09.10.89 00:00;23.08.22 12:33;74109;C Castor;1;48;la Guineueta;8;Nou Barris;8042;BARCELONA;4,3071E+15;4,58814E+16;4,14419E+15;2,17055E+16
﻿92086005795;Centre Esportiu Municipal La Guineueta;09.10.89 00:00;23.08.22 12:33;74109;C Castor;1;48;la Guineueta;8;Nou Barris;8042;BARCELONA;4,3071E+15;4,58814E+16;4,14419E+15;2,17055E+16
﻿92086005795;Centre Esportiu Municipal La Guineueta;09.10.89 00:00;23.08.22 12:33;74109;C Castor;1;48;la Guineueta;8;Nou Barris;8042;BARCELONA;4,3071E+15;4,58814E+16;4,14419E+15;2,17055E+16
﻿92086005795;Centre Esportiu Municipal La Guineueta;09.10.89 00:00;23.08.22 12:33;74109;C Castor;1;48;la Guineueta;8;Nou Barris;8042;BARCELONA;4,3071E+15;4,58814E+16;4,14419E+15;2,17055E+16
﻿99400108896;Cistelles de Basquet;15.04.05 14:22;17.09.22 06:23;198804;Av Paral.lel;49;11;el Poble-sec;3;Sants-Montjuïc;8004;BARCELONA;4,30795E+15;4,58066E+15;4,13745E+16;2,17243E+15
﻿99400108896;Cistelles de Basquet;15.04.05 14:22;17.09.22 06:23;198804;Av Paral.lel;49;11;el Poble-sec;3;Sants-Montjuïc;8004;BARCELONA;4,30795E+15;4,58066E+15;4,13745E+16;2,17243E+15
﻿99400108896;Cistelles de Basquet;15.04.05 14:22;17.09.22 06:23;198804;Av Paral.lel;49;11;el Poble-sec;3;Sants-Montjuïc;8004;BARCELONA;4,30795E+15;4,58066E+15;4,13745E+16;2,17243E+15
﻿99400108898;Cistelles de Basquet;15.04.05 14:24;17.09.22 06:23;212406;C Mineria;16;13;la Marina de Port;3;Sants-Montjuïc;8038;BARCELONA;4,27884E+15;4,57957E+15;4,13644E+15;2,13775E+15
﻿99400108898;Cistelles de Basquet;15.04.05 14:24;17.09.22 06:23;212406;C Mineria;16;13;la Marina de Port;3;Sants-Montjuïc;8038;BARCELONA;4,27884E+15;4,57957E+15;4,13644E+15;2,13775E+15
﻿99400108898;Cistelles de Basquet;15.04.05 14:24;17.09.22 06:23;212406;C Mineria;16;13;la Marina de Port;3;Sants-Montjuïc;8038;BARCELONA;4,27884E+15;4,57957E+15;4,13644E+15;2,13775E+15
﻿92168175394;Centre Esportiu Municipal Trinitat Vella;26.10.89 00:00;21.10.22 11:18;34400;Via Bàrcino;84;57;la Trinitat Vella;9;Sant Andreu;8033;BARCELONA;4,32606E+16;4,58919E+14;4,14515E+16;2,19313E+16
﻿92168175394;Centre Esportiu Municipal Trinitat Vella;26.10.89 00:00;21.10.22 11:18;34400;Via Bàrcino;84;57;la Trinitat Vella;9;Sant Andreu;8033;BARCELONA;4,32606E+16;4,58919E+14;4,14515E+16;2,19313E+16
﻿92168175394;Centre Esportiu Municipal Trinitat Vella;26.10.89 00:00;21.10.22 11:18;34400;Via Bàrcino;84;57;la Trinitat Vella;9;Sant Andreu;8033;BARCELONA;4,32606E+16;4,58919E+14;4,14515E+16;2,19313E+16
﻿92168175394;Centre Esportiu Municipal Trinitat Vella;26.10.89 00:00;21.10.22 11:18;34400;Via Bàrcino;84;57;la Trinitat Vella;9;Sant Andreu;8033;BARCELONA;4,32606E+16;4,58919E+14;4,14515E+16;2,19313E+16
﻿92168175394;Centre Esportiu Municipal Trinitat Vella;26.10.89 00:00;21.10.22 11:18;34400;Via Bàrcino;84;57;la Trinitat Vella;9;Sant Andreu;8033;BARCELONA;4,32606E+16;4,58919E+14;4,14515E+16;2,19313E+16
﻿92168175394;Centre Esportiu Municipal Trinitat Vella;26.10.89 00:00;21.10.22 11:18;34400;Via Bàrcino;84;57;la Trinitat Vella;9;Sant Andreu;8033;BARCELONA;4,32606E+16;4,58919E+14;4,14515E+16;2,19313E+16
﻿92168175394;Centre Esportiu Municipal Trinitat Vella;26.10.89 00:00;21.10.22 11:18;34400;Via Bàrcino;84;57;la Trinitat Vella;9;Sant Andreu;8033;BARCELONA;4,32606E+16;4,58919E+14;4,14515E+16;2,19313E+16
﻿92168175394;Centre Esportiu Municipal Trinitat Vella;26.10.89 00:00;21.10.22 11:18;34400;Via Bàrcino;84;57;la Trinitat Vella;9;Sant Andreu;8033;BARCELONA;4,32606E+16;4,58919E+14;4,14515E+16;2,19313E+16
﻿92168175412;Pista Poliesportiva Municipal Montbau;23.01.89 00:00;08.04.22 12:12;25500;C Arquitectura;15;40;Montbau;7;Horta-Guinardó;8035;BARCELONA;4,28173E+15;4,58679E+15;4,14295E+16;2,14035E+16
﻿92168175412;Pista Poliesportiva Municipal Montbau;23.01.89 00:00;08.04.22 12:12;25500;C Arquitectura;15;40;Montbau;7;Horta-Guinardó;8035;BARCELONA;4,28173E+15;4,58679E+15;4,14295E+16;2,14035E+16
﻿92168175412;Pista Poliesportiva Municipal Montbau;23.01.89 00:00;08.04.22 12:12;25500;C Arquitectura;15;40;Montbau;7;Horta-Guinardó;8035;BARCELONA;4,28173E+15;4,58679E+15;4,14295E+16;2,14035E+16
﻿92168175412;Pista Poliesportiva Municipal Montbau;23.01.89 00:00;08.04.22 12:12;25500;C Arquitectura;15;40;Montbau;7;Horta-Guinardó;8035;BARCELONA;4,28173E+15;4,58679E+15;4,14295E+16;2,14035E+16
﻿92168175412;Pista Poliesportiva Municipal Montbau;23.01.89 00:00;08.04.22 12:12;25500;C Arquitectura;15;40;Montbau;7;Horta-Guinardó;8035;BARCELONA;4,28173E+15;4,58679E+15;4,14295E+16;2,14035E+16
﻿99400141609;Pistes de Petanca pl Antoni Genescà i Corominas;13.09.05 10:26;17.09.22 06:28;77005;C Cermeño;15;3;la Barceloneta;1;Ciutat Vella;8003;BARCELONA;4,32373E+15;4,58134E+15;4,13807E+14;2,19122E+16
﻿99400141609;Pistes de Petanca pl Antoni Genescà i Corominas;13.09.05 10:26;17.09.22 06:28;77005;C Cermeño;15;3;la Barceloneta;1;Ciutat Vella;8003;BARCELONA;4,32373E+15;4,58134E+15;4,13807E+14;2,19122E+16
﻿99400141613;Pistes de Petanca pl Maquinista;13.09.05 10:32;17.09.22 06:28;77005;C Cermeño;5;3;la Barceloneta;1;Ciutat Vella;8003;BARCELONA;4,32338E+15;4,58147E+15;4,13819E+15;2,19079E+16
﻿99400141613;Pistes de Petanca pl Maquinista;13.09.05 10:32;17.09.22 06:28;77005;C Cermeño;5;3;la Barceloneta;1;Ciutat Vella;8003;BARCELONA;4,32338E+15;4,58147E+15;4,13819E+15;2,19079E+16
﻿99400141676;Pista de Petanca pl Doctor Cararach Mauri;13.09.05 12:48;17.09.22 06:28;292507;C Sagrera;197;61;la Sagrera;9;Sant Andreu;8027;BARCELONA;4,32412E+15;4,58654E+15;4,14276E+15;2,1911E+16
﻿99400141676;Pista de Petanca pl Doctor Cararach Mauri;13.09.05 12:48;17.09.22 06:28;292507;C Sagrera;197;61;la Sagrera;9;Sant Andreu;8027;BARCELONA;4,32412E+15;4,58654E+15;4,14276E+15;2,1911E+16
﻿93057134241;Pista Petita Especialitzada;26.02.93 00:00;17.09.22 05:00;275600;Av Rasos de Peguera;242;55;Ciutat Meridiana;8;Nou Barris;8033;BARCELONA;4,30527E+15;4,59015E+15;4,14599E+14;2,16813E+16
﻿93057134241;Pista Petita Especialitzada;26.02.93 00:00;17.09.22 05:00;275600;Av Rasos de Peguera;242;55;Ciutat Meridiana;8;Nou Barris;8033;BARCELONA;4,30527E+15;4,59015E+15;4,14599E+14;2,16813E+16
﻿92168152904;Club Laumar *Rbla Poblenou;14.11.89 00:00;17.09.22 04:51;346800;Rbla Poblenou;90;68;el Poblenou;10;Sant Martí;8005;BARCELONA;4,33148E+16;4,5837E+15;4,1402E+15;2,20023E+16
﻿92168152904;Club Laumar *Rbla Poblenou;14.11.89 00:00;17.09.22 04:51;346800;Rbla Poblenou;90;68;el Poblenou;10;Sant Martí;8005;BARCELONA;4,33148E+16;4,5837E+15;4,1402E+15;2,20023E+16
﻿92168152904;Club Laumar *Rbla Poblenou;14.11.89 00:00;17.09.22 04:51;346800;Rbla Poblenou;90;68;el Poblenou;10;Sant Martí;8005;BARCELONA;4,33148E+16;4,5837E+15;4,1402E+15;2,20023E+16
﻿92168152904;Club Laumar *Rbla Poblenou;14.11.89 00:00;17.09.22 04:51;346800;Rbla Poblenou;90;68;el Poblenou;10;Sant Martí;8005;BARCELONA;4,33148E+16;4,5837E+15;4,1402E+15;2,20023E+16
﻿92168152904;Club Laumar *Rbla Poblenou;14.11.89 00:00;17.09.22 04:51;346800;Rbla Poblenou;90;68;el Poblenou;10;Sant Martí;8005;BARCELONA;4,33148E+16;4,5837E+15;4,1402E+15;2,20023E+16
﻿92168152952;Gimnàs Shere-Kan;14.07.89 00:00;17.09.22 04:52;144306;Pi i Margall;69;32;el Camp d'en Grassot i Gràcia Nova;6;Gràcia;8024;BARCELONA;4,30124E+15;4,58458E+14;4,14098E+15;2,16395E+15
﻿92168152952;Gimnàs Shere-Kan;14.07.89 00:00;17.09.22 04:52;144306;Pi i Margall;69;32;el Camp d'en Grassot i Gràcia Nova;6;Gràcia;8024;BARCELONA;4,30124E+15;4,58458E+14;4,14098E+15;2,16395E+15
﻿92168152952;Gimnàs Shere-Kan;14.07.89 00:00;17.09.22 04:52;144306;Pi i Margall;69;32;el Camp d'en Grassot i Gràcia Nova;6;Gràcia;8024;BARCELONA;4,30124E+15;4,58458E+14;4,14098E+15;2,16395E+15
﻿92168152958;Club Song Duck II;14.11.89 00:00;17.09.22 04:52;161101;Independència;348;64;el Camp de l'Arpa del Clot;10;Sant Martí;8026;BARCELONA;4,31409E+15;4,58472E+15;4,14111E+15;2,17931E+16
﻿92168152958;Club Song Duck II;14.11.89 00:00;17.09.22 04:52;161101;Independència;348;64;el Camp de l'Arpa del Clot;10;Sant Martí;8026;BARCELONA;4,31409E+15;4,58472E+15;4,14111E+15;2,17931E+16
﻿92168152958;Club Song Duck II;14.11.89 00:00;17.09.22 04:52;161101;Independència;348;64;el Camp de l'Arpa del Clot;10;Sant Martí;8026;BARCELONA;4,31409E+15;4,58472E+15;4,14111E+15;2,17931E+16
﻿93281092618;Piscina Descoberta;08.10.93 00:00;17.09.22 05:05;31208;C Begur;44;17;Sants - Badal;3;Sants-Montjuïc;8028;BARCELONA;4,27285E+16;4,58057E+15;4,13734E+14;2,13046E+15
﻿93281092618;Piscina Descoberta;08.10.93 00:00;17.09.22 05:05;31208;C Begur;44;17;Sants - Badal;3;Sants-Montjuïc;8028;BARCELONA;4,27285E+16;4,58057E+15;4,13734E+14;2,13046E+15
﻿93281092618;Piscina Descoberta;08.10.93 00:00;17.09.22 05:05;31208;C Begur;44;17;Sants - Badal;3;Sants-Montjuïc;8028;BARCELONA;4,27285E+16;4,58057E+15;4,13734E+14;2,13046E+15
﻿99400118708;Golf urbà;07.06.05 19:10;17.09.22 06:25;162909;C Iradier;18;25;Sant Gervasi - la Bonanova;5;Sarrià-Sant Gervasi;8017;BARCELONA;4,26928E+16;4,584E+15;4,14042E+15;2,12579E+15
﻿99400118708;Golf urbà;07.06.05 19:10;17.09.22 06:25;162909;C Iradier;18;25;Sant Gervasi - la Bonanova;5;Sarrià-Sant Gervasi;8017;BARCELONA;4,26928E+16;4,584E+15;4,14042E+15;2,12579E+15
﻿99400144112;Piscina Coberta;03.10.05 09:02;17.09.22 06:29;79306;Pg Circumval.lació;3;4;Sant Pere, Santa Caterina i la Ribera;1;Ciutat Vella;8003;BARCELONA;4,31994E+16;4,58184E+14;4,13852E+14;2,18663E+16
