"Any","Codi_Districte","Nom_Districte","Codi_Barri","Nom_Barri","Sexe","Lloc_de_naixement","Nombre"
2022,7,"Horta-Guinardó",34,"Can Baró","Dones","Regió de Múrcia","21"
2022,7,"Horta-Guinardó",34,"Can Baró","Dones","Comunitat Foral de Navarra","10"
2022,7,"Horta-Guinardó",34,"Can Baró","Dones","País Basc","18"
2022,7,"Horta-Guinardó",34,"Can Baró","Dones","Rioja, La","7"
2022,7,"Horta-Guinardó",34,"Can Baró","Dones","Ceuta","2"
2022,7,"Horta-Guinardó",34,"Can Baró","Dones","Melilla","4"
2022,7,"Horta-Guinardó",34,"Can Baró","Dones","Estranger","1171"
2022,7,"Horta-Guinardó",34,"Can Baró","Homes","Barcelona ciutat","2421"
2022,7,"Horta-Guinardó",34,"Can Baró","Homes","Resta Catalunya","287"
2022,7,"Horta-Guinardó",34,"Can Baró","Homes","Andalusia","202"
2022,7,"Horta-Guinardó",34,"Can Baró","Homes","Aragó","49"
2022,7,"Horta-Guinardó",34,"Can Baró","Homes","Principat d'Astúries","5"
2022,7,"Horta-Guinardó",34,"Can Baró","Homes","Illes Balears","11"
2022,7,"Horta-Guinardó",34,"Can Baró","Homes","Canàries","7"
2022,7,"Horta-Guinardó",34,"Can Baró","Homes","Cantàbria","6"
2022,7,"Horta-Guinardó",34,"Can Baró","Homes","Castella i Lleó","104"
2022,7,"Horta-Guinardó",34,"Can Baró","Homes","Castella-la Manxa","35"
2022,7,"Horta-Guinardó",34,"Can Baró","Homes","Comunitat Valenciana","48"
2022,7,"Horta-Guinardó",34,"Can Baró","Homes","Extremadura","33"
2022,7,"Horta-Guinardó",34,"Can Baró","Homes","Galícia","53"
2022,7,"Horta-Guinardó",34,"Can Baró","Homes","Comunitat de Madrid","40"
2022,7,"Horta-Guinardó",34,"Can Baró","Homes","Regió de Múrcia","10"
2022,7,"Horta-Guinardó",34,"Can Baró","Homes","Comunitat Foral de Navarra","6"
2022,7,"Horta-Guinardó",34,"Can Baró","Homes","País Basc","14"
2022,7,"Horta-Guinardó",34,"Can Baró","Homes","Rioja, La","2"
2022,7,"Horta-Guinardó",34,"Can Baró","Homes","Ceuta","2"
2022,7,"Horta-Guinardó",34,"Can Baró","Homes","Melilla","2"
2022,7,"Horta-Guinardó",34,"Can Baró","Homes","Estranger","1054"
2022,7,"Horta-Guinardó",35,"el Guinardó","Dones","Barcelona ciutat","10079"
2022,7,"Horta-Guinardó",35,"el Guinardó","Dones","Resta Catalunya","1325"
2022,7,"Horta-Guinardó",35,"el Guinardó","Dones","Andalusia","704"
2022,7,"Horta-Guinardó",35,"el Guinardó","Dones","Aragó","425"
2022,7,"Horta-Guinardó",35,"el Guinardó","Dones","Principat d'Astúries","52"
2022,7,"Horta-Guinardó",35,"el Guinardó","Dones","Illes Balears","49"
2022,7,"Horta-Guinardó",35,"el Guinardó","Dones","Canàries","20"
2022,7,"Horta-Guinardó",35,"el Guinardó","Dones","Cantàbria","25"
2022,7,"Horta-Guinardó",35,"el Guinardó","Dones","Castella i Lleó","514"
2022,7,"Horta-Guinardó",35,"el Guinardó","Dones","Castella-la Manxa","195"
2022,7,"Horta-Guinardó",35,"el Guinardó","Dones","Comunitat Valenciana","214"
2022,7,"Horta-Guinardó",35,"el Guinardó","Dones","Extremadura","163"
2022,7,"Horta-Guinardó",35,"el Guinardó","Dones","Galícia","337"
2022,7,"Horta-Guinardó",35,"el Guinardó","Dones","Comunitat de Madrid","153"
2022,7,"Horta-Guinardó",35,"el Guinardó","Dones","Regió de Múrcia","66"
2022,7,"Horta-Guinardó",35,"el Guinardó","Dones","Comunitat Foral de Navarra","37"
2022,7,"Horta-Guinardó",35,"el Guinardó","Dones","País Basc","72"
2022,7,"Horta-Guinardó",35,"el Guinardó","Dones","Rioja, La","24"
2022,7,"Horta-Guinardó",35,"el Guinardó","Dones","Ceuta","5"
2022,7,"Horta-Guinardó",35,"el Guinardó","Dones","Melilla","11"
2022,7,"Horta-Guinardó",35,"el Guinardó","Dones","Estranger","5277"
2022,7,"Horta-Guinardó",35,"el Guinardó","Homes","Barcelona ciutat","9519"
2022,7,"Horta-Guinardó",35,"el Guinardó","Homes","Resta Catalunya","1184"
2022,7,"Horta-Guinardó",35,"el Guinardó","Homes","Andalusia","514"
2022,7,"Horta-Guinardó",35,"el Guinardó","Homes","Aragó","255"
2022,7,"Horta-Guinardó",35,"el Guinardó","Homes","Principat d'Astúries","30"
2022,7,"Horta-Guinardó",35,"el Guinardó","Homes","Illes Balears","42"
2022,7,"Horta-Guinardó",35,"el Guinardó","Homes","Canàries","26"
2022,7,"Horta-Guinardó",35,"el Guinardó","Homes","Cantàbria","15"
2022,7,"Horta-Guinardó",35,"el Guinardó","Homes","Castella i Lleó","350"
2022,7,"Horta-Guinardó",35,"el Guinardó","Homes","Castella-la Manxa","132"
2022,7,"Horta-Guinardó",35,"el Guinardó","Homes","Comunitat Valenciana","171"
2022,7,"Horta-Guinardó",35,"el Guinardó","Homes","Extremadura","100"
2022,7,"Horta-Guinardó",35,"el Guinardó","Homes","Galícia","231"
2022,7,"Horta-Guinardó",35,"el Guinardó","Homes","Comunitat de Madrid","111"
2022,7,"Horta-Guinardó",35,"el Guinardó","Homes","Regió de Múrcia","56"
2022,7,"Horta-Guinardó",35,"el Guinardó","Homes","Comunitat Foral de Navarra","28"
2022,7,"Horta-Guinardó",35,"el Guinardó","Homes","País Basc","83"
2022,7,"Horta-Guinardó",35,"el Guinardó","Homes","Rioja, La","21"
2022,7,"Horta-Guinardó",35,"el Guinardó","Homes","Ceuta","11"
2022,7,"Horta-Guinardó",35,"el Guinardó","Homes","Melilla","12"
2022,7,"Horta-Guinardó",35,"el Guinardó","Homes","Estranger","4356"
2022,7,"Horta-Guinardó",36,"la Font d'en Fargues","Dones","Barcelona ciutat","3087"
2022,7,"Horta-Guinardó",36,"la Font d'en Fargues","Dones","Resta Catalunya","345"
2022,7,"Horta-Guinardó",36,"la Font d'en Fargues","Dones","Andalusia","250"
2022,7,"Horta-Guinardó",36,"la Font d'en Fargues","Dones","Aragó","97"
2022,7,"Horta-Guinardó",36,"la Font d'en Fargues","Dones","Principat d'Astúries","7"
2022,7,"Horta-Guinardó",36,"la Font d'en Fargues","Dones","Illes Balears","22"
2022,7,"Horta-Guinardó",36,"la Font d'en Fargues","Dones","Canàries","9"
2022,7,"Horta-Guinardó",36,"la Font d'en Fargues","Dones","Cantàbria","6"
2022,7,"Horta-Guinardó",36,"la Font d'en Fargues","Dones","Castella i Lleó","147"
2022,7,"Horta-Guinardó",36,"la Font d'en Fargues","Dones","Castella-la Manxa","60"
2022,7,"Horta-Guinardó",36,"la Font d'en Fargues","Dones","Comunitat Valenciana","64"
2022,7,"Horta-Guinardó",36,"la Font d'en Fargues","Dones","Extremadura","53"
2022,7,"Horta-Guinardó",36,"la Font d'en Fargues","Dones","Galícia","72"
2022,7,"Horta-Guinardó",36,"la Font d'en Fargues","Dones","Comunitat de Madrid","25"
2022,7,"Horta-Guinardó",36,"la Font d'en Fargues","Dones","Regió de Múrcia","17"
2022,7,"Horta-Guinardó",36,"la Font d'en Fargues","Dones","Comunitat Foral de Navarra","9"
2022,7,"Horta-Guinardó",36,"la Font d'en Fargues","Dones","País Basc","11"
2022,7,"Horta-Guinardó",36,"la Font d'en Fargues","Dones","Rioja, La","10"
2022,7,"Horta-Guinardó",36,"la Font d'en Fargues","Dones","Ceuta","4"
2022,7,"Horta-Guinardó",36,"la Font d'en Fargues","Dones","Melilla","4"
2022,7,"Horta-Guinardó",36,"la Font d'en Fargues","Dones","Estranger","677"
2022,7,"Horta-Guinardó",36,"la Font d'en Fargues","Homes","Barcelona ciutat","3070"
2022,7,"Horta-Guinardó",36,"la Font d'en Fargues","Homes","Resta Catalunya","310"
2022,7,"Horta-Guinardó",36,"la Font d'en Fargues","Homes","Andalusia","175"
2022,7,"Horta-Guinardó",36,"la Font d'en Fargues","Homes","Aragó","74"
2022,7,"Horta-Guinardó",36,"la Font d'en Fargues","Homes","Principat d'Astúries","11"
2022,7,"Horta-Guinardó",36,"la Font d'en Fargues","Homes","Illes Balears","13"
2022,7,"Horta-Guinardó",36,"la Font d'en Fargues","Homes","Canàries","5"
2022,7,"Horta-Guinardó",36,"la Font d'en Fargues","Homes","Cantàbria","4"
2022,7,"Horta-Guinardó",36,"la Font d'en Fargues","Homes","Castella i Lleó","108"
2022,7,"Horta-Guinardó",36,"la Font d'en Fargues","Homes","Castella-la Manxa","39"
2022,7,"Horta-Guinardó",36,"la Font d'en Fargues","Homes","Comunitat Valenciana","45"
2022,7,"Horta-Guinardó",36,"la Font d'en Fargues","Homes","Extremadura","38"
2022,7,"Horta-Guinardó",36,"la Font d'en Fargues","Homes","Galícia","52"
2022,7,"Horta-Guinardó",36,"la Font d'en Fargues","Homes","Comunitat de Madrid","15"
2022,7,"Horta-Guinardó",36,"la Font d'en Fargues","Homes","Regió de Múrcia","14"
2022,7,"Horta-Guinardó",36,"la Font d'en Fargues","Homes","Comunitat Foral de Navarra","4"
2022,7,"Horta-Guinardó",36,"la Font d'en Fargues","Homes","País Basc","18"
2022,7,"Horta-Guinardó",36,"la Font d'en Fargues","Homes","Rioja, La","4"
2022,7,"Horta-Guinardó",36,"la Font d'en Fargues","Homes","Ceuta","1"
2022,7,"Horta-Guinardó",36,"la Font d'en Fargues","Homes","Melilla","0"
2022,7,"Horta-Guinardó",36,"la Font d'en Fargues","Homes","Estranger","551"
2022,7,"Horta-Guinardó",37,"el Carmel","Dones","Barcelona ciutat","7382"
2022,7,"Horta-Guinardó",37,"el Carmel","Dones","Resta Catalunya","583"
2022,7,"Horta-Guinardó",37,"el Carmel","Dones","Andalusia","1860"
2022,7,"Horta-Guinardó",37,"el Carmel","Dones","Aragó","239"
2022,7,"Horta-Guinardó",37,"el Carmel","Dones","Principat d'Astúries","32"
2022,7,"Horta-Guinardó",37,"el Carmel","Dones","Illes Balears","21"
2022,7,"Horta-Guinardó",37,"el Carmel","Dones","Canàries","15"
2022,7,"Horta-Guinardó",37,"el Carmel","Dones","Cantàbria","16"
2022,7,"Horta-Guinardó",37,"el Carmel","Dones","Castella i Lleó","482"
2022,7,"Horta-Guinardó",37,"el Carmel","Dones","Castella-la Manxa","402"
2022,7,"Horta-Guinardó",37,"el Carmel","Dones","Comunitat Valenciana","134"
2022,7,"Horta-Guinardó",37,"el Carmel","Dones","Extremadura","390"
2022,7,"Horta-Guinardó",37,"el Carmel","Dones","Galícia","442"
2022,7,"Horta-Guinardó",37,"el Carmel","Dones","Comunitat de Madrid","62"
2022,7,"Horta-Guinardó",37,"el Carmel","Dones","Regió de Múrcia","71"
2022,7,"Horta-Guinardó",37,"el Carmel","Dones","Comunitat Foral de Navarra","17"
2022,7,"Horta-Guinardó",37,"el Carmel","Dones","País Basc","36"
2022,7,"Horta-Guinardó",37,"el Carmel","Dones","Rioja, La","11"
2022,7,"Horta-Guinardó",37,"el Carmel","Dones","Ceuta","9"
2022,7,"Horta-Guinardó",37,"el Carmel","Dones","Melilla","16"
2022,7,"Horta-Guinardó",37,"el Carmel","Dones","Estranger","4629"
2022,7,"Horta-Guinardó",37,"el Carmel","Homes","Barcelona ciutat","7452"
2022,7,"Horta-Guinardó",37,"el Carmel","Homes","Resta Catalunya","615"
2022,7,"Horta-Guinardó",37,"el Carmel","Homes","Andalusia","1403"
2022,7,"Horta-Guinardó",37,"el Carmel","Homes","Aragó","174"
2022,7,"Horta-Guinardó",37,"el Carmel","Homes","Principat d'Astúries","23"
2022,7,"Horta-Guinardó",37,"el Carmel","Homes","Illes Balears","15"
2022,7,"Horta-Guinardó",37,"el Carmel","Homes","Canàries","21"
2022,7,"Horta-Guinardó",37,"el Carmel","Homes","Cantàbria","7"
2022,7,"Horta-Guinardó",37,"el Carmel","Homes","Castella i Lleó","329"
2022,7,"Horta-Guinardó",37,"el Carmel","Homes","Castella-la Manxa","324"
2022,7,"Horta-Guinardó",37,"el Carmel","Homes","Comunitat Valenciana","89"
2022,7,"Horta-Guinardó",37,"el Carmel","Homes","Extremadura","288"
2022,7,"Horta-Guinardó",37,"el Carmel","Homes","Galícia","292"
2022,7,"Horta-Guinardó",37,"el Carmel","Homes","Comunitat de Madrid","79"
2022,7,"Horta-Guinardó",37,"el Carmel","Homes","Regió de Múrcia","49"
2022,7,"Horta-Guinardó",37,"el Carmel","Homes","Comunitat Foral de Navarra","13"
2022,7,"Horta-Guinardó",37,"el Carmel","Homes","País Basc","27"
2022,7,"Horta-Guinardó",37,"el Carmel","Homes","Rioja, La","5"
2022,7,"Horta-Guinardó",37,"el Carmel","Homes","Ceuta","7"
2022,7,"Horta-Guinardó",37,"el Carmel","Homes","Melilla","9"
2022,7,"Horta-Guinardó",37,"el Carmel","Homes","Estranger","4049"
2022,7,"Horta-Guinardó",38,"la Teixonera","Dones","Barcelona ciutat","2779"
2022,7,"Horta-Guinardó",38,"la Teixonera","Dones","Resta Catalunya","271"
2022,7,"Horta-Guinardó",38,"la Teixonera","Dones","Andalusia","533"
2022,7,"Horta-Guinardó",38,"la Teixonera","Dones","Aragó","102"
2022,7,"Horta-Guinardó",38,"la Teixonera","Dones","Principat d'Astúries","17"
2022,7,"Horta-Guinardó",38,"la Teixonera","Dones","Illes Balears","7"
2022,7,"Horta-Guinardó",38,"la Teixonera","Dones","Canàries","11"
2022,7,"Horta-Guinardó",38,"la Teixonera","Dones","Cantàbria","4"
2022,7,"Horta-Guinardó",38,"la Teixonera","Dones","Castella i Lleó","199"
2022,7,"Horta-Guinardó",38,"la Teixonera","Dones","Castella-la Manxa","145"
2022,7,"Horta-Guinardó",38,"la Teixonera","Dones","Comunitat Valenciana","62"
2022,7,"Horta-Guinardó",38,"la Teixonera","Dones","Extremadura","154"
2022,7,"Horta-Guinardó",38,"la Teixonera","Dones","Galícia","142"
2022,7,"Horta-Guinardó",38,"la Teixonera","Dones","Comunitat de Madrid","28"
2022,7,"Horta-Guinardó",38,"la Teixonera","Dones","Regió de Múrcia","27"
2022,7,"Horta-Guinardó",38,"la Teixonera","Dones","Comunitat Foral de Navarra","7"
2022,7,"Horta-Guinardó",38,"la Teixonera","Dones","País Basc","13"
2022,7,"Horta-Guinardó",38,"la Teixonera","Dones","Rioja, La","10"
2022,7,"Horta-Guinardó",38,"la Teixonera","Dones","Ceuta","4"
2022,7,"Horta-Guinardó",38,"la Teixonera","Dones","Melilla","10"
2022,7,"Horta-Guinardó",38,"la Teixonera","Dones","Estranger","1699"
2022,7,"Horta-Guinardó",38,"la Teixonera","Homes","Barcelona ciutat","2956"
2022,7,"Horta-Guinardó",38,"la Teixonera","Homes","Resta Catalunya","256"
2022,7,"Horta-Guinardó",38,"la Teixonera","Homes","Andalusia","374"
2022,7,"Horta-Guinardó",38,"la Teixonera","Homes","Aragó","58"
2022,7,"Horta-Guinardó",38,"la Teixonera","Homes","Principat d'Astúries","8"
2022,7,"Horta-Guinardó",38,"la Teixonera","Homes","Illes Balears","10"
2022,7,"Horta-Guinardó",38,"la Teixonera","Homes","Canàries","10"
2022,7,"Horta-Guinardó",38,"la Teixonera","Homes","Cantàbria","3"
2022,7,"Horta-Guinardó",38,"la Teixonera","Homes","Castella i Lleó","119"
2022,7,"Horta-Guinardó",38,"la Teixonera","Homes","Castella-la Manxa","119"
2022,7,"Horta-Guinardó",38,"la Teixonera","Homes","Comunitat Valenciana","36"
2022,7,"Horta-Guinardó",38,"la Teixonera","Homes","Extremadura","102"
2022,7,"Horta-Guinardó",38,"la Teixonera","Homes","Galícia","80"
2022,7,"Horta-Guinardó",38,"la Teixonera","Homes","Comunitat de Madrid","33"
2022,7,"Horta-Guinardó",38,"la Teixonera","Homes","Regió de Múrcia","33"
2022,7,"Horta-Guinardó",38,"la Teixonera","Homes","Comunitat Foral de Navarra","5"
2022,7,"Horta-Guinardó",38,"la Teixonera","Homes","País Basc","7"
2022,7,"Horta-Guinardó",38,"la Teixonera","Homes","Rioja, La","5"
2022,7,"Horta-Guinardó",38,"la Teixonera","Homes","Ceuta","4"
2022,7,"Horta-Guinardó",38,"la Teixonera","Homes","Melilla","5"
2022,7,"Horta-Guinardó",38,"la Teixonera","Homes","Estranger","1471"
2022,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Dones","Barcelona ciutat","1672"
2022,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Dones","Resta Catalunya","220"
2022,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Dones","Andalusia","280"
2022,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Dones","Aragó","86"
2022,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Dones","Principat d'Astúries","14"
2022,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Dones","Illes Balears","6"
2022,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Dones","Canàries","5"
2022,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Dones","Cantàbria","3"
2022,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Dones","Castella i Lleó","153"
2022,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Dones","Castella-la Manxa","84"
2022,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Dones","Comunitat Valenciana","41"
2022,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Dones","Extremadura","41"
2022,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Dones","Galícia","78"
2022,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Dones","Comunitat de Madrid","29"
2022,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Dones","Regió de Múrcia","13"
2022,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Dones","Comunitat Foral de Navarra","11"
2022,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Dones","País Basc","5"
2022,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Dones","Rioja, La","9"
2022,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Dones","Ceuta","2"
2022,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Dones","Melilla","3"
2022,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Dones","Estranger","1106"
2022,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Homes","Barcelona ciutat","1681"
2022,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Homes","Resta Catalunya","211"
2022,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Homes","Andalusia","173"
2022,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Homes","Aragó","55"
2022,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Homes","Principat d'Astúries","5"
2022,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Homes","Illes Balears","7"
2022,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Homes","Canàries","4"
2022,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Homes","Cantàbria","5"
2022,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Homes","Castella i Lleó","76"
2022,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Homes","Castella-la Manxa","64"
2022,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Homes","Comunitat Valenciana","25"
2022,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Homes","Extremadura","34"
2022,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Homes","Galícia","47"
2022,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Homes","Comunitat de Madrid","17"
2022,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Homes","Regió de Múrcia","7"
2022,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Homes","Comunitat Foral de Navarra","8"
2022,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Homes","País Basc","4"
2022,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Homes","Rioja, La","6"
2022,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Homes","Ceuta","0"
2022,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Homes","Melilla","3"
2022,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Homes","Estranger","969"
2022,7,"Horta-Guinardó",40,"Montbau","Dones","Barcelona ciutat","1379"
2022,7,"Horta-Guinardó",40,"Montbau","Dones","Resta Catalunya","186"
2022,7,"Horta-Guinardó",40,"Montbau","Dones","Andalusia","144"
2022,7,"Horta-Guinardó",40,"Montbau","Dones","Aragó","74"
2022,7,"Horta-Guinardó",40,"Montbau","Dones","Principat d'Astúries","4"
2022,7,"Horta-Guinardó",40,"Montbau","Dones","Illes Balears","9"
2022,7,"Horta-Guinardó",40,"Montbau","Dones","Canàries","6"
2022,7,"Horta-Guinardó",40,"Montbau","Dones","Cantàbria","1"
2022,7,"Horta-Guinardó",40,"Montbau","Dones","Castella i Lleó","94"
2022,7,"Horta-Guinardó",40,"Montbau","Dones","Castella-la Manxa","40"
2022,7,"Horta-Guinardó",40,"Montbau","Dones","Comunitat Valenciana","45"
2022,7,"Horta-Guinardó",40,"Montbau","Dones","Extremadura","17"
2022,7,"Horta-Guinardó",40,"Montbau","Dones","Galícia","51"
2022,7,"Horta-Guinardó",40,"Montbau","Dones","Comunitat de Madrid","14"
2022,7,"Horta-Guinardó",40,"Montbau","Dones","Regió de Múrcia","12"
2022,7,"Horta-Guinardó",40,"Montbau","Dones","Comunitat Foral de Navarra","25"
2022,7,"Horta-Guinardó",40,"Montbau","Dones","País Basc","12"
2022,7,"Horta-Guinardó",40,"Montbau","Dones","Rioja, La","4"
2022,7,"Horta-Guinardó",40,"Montbau","Dones","Ceuta","2"
2022,7,"Horta-Guinardó",40,"Montbau","Dones","Melilla","2"
2022,7,"Horta-Guinardó",40,"Montbau","Dones","Estranger","619"
2022,7,"Horta-Guinardó",40,"Montbau","Homes","Barcelona ciutat","1268"
2022,7,"Horta-Guinardó",40,"Montbau","Homes","Resta Catalunya","153"
2022,7,"Horta-Guinardó",40,"Montbau","Homes","Andalusia","92"
2022,7,"Horta-Guinardó",40,"Montbau","Homes","Aragó","32"
2022,7,"Horta-Guinardó",40,"Montbau","Homes","Principat d'Astúries","5"
2022,7,"Horta-Guinardó",40,"Montbau","Homes","Illes Balears","2"
2022,7,"Horta-Guinardó",40,"Montbau","Homes","Canàries","1"
2022,7,"Horta-Guinardó",40,"Montbau","Homes","Cantàbria","3"
2022,7,"Horta-Guinardó",40,"Montbau","Homes","Castella i Lleó","47"
2022,7,"Horta-Guinardó",40,"Montbau","Homes","Castella-la Manxa","24"
2022,7,"Horta-Guinardó",40,"Montbau","Homes","Comunitat Valenciana","10"
2022,7,"Horta-Guinardó",40,"Montbau","Homes","Extremadura","22"
2022,7,"Horta-Guinardó",40,"Montbau","Homes","Galícia","25"
2022,7,"Horta-Guinardó",40,"Montbau","Homes","Comunitat de Madrid","14"
2022,7,"Horta-Guinardó",40,"Montbau","Homes","Regió de Múrcia","8"
2022,7,"Horta-Guinardó",40,"Montbau","Homes","Comunitat Foral de Navarra","3"
2022,7,"Horta-Guinardó",40,"Montbau","Homes","País Basc","7"
2022,7,"Horta-Guinardó",40,"Montbau","Homes","Rioja, La","7"
2022,7,"Horta-Guinardó",40,"Montbau","Homes","Ceuta","4"
2022,7,"Horta-Guinardó",40,"Montbau","Homes","Melilla","4"
2022,7,"Horta-Guinardó",40,"Montbau","Homes","Estranger","543"
2022,7,"Horta-Guinardó",41,"la Vall d'Hebron","Dones","Barcelona ciutat","1587"
2022,7,"Horta-Guinardó",41,"la Vall d'Hebron","Dones","Resta Catalunya","217"
2022,7,"Horta-Guinardó",41,"la Vall d'Hebron","Dones","Andalusia","180"
2022,7,"Horta-Guinardó",41,"la Vall d'Hebron","Dones","Aragó","92"
2022,7,"Horta-Guinardó",41,"la Vall d'Hebron","Dones","Principat d'Astúries","13"
2022,7,"Horta-Guinardó",41,"la Vall d'Hebron","Dones","Illes Balears","4"
2022,7,"Horta-Guinardó",41,"la Vall d'Hebron","Dones","Canàries","6"
2022,7,"Horta-Guinardó",41,"la Vall d'Hebron","Dones","Cantàbria","6"
2022,7,"Horta-Guinardó",41,"la Vall d'Hebron","Dones","Castella i Lleó","170"
2022,7,"Horta-Guinardó",41,"la Vall d'Hebron","Dones","Castella-la Manxa","62"
2022,7,"Horta-Guinardó",41,"la Vall d'Hebron","Dones","Comunitat Valenciana","30"
2022,7,"Horta-Guinardó",41,"la Vall d'Hebron","Dones","Extremadura","45"
2022,7,"Horta-Guinardó",41,"la Vall d'Hebron","Dones","Galícia","83"
2022,7,"Horta-Guinardó",41,"la Vall d'Hebron","Dones","Comunitat de Madrid","26"
2022,7,"Horta-Guinardó",41,"la Vall d'Hebron","Dones","Regió de Múrcia","13"
2022,7,"Horta-Guinardó",41,"la Vall d'Hebron","Dones","Comunitat Foral de Navarra","12"
2022,7,"Horta-Guinardó",41,"la Vall d'Hebron","Dones","País Basc","16"
2022,7,"Horta-Guinardó",41,"la Vall d'Hebron","Dones","Rioja, La","5"
2022,7,"Horta-Guinardó",41,"la Vall d'Hebron","Dones","Ceuta","2"
2022,7,"Horta-Guinardó",41,"la Vall d'Hebron","Dones","Melilla","4"
2022,7,"Horta-Guinardó",41,"la Vall d'Hebron","Dones","Estranger","559"
2022,7,"Horta-Guinardó",41,"la Vall d'Hebron","Homes","Barcelona ciutat","1520"
2022,7,"Horta-Guinardó",41,"la Vall d'Hebron","Homes","Resta Catalunya","187"
2022,7,"Horta-Guinardó",41,"la Vall d'Hebron","Homes","Andalusia","148"
2022,7,"Horta-Guinardó",41,"la Vall d'Hebron","Homes","Aragó","67"
2022,7,"Horta-Guinardó",41,"la Vall d'Hebron","Homes","Principat d'Astúries","5"
2022,7,"Horta-Guinardó",41,"la Vall d'Hebron","Homes","Illes Balears","3"
2022,7,"Horta-Guinardó",41,"la Vall d'Hebron","Homes","Canàries","3"
2022,7,"Horta-Guinardó",41,"la Vall d'Hebron","Homes","Cantàbria","6"
2022,7,"Horta-Guinardó",41,"la Vall d'Hebron","Homes","Castella i Lleó","117"
2022,7,"Horta-Guinardó",41,"la Vall d'Hebron","Homes","Castella-la Manxa","45"
2022,7,"Horta-Guinardó",41,"la Vall d'Hebron","Homes","Comunitat Valenciana","34"
2022,7,"Horta-Guinardó",41,"la Vall d'Hebron","Homes","Extremadura","23"
2022,7,"Horta-Guinardó",41,"la Vall d'Hebron","Homes","Galícia","57"
2022,7,"Horta-Guinardó",41,"la Vall d'Hebron","Homes","Comunitat de Madrid","23"
2022,7,"Horta-Guinardó",41,"la Vall d'Hebron","Homes","Regió de Múrcia","10"
2022,7,"Horta-Guinardó",41,"la Vall d'Hebron","Homes","Comunitat Foral de Navarra","22"
2022,7,"Horta-Guinardó",41,"la Vall d'Hebron","Homes","País Basc","10"
2022,7,"Horta-Guinardó",41,"la Vall d'Hebron","Homes","Rioja, La","5"
2022,7,"Horta-Guinardó",41,"la Vall d'Hebron","Homes","Ceuta","3"
2022,7,"Horta-Guinardó",41,"la Vall d'Hebron","Homes","Melilla","3"
2022,7,"Horta-Guinardó",41,"la Vall d'Hebron","Homes","Estranger","446"
2022,7,"Horta-Guinardó",42,"la Clota","Dones","Barcelona ciutat","200"
2022,7,"Horta-Guinardó",42,"la Clota","Dones","Resta Catalunya","17"
2022,7,"Horta-Guinardó",42,"la Clota","Dones","Andalusia","18"
2022,7,"Horta-Guinardó",42,"la Clota","Dones","Aragó","1"
2022,7,"Horta-Guinardó",42,"la Clota","Dones","Principat d'Astúries","1"
2022,7,"Horta-Guinardó",42,"la Clota","Dones","Illes Balears","0"
2022,7,"Horta-Guinardó",42,"la Clota","Dones","Canàries","1"
2022,7,"Horta-Guinardó",42,"la Clota","Dones","Cantàbria","0"
2022,7,"Horta-Guinardó",42,"la Clota","Dones","Castella i Lleó","6"
