"Any","Codi_Districte","Nom_Districte","Codi_Barri","Nom_Barri","Sexe","Nacionalitat","Nombre"
2022,2,"Eixample",10,"Sant Antoni","Dones","Bolívia","62"
2022,2,"Eixample",10,"Sant Antoni","Dones","Estats Units, els","95"
2022,2,"Eixample",10,"Sant Antoni","Dones","República Dominicana","61"
2022,2,"Eixample",10,"Sant Antoni","Dones","Xile","71"
2022,2,"Eixample",10,"Sant Antoni","Dones","Mèxic","68"
2022,2,"Eixample",10,"Sant Antoni","Dones","Paraguai","56"
2022,2,"Eixample",10,"Sant Antoni","Dones","El Salvador","19"
2022,2,"Eixample",10,"Sant Antoni","Dones","Cuba","18"
2022,2,"Eixample",10,"Sant Antoni","Dones","Uruguai","20"
2022,2,"Eixample",10,"Sant Antoni","Dones","Nicaragua","18"
2022,2,"Eixample",10,"Sant Antoni","Dones","Resta països","40"
2022,2,"Eixample",10,"Sant Antoni","Dones","NA","--"
2022,2,"Eixample",10,"Sant Antoni","Dones","Total","1329"
2022,2,"Eixample",10,"Sant Antoni","Dones","Pakistan","144"
2022,2,"Eixample",10,"Sant Antoni","Dones","Xina","395"
2022,2,"Eixample",10,"Sant Antoni","Dones","Filipines","497"
2022,2,"Eixample",10,"Sant Antoni","Dones","Índia","70"
2022,2,"Eixample",10,"Sant Antoni","Dones","Bangladesh","71"
2022,2,"Eixample",10,"Sant Antoni","Dones","Geòrgia","21"
2022,2,"Eixample",10,"Sant Antoni","Dones","Armènia","5"
2022,2,"Eixample",10,"Sant Antoni","Dones","Japó","20"
2022,2,"Eixample",10,"Sant Antoni","Dones","Nepal","17"
2022,2,"Eixample",10,"Sant Antoni","Dones","Turquia","15"
2022,2,"Eixample",10,"Sant Antoni","Dones","Iran","5"
2022,2,"Eixample",10,"Sant Antoni","Dones","Resta països","69"
2022,2,"Eixample",10,"Sant Antoni","Dones","NA","--"
2022,2,"Eixample",10,"Sant Antoni","Dones","Oceania","11"
2022,2,"Eixample",10,"Sant Antoni","Dones","Apàtrides/No consta","8"
2022,2,"Eixample",10,"Sant Antoni","Homes","Espanya","13271"
2022,2,"Eixample",10,"Sant Antoni","Homes","Itàlia","776"
2022,2,"Eixample",10,"Sant Antoni","Homes","França","300"
2022,2,"Eixample",10,"Sant Antoni","Homes","Regne Unit","240"
2022,2,"Eixample",10,"Sant Antoni","Homes","Alemanya","132"
2022,2,"Eixample",10,"Sant Antoni","Homes","Rússia","43"
2022,2,"Eixample",10,"Sant Antoni","Homes","Romania","39"
2022,2,"Eixample",10,"Sant Antoni","Homes","Portugal","97"
2022,2,"Eixample",10,"Sant Antoni","Homes","Ucraïna","31"
2022,2,"Eixample",10,"Sant Antoni","Homes","Polònia","26"
2022,2,"Eixample",10,"Sant Antoni","Homes","Països Baixos","60"
2022,2,"Eixample",10,"Sant Antoni","Homes","Bulgària","15"
2022,2,"Eixample",10,"Sant Antoni","Homes","Suècia","32"
2022,2,"Eixample",10,"Sant Antoni","Homes","Bèlgica","35"
2022,2,"Eixample",10,"Sant Antoni","Homes","Irlanda","38"
2022,2,"Eixample",10,"Sant Antoni","Homes","Grècia","24"
2022,2,"Eixample",10,"Sant Antoni","Homes","Suïssa","13"
2022,2,"Eixample",10,"Sant Antoni","Homes","Hongria","11"
2022,2,"Eixample",10,"Sant Antoni","Homes","Resta països","99"
2022,2,"Eixample",10,"Sant Antoni","Homes","NA","--"
2022,2,"Eixample",10,"Sant Antoni","Homes","Total","210"
2022,2,"Eixample",10,"Sant Antoni","Homes","Marroc, el","106"
2022,2,"Eixample",10,"Sant Antoni","Homes","Algèria","28"
2022,2,"Eixample",10,"Sant Antoni","Homes","Senegal","12"
2022,2,"Eixample",10,"Sant Antoni","Homes","Nigèria","5"
2022,2,"Eixample",10,"Sant Antoni","Homes","Resta països","59"
2022,2,"Eixample",10,"Sant Antoni","Homes","NA","--"
2022,2,"Eixample",10,"Sant Antoni","Homes","Total","1284"
2022,2,"Eixample",10,"Sant Antoni","Homes","Colòmbia","200"
2022,2,"Eixample",10,"Sant Antoni","Homes","Hondures","33"
2022,2,"Eixample",10,"Sant Antoni","Homes","Veneçuela","153"
2022,2,"Eixample",10,"Sant Antoni","Homes","Perú","109"
2022,2,"Eixample",10,"Sant Antoni","Homes","Argentina","167"
2022,2,"Eixample",10,"Sant Antoni","Homes","Brasil","105"
2022,2,"Eixample",10,"Sant Antoni","Homes","Equador","49"
2022,2,"Eixample",10,"Sant Antoni","Homes","Bolívia","46"
2022,2,"Eixample",10,"Sant Antoni","Homes","Estats Units, els","98"
2022,2,"Eixample",10,"Sant Antoni","Homes","República Dominicana","52"
2022,2,"Eixample",10,"Sant Antoni","Homes","Xile","69"
2022,2,"Eixample",10,"Sant Antoni","Homes","Mèxic","63"
2022,2,"Eixample",10,"Sant Antoni","Homes","Paraguai","24"
2022,2,"Eixample",10,"Sant Antoni","Homes","El Salvador","13"
2022,2,"Eixample",10,"Sant Antoni","Homes","Cuba","30"
2022,2,"Eixample",10,"Sant Antoni","Homes","Uruguai","19"
2022,2,"Eixample",10,"Sant Antoni","Homes","Nicaragua","5"
2022,2,"Eixample",10,"Sant Antoni","Homes","Resta països","49"
2022,2,"Eixample",10,"Sant Antoni","Homes","NA","--"
2022,2,"Eixample",10,"Sant Antoni","Homes","Total","1397"
2022,2,"Eixample",10,"Sant Antoni","Homes","Pakistan","288"
2022,2,"Eixample",10,"Sant Antoni","Homes","Xina","386"
2022,2,"Eixample",10,"Sant Antoni","Homes","Filipines","307"
2022,2,"Eixample",10,"Sant Antoni","Homes","Índia","122"
2022,2,"Eixample",10,"Sant Antoni","Homes","Bangladesh","116"
2022,2,"Eixample",10,"Sant Antoni","Homes","Geòrgia","12"
2022,2,"Eixample",10,"Sant Antoni","Homes","Armènia","4"
2022,2,"Eixample",10,"Sant Antoni","Homes","Japó","22"
2022,2,"Eixample",10,"Sant Antoni","Homes","Nepal","35"
2022,2,"Eixample",10,"Sant Antoni","Homes","Turquia","15"
2022,2,"Eixample",10,"Sant Antoni","Homes","Iran","8"
2022,2,"Eixample",10,"Sant Antoni","Homes","Resta països","82"
2022,2,"Eixample",10,"Sant Antoni","Homes","NA","--"
2022,2,"Eixample",10,"Sant Antoni","Homes","Oceania","11"
2022,2,"Eixample",10,"Sant Antoni","Homes","Apàtrides/No consta","3"
2022,3,"Sants-Montjuïc",11,"el Poble Sec","Dones","Espanya","13340"
2022,3,"Sants-Montjuïc",11,"el Poble Sec","Dones","Itàlia","929"
2022,3,"Sants-Montjuïc",11,"el Poble Sec","Dones","França","410"
2022,3,"Sants-Montjuïc",11,"el Poble Sec","Dones","Regne Unit","222"
2022,3,"Sants-Montjuïc",11,"el Poble Sec","Dones","Alemanya","143"
2022,3,"Sants-Montjuïc",11,"el Poble Sec","Dones","Rússia","107"
2022,3,"Sants-Montjuïc",11,"el Poble Sec","Dones","Romania","71"
2022,3,"Sants-Montjuïc",11,"el Poble Sec","Dones","Portugal","100"
2022,3,"Sants-Montjuïc",11,"el Poble Sec","Dones","Ucraïna","35"
2022,3,"Sants-Montjuïc",11,"el Poble Sec","Dones","Polònia","83"
2022,3,"Sants-Montjuïc",11,"el Poble Sec","Dones","Països Baixos","48"
2022,3,"Sants-Montjuïc",11,"el Poble Sec","Dones","Bulgària","32"
2022,3,"Sants-Montjuïc",11,"el Poble Sec","Dones","Suècia","59"
2022,3,"Sants-Montjuïc",11,"el Poble Sec","Dones","Bèlgica","27"
2022,3,"Sants-Montjuïc",11,"el Poble Sec","Dones","Irlanda","34"
2022,3,"Sants-Montjuïc",11,"el Poble Sec","Dones","Grècia","32"
2022,3,"Sants-Montjuïc",11,"el Poble Sec","Dones","Suïssa","18"
2022,3,"Sants-Montjuïc",11,"el Poble Sec","Dones","Hongria","24"
2022,3,"Sants-Montjuïc",11,"el Poble Sec","Dones","Resta països","163"
2022,3,"Sants-Montjuïc",11,"el Poble Sec","Dones","NA","--"
2022,3,"Sants-Montjuïc",11,"el Poble Sec","Dones","Total","340"
2022,3,"Sants-Montjuïc",11,"el Poble Sec","Dones","Marroc, el","257"
2022,3,"Sants-Montjuïc",11,"el Poble Sec","Dones","Algèria","31"
2022,3,"Sants-Montjuïc",11,"el Poble Sec","Dones","Senegal","8"
2022,3,"Sants-Montjuïc",11,"el Poble Sec","Dones","Nigèria","2"
2022,3,"Sants-Montjuïc",11,"el Poble Sec","Dones","Resta països","42"
2022,3,"Sants-Montjuïc",11,"el Poble Sec","Dones","NA","--"
2022,3,"Sants-Montjuïc",11,"el Poble Sec","Dones","Total","1809"
2022,3,"Sants-Montjuïc",11,"el Poble Sec","Dones","Colòmbia","278"
2022,3,"Sants-Montjuïc",11,"el Poble Sec","Dones","Hondures","157"
2022,3,"Sants-Montjuïc",11,"el Poble Sec","Dones","Veneçuela","175"
2022,3,"Sants-Montjuïc",11,"el Poble Sec","Dones","Perú","149"
2022,3,"Sants-Montjuïc",11,"el Poble Sec","Dones","Argentina","187"
2022,3,"Sants-Montjuïc",11,"el Poble Sec","Dones","Brasil","116"
2022,3,"Sants-Montjuïc",11,"el Poble Sec","Dones","Equador","65"
2022,3,"Sants-Montjuïc",11,"el Poble Sec","Dones","Bolívia","72"
2022,3,"Sants-Montjuïc",11,"el Poble Sec","Dones","Estats Units, els","84"
2022,3,"Sants-Montjuïc",11,"el Poble Sec","Dones","República Dominicana","194"
2022,3,"Sants-Montjuïc",11,"el Poble Sec","Dones","Xile","88"
2022,3,"Sants-Montjuïc",11,"el Poble Sec","Dones","Mèxic","66"
2022,3,"Sants-Montjuïc",11,"el Poble Sec","Dones","Paraguai","58"
2022,3,"Sants-Montjuïc",11,"el Poble Sec","Dones","El Salvador","37"
2022,3,"Sants-Montjuïc",11,"el Poble Sec","Dones","Cuba","20"
2022,3,"Sants-Montjuïc",11,"el Poble Sec","Dones","Uruguai","18"
2022,3,"Sants-Montjuïc",11,"el Poble Sec","Dones","Nicaragua","7"
2022,3,"Sants-Montjuïc",11,"el Poble Sec","Dones","Resta països","38"
2022,3,"Sants-Montjuïc",11,"el Poble Sec","Dones","NA","--"
2022,3,"Sants-Montjuïc",11,"el Poble Sec","Dones","Total","1822"
2022,3,"Sants-Montjuïc",11,"el Poble Sec","Dones","Pakistan","450"
2022,3,"Sants-Montjuïc",11,"el Poble Sec","Dones","Xina","233"
2022,3,"Sants-Montjuïc",11,"el Poble Sec","Dones","Filipines","590"
2022,3,"Sants-Montjuïc",11,"el Poble Sec","Dones","Índia","269"
2022,3,"Sants-Montjuïc",11,"el Poble Sec","Dones","Bangladesh","110"
2022,3,"Sants-Montjuïc",11,"el Poble Sec","Dones","Geòrgia","29"
2022,3,"Sants-Montjuïc",11,"el Poble Sec","Dones","Armènia","4"
2022,3,"Sants-Montjuïc",11,"el Poble Sec","Dones","Japó","11"
2022,3,"Sants-Montjuïc",11,"el Poble Sec","Dones","Nepal","48"
2022,3,"Sants-Montjuïc",11,"el Poble Sec","Dones","Turquia","16"
2022,3,"Sants-Montjuïc",11,"el Poble Sec","Dones","Iran","9"
2022,3,"Sants-Montjuïc",11,"el Poble Sec","Dones","Resta països","53"
2022,3,"Sants-Montjuïc",11,"el Poble Sec","Dones","NA","--"
2022,3,"Sants-Montjuïc",11,"el Poble Sec","Dones","Oceania","10"
2022,3,"Sants-Montjuïc",11,"el Poble Sec","Dones","Apàtrides/No consta","2"
2022,3,"Sants-Montjuïc",11,"el Poble Sec","Homes","Espanya","12272"
2022,3,"Sants-Montjuïc",11,"el Poble Sec","Homes","Itàlia","982"
2022,3,"Sants-Montjuïc",11,"el Poble Sec","Homes","França","394"
2022,3,"Sants-Montjuïc",11,"el Poble Sec","Homes","Regne Unit","298"
2022,3,"Sants-Montjuïc",11,"el Poble Sec","Homes","Alemanya","131"
2022,3,"Sants-Montjuïc",11,"el Poble Sec","Homes","Rússia","59"
2022,3,"Sants-Montjuïc",11,"el Poble Sec","Homes","Romania","61"
2022,3,"Sants-Montjuïc",11,"el Poble Sec","Homes","Portugal","87"
2022,3,"Sants-Montjuïc",11,"el Poble Sec","Homes","Ucraïna","25"
2022,3,"Sants-Montjuïc",11,"el Poble Sec","Homes","Polònia","50"
2022,3,"Sants-Montjuïc",11,"el Poble Sec","Homes","Països Baixos","75"
2022,3,"Sants-Montjuïc",11,"el Poble Sec","Homes","Bulgària","33"
2022,3,"Sants-Montjuïc",11,"el Poble Sec","Homes","Suècia","45"
2022,3,"Sants-Montjuïc",11,"el Poble Sec","Homes","Bèlgica","50"
2022,3,"Sants-Montjuïc",11,"el Poble Sec","Homes","Irlanda","57"
2022,3,"Sants-Montjuïc",11,"el Poble Sec","Homes","Grècia","35"
2022,3,"Sants-Montjuïc",11,"el Poble Sec","Homes","Suïssa","8"
2022,3,"Sants-Montjuïc",11,"el Poble Sec","Homes","Hongria","18"
2022,3,"Sants-Montjuïc",11,"el Poble Sec","Homes","Resta països","130"
2022,3,"Sants-Montjuïc",11,"el Poble Sec","Homes","NA","--"
2022,3,"Sants-Montjuïc",11,"el Poble Sec","Homes","Total","615"
2022,3,"Sants-Montjuïc",11,"el Poble Sec","Homes","Marroc, el","391"
2022,3,"Sants-Montjuïc",11,"el Poble Sec","Homes","Algèria","74"
2022,3,"Sants-Montjuïc",11,"el Poble Sec","Homes","Senegal","43"
2022,3,"Sants-Montjuïc",11,"el Poble Sec","Homes","Nigèria","14"
2022,3,"Sants-Montjuïc",11,"el Poble Sec","Homes","Resta països","93"
2022,3,"Sants-Montjuïc",11,"el Poble Sec","Homes","NA","--"
2022,3,"Sants-Montjuïc",11,"el Poble Sec","Homes","Total","1657"
2022,3,"Sants-Montjuïc",11,"el Poble Sec","Homes","Colòmbia","248"
2022,3,"Sants-Montjuïc",11,"el Poble Sec","Homes","Hondures","72"
2022,3,"Sants-Montjuïc",11,"el Poble Sec","Homes","Veneçuela","178"
2022,3,"Sants-Montjuïc",11,"el Poble Sec","Homes","Perú","112"
2022,3,"Sants-Montjuïc",11,"el Poble Sec","Homes","Argentina","163"
2022,3,"Sants-Montjuïc",11,"el Poble Sec","Homes","Brasil","101"
2022,3,"Sants-Montjuïc",11,"el Poble Sec","Homes","Equador","78"
2022,3,"Sants-Montjuïc",11,"el Poble Sec","Homes","Bolívia","86"
2022,3,"Sants-Montjuïc",11,"el Poble Sec","Homes","Estats Units, els","91"
2022,3,"Sants-Montjuïc",11,"el Poble Sec","Homes","República Dominicana","221"
2022,3,"Sants-Montjuïc",11,"el Poble Sec","Homes","Xile","99"
2022,3,"Sants-Montjuïc",11,"el Poble Sec","Homes","Mèxic","46"
2022,3,"Sants-Montjuïc",11,"el Poble Sec","Homes","Paraguai","34"
2022,3,"Sants-Montjuïc",11,"el Poble Sec","Homes","El Salvador","30"
2022,3,"Sants-Montjuïc",11,"el Poble Sec","Homes","Cuba","29"
2022,3,"Sants-Montjuïc",11,"el Poble Sec","Homes","Uruguai","24"
2022,3,"Sants-Montjuïc",11,"el Poble Sec","Homes","Nicaragua","10"
2022,3,"Sants-Montjuïc",11,"el Poble Sec","Homes","Resta països","35"
2022,3,"Sants-Montjuïc",11,"el Poble Sec","Homes","NA","--"
2022,3,"Sants-Montjuïc",11,"el Poble Sec","Homes","Total","2186"
2022,3,"Sants-Montjuïc",11,"el Poble Sec","Homes","Pakistan","770"
2022,3,"Sants-Montjuïc",11,"el Poble Sec","Homes","Xina","198"
2022,3,"Sants-Montjuïc",11,"el Poble Sec","Homes","Filipines","423"
2022,3,"Sants-Montjuïc",11,"el Poble Sec","Homes","Índia","432"
2022,3,"Sants-Montjuïc",11,"el Poble Sec","Homes","Bangladesh","148"
2022,3,"Sants-Montjuïc",11,"el Poble Sec","Homes","Geòrgia","21"
2022,3,"Sants-Montjuïc",11,"el Poble Sec","Homes","Armènia","8"
2022,3,"Sants-Montjuïc",11,"el Poble Sec","Homes","Japó","7"
2022,3,"Sants-Montjuïc",11,"el Poble Sec","Homes","Nepal","78"
2022,3,"Sants-Montjuïc",11,"el Poble Sec","Homes","Turquia","18"
2022,3,"Sants-Montjuïc",11,"el Poble Sec","Homes","Iran","16"
2022,3,"Sants-Montjuïc",11,"el Poble Sec","Homes","Resta països","67"
2022,3,"Sants-Montjuïc",11,"el Poble Sec","Homes","NA","--"
2022,3,"Sants-Montjuïc",11,"el Poble Sec","Homes","Oceania","13"
2022,3,"Sants-Montjuïc",11,"el Poble Sec","Homes","Apàtrides/No consta","2"
2022,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Dones","Espanya","632"
2022,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Dones","Itàlia","3"
2022,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Dones","França","0"
2022,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Dones","Regne Unit","0"
2022,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Dones","Alemanya","2"
2022,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Dones","Rússia","3"
2022,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Dones","Romania","9"
2022,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Dones","Portugal","0"
2022,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Dones","Ucraïna","1"
2022,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Dones","Polònia","1"
2022,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Dones","Països Baixos","0"
2022,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Dones","Bulgària","0"
2022,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Dones","Suècia","0"
2022,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Dones","Bèlgica","0"
2022,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Dones","Irlanda","0"
2022,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Dones","Grècia","1"
2022,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Dones","Suïssa","0"
2022,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Dones","Hongria","1"
2022,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Dones","Resta països","1"
2022,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Dones","NA","--"
2022,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Dones","Total","21"
2022,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Dones","Marroc, el","14"
2022,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Dones","Algèria","2"
2022,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Dones","Senegal","0"
2022,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Dones","Nigèria","2"
2022,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Dones","Resta països","3"
2022,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Dones","NA","--"
2022,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Dones","Total","42"
2022,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Dones","Colòmbia","7"
2022,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Dones","Hondures","4"
2022,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Dones","Veneçuela","4"
2022,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Dones","Perú","5"
2022,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Dones","Argentina","1"
2022,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Dones","Brasil","4"
2022,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Dones","Equador","0"
2022,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Dones","Bolívia","4"
2022,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Dones","Estats Units, els","0"
2022,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Dones","República Dominicana","0"
2022,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Dones","Xile","0"
2022,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Dones","Mèxic","2"
2022,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Dones","Paraguai","9"
2022,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Dones","El Salvador","0"
2022,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Dones","Cuba","1"
2022,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Dones","Uruguai","1"
2022,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Dones","Nicaragua","0"
2022,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Dones","Resta països","0"
2022,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Dones","NA","--"
2022,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Dones","Total","29"
2022,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Dones","Pakistan","1"
2022,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Dones","Xina","15"
2022,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Dones","Filipines","0"
2022,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Dones","Índia","1"
2022,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Dones","Bangladesh","0"
2022,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Dones","Geòrgia","5"
2022,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Dones","Armènia","1"
2022,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Dones","Japó","3"
2022,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Dones","Nepal","0"
2022,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Dones","Turquia","0"
2022,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Dones","Iran","0"
2022,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Dones","Resta països","3"
2022,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Dones","NA","--"
2022,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Dones","Oceania","0"
2022,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Dones","Apàtrides/No consta","0"
2022,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Homes","Espanya","666"
2022,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Homes","Itàlia","11"
2022,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Homes","França","2"
2022,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Homes","Regne Unit","1"
2022,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Homes","Alemanya","0"
2022,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Homes","Rússia","2"
2022,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Homes","Romania","8"
2022,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Homes","Portugal","0"
2022,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Homes","Ucraïna","2"
2022,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Homes","Polònia","1"
2022,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Homes","Països Baixos","0"
2022,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Homes","Bulgària","0"
2022,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Homes","Suècia","0"
2022,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Homes","Bèlgica","0"
2022,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Homes","Irlanda","0"
2022,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Homes","Grècia","0"
2022,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Homes","Suïssa","0"
2022,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Homes","Hongria","0"
2022,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Homes","Resta països","1"
2022,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Homes","NA","--"
2022,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Homes","Total","17"
2022,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Homes","Marroc, el","12"
2022,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Homes","Algèria","2"
2022,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Homes","Senegal","0"
2022,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Homes","Nigèria","1"
2022,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Homes","Resta països","2"
2022,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Homes","NA","--"
2022,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Homes","Total","35"
2022,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Homes","Colòmbia","5"
2022,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Homes","Hondures","2"
2022,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Homes","Veneçuela","3"
2022,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Homes","Perú","3"
2022,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Homes","Argentina","4"
2022,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Homes","Brasil","2"
2022,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Homes","Equador","1"
2022,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Homes","Bolívia","3"
2022,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Homes","Estats Units, els","0"
2022,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Homes","República Dominicana","2"
2022,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Homes","Xile","0"
2022,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Homes","Mèxic","0"
2022,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Homes","Paraguai","8"
2022,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Homes","El Salvador","0"
2022,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Homes","Cuba","0"
2022,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Homes","Uruguai","2"
2022,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Homes","Nicaragua","0"
2022,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Homes","Resta països","0"
2022,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Homes","NA","--"
2022,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Homes","Total","25"
2022,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Homes","Pakistan","1"
2022,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Homes","Xina","19"
2022,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Homes","Filipines","0"
2022,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Homes","Índia","1"
2022,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Homes","Bangladesh","0"
2022,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Homes","Geòrgia","1"
2022,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Homes","Armènia","0"
2022,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Homes","Japó","0"
2022,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Homes","Nepal","0"
2022,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Homes","Turquia","0"
2022,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Homes","Iran","0"
2022,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Homes","Resta països","3"
2022,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Homes","NA","--"
2022,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Homes","Oceania","0"
2022,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Homes","Apàtrides/No consta","0"
