year;district_code;district_name;neighborhood_code;neighborhood_name;Sex;age;number
2022;9;Sant Andreu;60;Sant Andreu;Women;69 anys;401
2022;9;Sant Andreu;60;Sant Andreu;Women;70 anys;389
2022;9;Sant Andreu;60;Sant Andreu;Women;71 anys;355
2022;9;Sant Andreu;60;Sant Andreu;Women;72 anys;379
2022;9;Sant Andreu;60;Sant Andreu;Women;73 anys;407
2022;9;Sant Andreu;60;Sant Andreu;Women;74 anys;379
2022;9;Sant Andreu;60;Sant Andreu;Women;75 anys;326
2022;9;Sant Andreu;60;Sant Andreu;Women;76 anys;329
2022;9;Sant Andreu;60;Sant Andreu;Women;77 anys;282
2022;9;Sant Andreu;60;Sant Andreu;Women;78 anys;282
2022;9;Sant Andreu;60;Sant Andreu;Women;79 anys;253
2022;9;Sant Andreu;60;Sant Andreu;Women;80 anys;205
2022;9;Sant Andreu;60;Sant Andreu;Women;81 anys;251
2022;9;Sant Andreu;60;Sant Andreu;Women;82 anys;133
2022;9;Sant Andreu;60;Sant Andreu;Women;83 anys;176
2022;9;Sant Andreu;60;Sant Andreu;Women;84 anys;213
2022;9;Sant Andreu;60;Sant Andreu;Women;85 anys;212
2022;9;Sant Andreu;60;Sant Andreu;Women;86 anys;172
2022;9;Sant Andreu;60;Sant Andreu;Women;87 anys;156
2022;9;Sant Andreu;60;Sant Andreu;Women;88 anys;176
2022;9;Sant Andreu;60;Sant Andreu;Women;89 anys;129
2022;9;Sant Andreu;60;Sant Andreu;Women;90 anys;119
2022;9;Sant Andreu;60;Sant Andreu;Women;91 anys;112
2022;9;Sant Andreu;60;Sant Andreu;Women;92 anys;95
2022;9;Sant Andreu;60;Sant Andreu;Women;93 anys;60
2022;9;Sant Andreu;60;Sant Andreu;Women;94 anys;53
2022;9;Sant Andreu;60;Sant Andreu;Women;95 anys;58
2022;9;Sant Andreu;60;Sant Andreu;Women;96 anys;42
2022;9;Sant Andreu;60;Sant Andreu;Women;97 anys;20
2022;9;Sant Andreu;60;Sant Andreu;Women;98 anys;16
2022;9;Sant Andreu;60;Sant Andreu;Women;99 anys;12
2022;9;Sant Andreu;60;Sant Andreu;Women;100 anys i més;17
2022;9;Sant Andreu;61;la Sagrera;Women;0 anys;78
2022;9;Sant Andreu;61;la Sagrera;Women;1 any;95
2022;9;Sant Andreu;61;la Sagrera;Women;2 anys;112
2022;9;Sant Andreu;61;la Sagrera;Women;3 anys;92
2022;9;Sant Andreu;61;la Sagrera;Women;4 anys;97
2022;9;Sant Andreu;61;la Sagrera;Women;5 anys;113
2022;9;Sant Andreu;61;la Sagrera;Women;6 anys;112
2022;9;Sant Andreu;61;la Sagrera;Women;7 anys;118
2022;9;Sant Andreu;61;la Sagrera;Women;8 anys;136
2022;9;Sant Andreu;61;la Sagrera;Women;9 anys;113
2022;9;Sant Andreu;61;la Sagrera;Women;10 anys;142
2022;9;Sant Andreu;61;la Sagrera;Women;11 anys;100
2022;9;Sant Andreu;61;la Sagrera;Women;12 anys;127
2022;9;Sant Andreu;61;la Sagrera;Women;13 anys;125
2022;9;Sant Andreu;61;la Sagrera;Women;14 anys;109
2022;9;Sant Andreu;61;la Sagrera;Women;15 anys;107
2022;9;Sant Andreu;61;la Sagrera;Women;16 anys;93
2022;9;Sant Andreu;61;la Sagrera;Women;17 anys;110
2022;9;Sant Andreu;61;la Sagrera;Women;18 anys;103
2022;9;Sant Andreu;61;la Sagrera;Women;19 anys;119
2022;9;Sant Andreu;61;la Sagrera;Women;20 anys;116
2022;9;Sant Andreu;61;la Sagrera;Women;21 anys;120
2022;9;Sant Andreu;61;la Sagrera;Women;22 anys;131
2022;9;Sant Andreu;61;la Sagrera;Women;23 anys;118
2022;9;Sant Andreu;61;la Sagrera;Women;24 anys;135
2022;9;Sant Andreu;61;la Sagrera;Women;25 anys;150
2022;9;Sant Andreu;61;la Sagrera;Women;26 anys;148
2022;9;Sant Andreu;61;la Sagrera;Women;27 anys;184
2022;9;Sant Andreu;61;la Sagrera;Women;28 anys;203
2022;9;Sant Andreu;61;la Sagrera;Women;29 anys;222
2022;9;Sant Andreu;61;la Sagrera;Women;30 anys;203
2022;9;Sant Andreu;61;la Sagrera;Women;31 anys;216
2022;9;Sant Andreu;61;la Sagrera;Women;32 anys;193
2022;9;Sant Andreu;61;la Sagrera;Women;33 anys;208
2022;9;Sant Andreu;61;la Sagrera;Women;34 anys;203
2022;9;Sant Andreu;61;la Sagrera;Women;35 anys;222
2022;9;Sant Andreu;61;la Sagrera;Women;36 anys;209
2022;9;Sant Andreu;61;la Sagrera;Women;37 anys;201
2022;9;Sant Andreu;61;la Sagrera;Women;38 anys;212
2022;9;Sant Andreu;61;la Sagrera;Women;39 anys;239
2022;9;Sant Andreu;61;la Sagrera;Women;40 anys;225
2022;9;Sant Andreu;61;la Sagrera;Women;41 anys;243
2022;9;Sant Andreu;61;la Sagrera;Women;42 anys;263
2022;9;Sant Andreu;61;la Sagrera;Women;43 anys;261
2022;9;Sant Andreu;61;la Sagrera;Women;44 anys;259
2022;9;Sant Andreu;61;la Sagrera;Women;45 anys;244
2022;9;Sant Andreu;61;la Sagrera;Women;46 anys;176
2022;9;Sant Andreu;61;la Sagrera;Women;47 anys;247
2022;9;Sant Andreu;61;la Sagrera;Women;48 anys;223
2022;9;Sant Andreu;61;la Sagrera;Women;49 anys;229
2022;9;Sant Andreu;61;la Sagrera;Women;50 anys;199
2022;9;Sant Andreu;61;la Sagrera;Women;51 anys;240
2022;9;Sant Andreu;61;la Sagrera;Women;52 anys;203
2022;9;Sant Andreu;61;la Sagrera;Women;53 anys;198
2022;9;Sant Andreu;61;la Sagrera;Women;54 anys;220
2022;9;Sant Andreu;61;la Sagrera;Women;55 anys;187
2022;9;Sant Andreu;61;la Sagrera;Women;56 anys;179
2022;9;Sant Andreu;61;la Sagrera;Women;57 anys;217
2022;9;Sant Andreu;61;la Sagrera;Women;58 anys;205
2022;9;Sant Andreu;61;la Sagrera;Women;59 anys;222
2022;9;Sant Andreu;61;la Sagrera;Women;60 anys;229
2022;9;Sant Andreu;61;la Sagrera;Women;61 anys;201
2022;9;Sant Andreu;61;la Sagrera;Women;62 anys;214
2022;9;Sant Andreu;61;la Sagrera;Women;63 anys;216
2022;9;Sant Andreu;61;la Sagrera;Women;64 anys;224
2022;9;Sant Andreu;61;la Sagrera;Women;65 anys;222
2022;9;Sant Andreu;61;la Sagrera;Women;66 anys;199
2022;9;Sant Andreu;61;la Sagrera;Women;67 anys;211
2022;9;Sant Andreu;61;la Sagrera;Women;68 anys;238
2022;9;Sant Andreu;61;la Sagrera;Women;69 anys;220
2022;9;Sant Andreu;61;la Sagrera;Women;70 anys;215
2022;9;Sant Andreu;61;la Sagrera;Women;71 anys;219
2022;9;Sant Andreu;61;la Sagrera;Women;72 anys;202
2022;9;Sant Andreu;61;la Sagrera;Women;73 anys;210
2022;9;Sant Andreu;61;la Sagrera;Women;74 anys;184
2022;9;Sant Andreu;61;la Sagrera;Women;75 anys;188
2022;9;Sant Andreu;61;la Sagrera;Women;76 anys;172
2022;9;Sant Andreu;61;la Sagrera;Women;77 anys;157
2022;9;Sant Andreu;61;la Sagrera;Women;78 anys;135
2022;9;Sant Andreu;61;la Sagrera;Women;79 anys;135
2022;9;Sant Andreu;61;la Sagrera;Women;80 anys;115
2022;9;Sant Andreu;61;la Sagrera;Women;81 anys;137
2022;9;Sant Andreu;61;la Sagrera;Women;82 anys;97
2022;9;Sant Andreu;61;la Sagrera;Women;83 anys;99
2022;9;Sant Andreu;61;la Sagrera;Women;84 anys;122
2022;9;Sant Andreu;61;la Sagrera;Women;85 anys;123
2022;9;Sant Andreu;61;la Sagrera;Women;86 anys;101
2022;9;Sant Andreu;61;la Sagrera;Women;87 anys;96
2022;9;Sant Andreu;61;la Sagrera;Women;88 anys;88
2022;9;Sant Andreu;61;la Sagrera;Women;89 anys;77
2022;9;Sant Andreu;61;la Sagrera;Women;90 anys;55
2022;9;Sant Andreu;61;la Sagrera;Women;91 anys;63
2022;9;Sant Andreu;61;la Sagrera;Women;92 anys;45
2022;9;Sant Andreu;61;la Sagrera;Women;93 anys;30
2022;9;Sant Andreu;61;la Sagrera;Women;94 anys;33
2022;9;Sant Andreu;61;la Sagrera;Women;95 anys;15
2022;9;Sant Andreu;61;la Sagrera;Women;96 anys;24
2022;9;Sant Andreu;61;la Sagrera;Women;97 anys;15
2022;9;Sant Andreu;61;la Sagrera;Women;98 anys;9
2022;9;Sant Andreu;61;la Sagrera;Women;99 anys;6
2022;9;Sant Andreu;61;la Sagrera;Women;100 anys i més;13
2022;9;Sant Andreu;62;el Congrés i els Indians;Women;0 anys;58
2022;9;Sant Andreu;62;el Congrés i els Indians;Women;1 any;42
2022;9;Sant Andreu;62;el Congrés i els Indians;Women;2 anys;55
2022;9;Sant Andreu;62;el Congrés i els Indians;Women;3 anys;43
2022;9;Sant Andreu;62;el Congrés i els Indians;Women;4 anys;53
2022;9;Sant Andreu;62;el Congrés i els Indians;Women;5 anys;57
2022;9;Sant Andreu;62;el Congrés i els Indians;Women;6 anys;38
2022;9;Sant Andreu;62;el Congrés i els Indians;Women;7 anys;62
2022;9;Sant Andreu;62;el Congrés i els Indians;Women;8 anys;44
2022;9;Sant Andreu;62;el Congrés i els Indians;Women;9 anys;66
2022;9;Sant Andreu;62;el Congrés i els Indians;Women;10 anys;66
2022;9;Sant Andreu;62;el Congrés i els Indians;Women;11 anys;67
2022;9;Sant Andreu;62;el Congrés i els Indians;Women;12 anys;52
2022;9;Sant Andreu;62;el Congrés i els Indians;Women;13 anys;60
2022;9;Sant Andreu;62;el Congrés i els Indians;Women;14 anys;61
2022;9;Sant Andreu;62;el Congrés i els Indians;Women;15 anys;72
2022;9;Sant Andreu;62;el Congrés i els Indians;Women;16 anys;50
2022;9;Sant Andreu;62;el Congrés i els Indians;Women;17 anys;52
2022;9;Sant Andreu;62;el Congrés i els Indians;Women;18 anys;62
2022;9;Sant Andreu;62;el Congrés i els Indians;Women;19 anys;55
2022;9;Sant Andreu;62;el Congrés i els Indians;Women;20 anys;75
2022;9;Sant Andreu;62;el Congrés i els Indians;Women;21 anys;77
2022;9;Sant Andreu;62;el Congrés i els Indians;Women;22 anys;69
2022;9;Sant Andreu;62;el Congrés i els Indians;Women;23 anys;66
2022;9;Sant Andreu;62;el Congrés i els Indians;Women;24 anys;74
2022;9;Sant Andreu;62;el Congrés i els Indians;Women;25 anys;77
2022;9;Sant Andreu;62;el Congrés i els Indians;Women;26 anys;85
2022;9;Sant Andreu;62;el Congrés i els Indians;Women;27 anys;90
2022;9;Sant Andreu;62;el Congrés i els Indians;Women;28 anys;103
2022;9;Sant Andreu;62;el Congrés i els Indians;Women;29 anys;90
2022;9;Sant Andreu;62;el Congrés i els Indians;Women;30 anys;93
2022;9;Sant Andreu;62;el Congrés i els Indians;Women;31 anys;85
2022;9;Sant Andreu;62;el Congrés i els Indians;Women;32 anys;102
2022;9;Sant Andreu;62;el Congrés i els Indians;Women;33 anys;111
2022;9;Sant Andreu;62;el Congrés i els Indians;Women;34 anys;102
2022;9;Sant Andreu;62;el Congrés i els Indians;Women;35 anys;105
2022;9;Sant Andreu;62;el Congrés i els Indians;Women;36 anys;100
2022;9;Sant Andreu;62;el Congrés i els Indians;Women;37 anys;105
2022;9;Sant Andreu;62;el Congrés i els Indians;Women;38 anys;100
2022;9;Sant Andreu;62;el Congrés i els Indians;Women;39 anys;116
2022;9;Sant Andreu;62;el Congrés i els Indians;Women;40 anys;103
2022;9;Sant Andreu;62;el Congrés i els Indians;Women;41 anys;114
2022;9;Sant Andreu;62;el Congrés i els Indians;Women;42 anys;125
2022;9;Sant Andreu;62;el Congrés i els Indians;Women;43 anys;123
2022;9;Sant Andreu;62;el Congrés i els Indians;Women;44 anys;117
2022;9;Sant Andreu;62;el Congrés i els Indians;Women;45 anys;108
2022;9;Sant Andreu;62;el Congrés i els Indians;Women;46 anys;116
2022;9;Sant Andreu;62;el Congrés i els Indians;Women;47 anys;117
2022;9;Sant Andreu;62;el Congrés i els Indians;Women;48 anys;113
2022;9;Sant Andreu;62;el Congrés i els Indians;Women;49 anys;118
2022;9;Sant Andreu;62;el Congrés i els Indians;Women;50 anys;110
2022;9;Sant Andreu;62;el Congrés i els Indians;Women;51 anys;117
2022;9;Sant Andreu;62;el Congrés i els Indians;Women;52 anys;112
2022;9;Sant Andreu;62;el Congrés i els Indians;Women;53 anys;102
2022;9;Sant Andreu;62;el Congrés i els Indians;Women;54 anys;111
2022;9;Sant Andreu;62;el Congrés i els Indians;Women;55 anys;138
2022;9;Sant Andreu;62;el Congrés i els Indians;Women;56 anys;125
2022;9;Sant Andreu;62;el Congrés i els Indians;Women;57 anys;89
2022;9;Sant Andreu;62;el Congrés i els Indians;Women;58 anys;98
2022;9;Sant Andreu;62;el Congrés i els Indians;Women;59 anys;114
2022;9;Sant Andreu;62;el Congrés i els Indians;Women;60 anys;106
2022;9;Sant Andreu;62;el Congrés i els Indians;Women;61 anys;121
2022;9;Sant Andreu;62;el Congrés i els Indians;Women;62 anys;99
2022;9;Sant Andreu;62;el Congrés i els Indians;Women;63 anys;91
2022;9;Sant Andreu;62;el Congrés i els Indians;Women;64 anys;73
2022;9;Sant Andreu;62;el Congrés i els Indians;Women;65 anys;78
2022;9;Sant Andreu;62;el Congrés i els Indians;Women;66 anys;71
2022;9;Sant Andreu;62;el Congrés i els Indians;Women;67 anys;75
2022;9;Sant Andreu;62;el Congrés i els Indians;Women;68 anys;63
2022;9;Sant Andreu;62;el Congrés i els Indians;Women;69 anys;70
2022;9;Sant Andreu;62;el Congrés i els Indians;Women;70 anys;75
2022;9;Sant Andreu;62;el Congrés i els Indians;Women;71 anys;57
2022;9;Sant Andreu;62;el Congrés i els Indians;Women;72 anys;65
2022;9;Sant Andreu;62;el Congrés i els Indians;Women;73 anys;80
2022;9;Sant Andreu;62;el Congrés i els Indians;Women;74 anys;61
2022;9;Sant Andreu;62;el Congrés i els Indians;Women;75 anys;61
2022;9;Sant Andreu;62;el Congrés i els Indians;Women;76 anys;74
2022;9;Sant Andreu;62;el Congrés i els Indians;Women;77 anys;70
2022;9;Sant Andreu;62;el Congrés i els Indians;Women;78 anys;70
2022;9;Sant Andreu;62;el Congrés i els Indians;Women;79 anys;55
2022;9;Sant Andreu;62;el Congrés i els Indians;Women;80 anys;54
2022;9;Sant Andreu;62;el Congrés i els Indians;Women;81 anys;56
2022;9;Sant Andreu;62;el Congrés i els Indians;Women;82 anys;34
2022;9;Sant Andreu;62;el Congrés i els Indians;Women;83 anys;45
2022;9;Sant Andreu;62;el Congrés i els Indians;Women;84 anys;61
2022;9;Sant Andreu;62;el Congrés i els Indians;Women;85 anys;62
2022;9;Sant Andreu;62;el Congrés i els Indians;Women;86 anys;59
2022;9;Sant Andreu;62;el Congrés i els Indians;Women;87 anys;67
2022;9;Sant Andreu;62;el Congrés i els Indians;Women;88 anys;64
2022;9;Sant Andreu;62;el Congrés i els Indians;Women;89 anys;69
2022;9;Sant Andreu;62;el Congrés i els Indians;Women;90 anys;63
2022;9;Sant Andreu;62;el Congrés i els Indians;Women;91 anys;55
2022;9;Sant Andreu;62;el Congrés i els Indians;Women;92 anys;42
2022;9;Sant Andreu;62;el Congrés i els Indians;Women;93 anys;35
2022;9;Sant Andreu;62;el Congrés i els Indians;Women;94 anys;33
2022;9;Sant Andreu;62;el Congrés i els Indians;Women;95 anys;22
2022;9;Sant Andreu;62;el Congrés i els Indians;Women;96 anys;12
2022;9;Sant Andreu;62;el Congrés i els Indians;Women;97 anys;6
2022;9;Sant Andreu;62;el Congrés i els Indians;Women;98 anys;10
2022;9;Sant Andreu;62;el Congrés i els Indians;Women;99 anys;7
2022;9;Sant Andreu;62;el Congrés i els Indians;Women;100 anys i més;6
2022;9;Sant Andreu;63;Navas;Women;0 anys;82
2022;9;Sant Andreu;63;Navas;Women;1 any;79
2022;9;Sant Andreu;63;Navas;Women;2 anys;75
2022;9;Sant Andreu;63;Navas;Women;3 anys;69
2022;9;Sant Andreu;63;Navas;Women;4 anys;78
2022;9;Sant Andreu;63;Navas;Women;5 anys;78
2022;9;Sant Andreu;63;Navas;Women;6 anys;71
2022;9;Sant Andreu;63;Navas;Women;7 anys;85
2022;9;Sant Andreu;63;Navas;Women;8 anys;62
2022;9;Sant Andreu;63;Navas;Women;9 anys;96
2022;9;Sant Andreu;63;Navas;Women;10 anys;70
2022;9;Sant Andreu;63;Navas;Women;11 anys;85
2022;9;Sant Andreu;63;Navas;Women;12 anys;75
2022;9;Sant Andreu;63;Navas;Women;13 anys;87
2022;9;Sant Andreu;63;Navas;Women;14 anys;81
2022;9;Sant Andreu;63;Navas;Women;15 anys;99
2022;9;Sant Andreu;63;Navas;Women;16 anys;75
2022;9;Sant Andreu;63;Navas;Women;17 anys;76
2022;9;Sant Andreu;63;Navas;Women;18 anys;96
2022;9;Sant Andreu;63;Navas;Women;19 anys;94
2022;9;Sant Andreu;63;Navas;Women;20 anys;98
2022;9;Sant Andreu;63;Navas;Women;21 anys;92
2022;9;Sant Andreu;63;Navas;Women;22 anys;107
2022;9;Sant Andreu;63;Navas;Women;23 anys;111
2022;9;Sant Andreu;63;Navas;Women;24 anys;137
2022;9;Sant Andreu;63;Navas;Women;25 anys;127
2022;9;Sant Andreu;63;Navas;Women;26 anys;131
2022;9;Sant Andreu;63;Navas;Women;27 anys;147
2022;9;Sant Andreu;63;Navas;Women;28 anys;166
2022;9;Sant Andreu;63;Navas;Women;29 anys;133
2022;9;Sant Andreu;63;Navas;Women;30 anys;139
2022;9;Sant Andreu;63;Navas;Women;31 anys;158
2022;9;Sant Andreu;63;Navas;Women;32 anys;171
2022;9;Sant Andreu;63;Navas;Women;33 anys;145
2022;9;Sant Andreu;63;Navas;Women;34 anys;163
2022;9;Sant Andreu;63;Navas;Women;35 anys;170
2022;9;Sant Andreu;63;Navas;Women;36 anys;142
2022;9;Sant Andreu;63;Navas;Women;37 anys;167
2022;9;Sant Andreu;63;Navas;Women;38 anys;154
2022;9;Sant Andreu;63;Navas;Women;39 anys;161
2022;9;Sant Andreu;63;Navas;Women;40 anys;153
2022;9;Sant Andreu;63;Navas;Women;41 anys;150
2022;9;Sant Andreu;63;Navas;Women;42 anys;151
2022;9;Sant Andreu;63;Navas;Women;43 anys;178
2022;9;Sant Andreu;63;Navas;Women;44 anys;164
2022;9;Sant Andreu;63;Navas;Women;45 anys;188
2022;9;Sant Andreu;63;Navas;Women;46 anys;202
2022;9;Sant Andreu;63;Navas;Women;47 anys;146
2022;9;Sant Andreu;63;Navas;Women;48 anys;156
2022;9;Sant Andreu;63;Navas;Women;49 anys;147
2022;9;Sant Andreu;63;Navas;Women;50 anys;162
2022;9;Sant Andreu;63;Navas;Women;51 anys;171
2022;9;Sant Andreu;63;Navas;Women;52 anys;181
2022;9;Sant Andreu;63;Navas;Women;53 anys;162
2022;9;Sant Andreu;63;Navas;Women;54 anys;172
2022;9;Sant Andreu;63;Navas;Women;55 anys;155
2022;9;Sant Andreu;63;Navas;Women;56 anys;171
2022;9;Sant Andreu;63;Navas;Women;57 anys;177
2022;9;Sant Andreu;63;Navas;Women;58 anys;149
2022;9;Sant Andreu;63;Navas;Women;59 anys;183
2022;9;Sant Andreu;63;Navas;Women;60 anys;152
2022;9;Sant Andreu;63;Navas;Women;61 anys;135
2022;9;Sant Andreu;63;Navas;Women;62 anys;164
2022;9;Sant Andreu;63;Navas;Women;63 anys;157
2022;9;Sant Andreu;63;Navas;Women;64 anys;142
2022;9;Sant Andreu;63;Navas;Women;65 anys;149
2022;9;Sant Andreu;63;Navas;Women;66 anys;148
2022;9;Sant Andreu;63;Navas;Women;67 anys;116
2022;9;Sant Andreu;63;Navas;Women;68 anys;126
2022;9;Sant Andreu;63;Navas;Women;69 anys;128
2022;9;Sant Andreu;63;Navas;Women;70 anys;128
2022;9;Sant Andreu;63;Navas;Women;71 anys;131
2022;9;Sant Andreu;63;Navas;Women;72 anys;140
2022;9;Sant Andreu;63;Navas;Women;73 anys;158
2022;9;Sant Andreu;63;Navas;Women;74 anys;165
2022;9;Sant Andreu;63;Navas;Women;75 anys;135
2022;9;Sant Andreu;63;Navas;Women;76 anys;161
2022;9;Sant Andreu;63;Navas;Women;77 anys;153
2022;9;Sant Andreu;63;Navas;Women;78 anys;126
2022;9;Sant Andreu;63;Navas;Women;79 anys;106
2022;9;Sant Andreu;63;Navas;Women;80 anys;89
2022;9;Sant Andreu;63;Navas;Women;81 anys;109
2022;9;Sant Andreu;63;Navas;Women;82 anys;78
2022;9;Sant Andreu;63;Navas;Women;83 anys;59
2022;9;Sant Andreu;63;Navas;Women;84 anys;98
2022;9;Sant Andreu;63;Navas;Women;85 anys;101
2022;9;Sant Andreu;63;Navas;Women;86 anys;80
2022;9;Sant Andreu;63;Navas;Women;87 anys;87
2022;9;Sant Andreu;63;Navas;Women;88 anys;78
2022;9;Sant Andreu;63;Navas;Women;89 anys;66
2022;9;Sant Andreu;63;Navas;Women;90 anys;55
2022;9;Sant Andreu;63;Navas;Women;91 anys;55
2022;9;Sant Andreu;63;Navas;Women;92 anys;48
2022;9;Sant Andreu;63;Navas;Women;93 anys;40
2022;9;Sant Andreu;63;Navas;Women;94 anys;23
2022;9;Sant Andreu;63;Navas;Women;95 anys;18
2022;9;Sant Andreu;63;Navas;Women;96 anys;17
2022;9;Sant Andreu;63;Navas;Women;97 anys;12
2022;9;Sant Andreu;63;Navas;Women;98 anys;6
2022;9;Sant Andreu;63;Navas;Women;99 anys;6
2022;9;Sant Andreu;63;Navas;Women;100 anys i més;7
2022;10;Sant Martí;64;el Camp de l'Arpa del Clot;Women;0 anys;141
2022;10;Sant Martí;64;el Camp de l'Arpa del Clot;Women;1 any;104
2022;10;Sant Martí;64;el Camp de l'Arpa del Clot;Women;2 anys;99
2022;10;Sant Martí;64;el Camp de l'Arpa del Clot;Women;3 anys;136
2022;10;Sant Martí;64;el Camp de l'Arpa del Clot;Women;4 anys;137
2022;10;Sant Martí;64;el Camp de l'Arpa del Clot;Women;5 anys;141
2022;10;Sant Martí;64;el Camp de l'Arpa del Clot;Women;6 anys;130
2022;10;Sant Martí;64;el Camp de l'Arpa del Clot;Women;7 anys;146
2022;10;Sant Martí;64;el Camp de l'Arpa del Clot;Women;8 anys;143
2022;10;Sant Martí;64;el Camp de l'Arpa del Clot;Women;9 anys;127
2022;10;Sant Martí;64;el Camp de l'Arpa del Clot;Women;10 anys;134
2022;10;Sant Martí;64;el Camp de l'Arpa del Clot;Women;11 anys;129
2022;10;Sant Martí;64;el Camp de l'Arpa del Clot;Women;12 anys;146
2022;10;Sant Martí;64;el Camp de l'Arpa del Clot;Women;13 anys;146
2022;10;Sant Martí;64;el Camp de l'Arpa del Clot;Women;14 anys;130
2022;10;Sant Martí;64;el Camp de l'Arpa del Clot;Women;15 anys;128
2022;10;Sant Martí;64;el Camp de l'Arpa del Clot;Women;16 anys;135
2022;10;Sant Martí;64;el Camp de l'Arpa del Clot;Women;17 anys;130
2022;10;Sant Martí;64;el Camp de l'Arpa del Clot;Women;18 anys;134
2022;10;Sant Martí;64;el Camp de l'Arpa del Clot;Women;19 anys;147
2022;10;Sant Martí;64;el Camp de l'Arpa del Clot;Women;20 anys;155
2022;10;Sant Martí;64;el Camp de l'Arpa del Clot;Women;21 anys;152
2022;10;Sant Martí;64;el Camp de l'Arpa del Clot;Women;22 anys;183
2022;10;Sant Martí;64;el Camp de l'Arpa del Clot;Women;23 anys;157
2022;10;Sant Martí;64;el Camp de l'Arpa del Clot;Women;24 anys;222
2022;10;Sant Martí;64;el Camp de l'Arpa del Clot;Women;25 anys;226
2022;10;Sant Martí;64;el Camp de l'Arpa del Clot;Women;26 anys;280
2022;10;Sant Martí;64;el Camp de l'Arpa del Clot;Women;27 anys;274
2022;10;Sant Martí;64;el Camp de l'Arpa del Clot;Women;28 anys;277
2022;10;Sant Martí;64;el Camp de l'Arpa del Clot;Women;29 anys;306
2022;10;Sant Martí;64;el Camp de l'Arpa del Clot;Women;30 anys;349
2022;10;Sant Martí;64;el Camp de l'Arpa del Clot;Women;31 anys;359
2022;10;Sant Martí;64;el Camp de l'Arpa del Clot;Women;32 anys;330
2022;10;Sant Martí;64;el Camp de l'Arpa del Clot;Women;33 anys;345
2022;10;Sant Martí;64;el Camp de l'Arpa del Clot;Women;34 anys;320
2022;10;Sant Martí;64;el Camp de l'Arpa del Clot;Women;35 anys;349
2022;10;Sant Martí;64;el Camp de l'Arpa del Clot;Women;36 anys;298
2022;10;Sant Martí;64;el Camp de l'Arpa del Clot;Women;37 anys;310
2022;10;Sant Martí;64;el Camp de l'Arpa del Clot;Women;38 anys;287
2022;10;Sant Martí;64;el Camp de l'Arpa del Clot;Women;39 anys;288
2022;10;Sant Martí;64;el Camp de l'Arpa del Clot;Women;40 anys;299
2022;10;Sant Martí;64;el Camp de l'Arpa del Clot;Women;41 anys;317
2022;10;Sant Martí;64;el Camp de l'Arpa del Clot;Women;42 anys;295
2022;10;Sant Martí;64;el Camp de l'Arpa del Clot;Women;43 anys;299
2022;10;Sant Martí;64;el Camp de l'Arpa del Clot;Women;44 anys;316
2022;10;Sant Martí;64;el Camp de l'Arpa del Clot;Women;45 anys;284
2022;10;Sant Martí;64;el Camp de l'Arpa del Clot;Women;46 anys;310
2022;10;Sant Martí;64;el Camp de l'Arpa del Clot;Women;47 anys;316
2022;10;Sant Martí;64;el Camp de l'Arpa del Clot;Women;48 anys;302
2022;10;Sant Martí;64;el Camp de l'Arpa del Clot;Women;49 anys;274
2022;10;Sant Martí;64;el Camp de l'Arpa del Clot;Women;50 anys;257
2022;10;Sant Martí;64;el Camp de l'Arpa del Clot;Women;51 anys;248
2022;10;Sant Martí;64;el Camp de l'Arpa del Clot;Women;52 anys;238
2022;10;Sant Martí;64;el Camp de l'Arpa del Clot;Women;53 anys;224
2022;10;Sant Martí;64;el Camp de l'Arpa del Clot;Women;54 anys;268
2022;10;Sant Martí;64;el Camp de l'Arpa del Clot;Women;55 anys;275
2022;10;Sant Martí;64;el Camp de l'Arpa del Clot;Women;56 anys;287
2022;10;Sant Martí;64;el Camp de l'Arpa del Clot;Women;57 anys;279
2022;10;Sant Martí;64;el Camp de l'Arpa del Clot;Women;58 anys;254
2022;10;Sant Martí;64;el Camp de l'Arpa del Clot;Women;59 anys;270
2022;10;Sant Martí;64;el Camp de l'Arpa del Clot;Women;60 anys;261
2022;10;Sant Martí;64;el Camp de l'Arpa del Clot;Women;61 anys;254
2022;10;Sant Martí;64;el Camp de l'Arpa del Clot;Women;62 anys;244
2022;10;Sant Martí;64;el Camp de l'Arpa del Clot;Women;63 anys;259
2022;10;Sant Martí;64;el Camp de l'Arpa del Clot;Women;64 anys;239
2022;10;Sant Martí;64;el Camp de l'Arpa del Clot;Women;65 anys;220
2022;10;Sant Martí;64;el Camp de l'Arpa del Clot;Women;66 anys;235
2022;10;Sant Martí;64;el Camp de l'Arpa del Clot;Women;67 anys;215
2022;10;Sant Martí;64;el Camp de l'Arpa del Clot;Women;68 anys;271
2022;10;Sant Martí;64;el Camp de l'Arpa del Clot;Women;69 anys;249
2022;10;Sant Martí;64;el Camp de l'Arpa del Clot;Women;70 anys;220
2022;10;Sant Martí;64;el Camp de l'Arpa del Clot;Women;71 anys;237
2022;10;Sant Martí;64;el Camp de l'Arpa del Clot;Women;72 anys;258
2022;10;Sant Martí;64;el Camp de l'Arpa del Clot;Women;73 anys;295
2022;10;Sant Martí;64;el Camp de l'Arpa del Clot;Women;74 anys;231
2022;10;Sant Martí;64;el Camp de l'Arpa del Clot;Women;75 anys;206
2022;10;Sant Martí;64;el Camp de l'Arpa del Clot;Women;76 anys;238
