year;district_code;district_name;neighbourhood_code;neighbourhood_name;Sex;age;number;;
2022;7;Horta-Guinardó;42;la Clota;Women;13;3;;
2022;7;Horta-Guinardó;42;la Clota;Women;14;1;;
2022;7;Horta-Guinardó;42;la Clota;Women;15;2;;
2022;7;Horta-Guinardó;42;la Clota;Women;16;1;;
2022;7;Horta-Guinardó;42;la Clota;Women;17;1;;
2022;7;Horta-Guinardó;42;la Clota;Women;18;3;;
2022;7;Horta-Guinardó;42;la Clota;Women;19;1;;
2022;7;Horta-Guinardó;42;la Clota;Women;20;1;;
2022;7;Horta-Guinardó;42;la Clota;Women;21;2;;
2022;7;Horta-Guinardó;42;la Clota;Women;22;7;;
2022;7;Horta-Guinardó;42;la Clota;Women;23;3;;
2022;7;Horta-Guinardó;42;la Clota;Women;24;1;;
2022;7;Horta-Guinardó;42;la Clota;Women;25;4;;
2022;7;Horta-Guinardó;42;la Clota;Women;26;1;;
2022;7;Horta-Guinardó;42;la Clota;Women;27;3;;
2022;7;Horta-Guinardó;42;la Clota;Women;28;0;;
2022;7;Horta-Guinardó;42;la Clota;Women;29;2;;
2022;7;Horta-Guinardó;42;la Clota;Women;30;3;;
2022;7;Horta-Guinardó;42;la Clota;Women;31;3;;
2022;7;Horta-Guinardó;42;la Clota;Women;32;5;;
2022;7;Horta-Guinardó;42;la Clota;Women;33;5;;
2022;7;Horta-Guinardó;42;la Clota;Women;34;9;;
2022;7;Horta-Guinardó;42;la Clota;Women;35;11;;
2022;7;Horta-Guinardó;42;la Clota;Women;36;4;;
2022;7;Horta-Guinardó;42;la Clota;Women;37;12;;
2022;7;Horta-Guinardó;42;la Clota;Women;38;4;;
2022;7;Horta-Guinardó;42;la Clota;Women;39;7;;
2022;7;Horta-Guinardó;42;la Clota;Women;40;8;;
2022;7;Horta-Guinardó;42;la Clota;Women;41;15;;
2022;7;Horta-Guinardó;42;la Clota;Women;42;8;;
2022;7;Horta-Guinardó;42;la Clota;Women;43;4;;
2022;7;Horta-Guinardó;42;la Clota;Women;44;5;;
2022;7;Horta-Guinardó;42;la Clota;Women;45;5;;
2022;7;Horta-Guinardó;42;la Clota;Women;46;12;;
2022;7;Horta-Guinardó;42;la Clota;Women;47;4;;
2022;7;Horta-Guinardó;42;la Clota;Women;48;6;;
2022;7;Horta-Guinardó;42;la Clota;Women;49;4;;
2022;7;Horta-Guinardó;42;la Clota;Women;50;4;;
2022;7;Horta-Guinardó;42;la Clota;Women;51;8;;
2022;7;Horta-Guinardó;42;la Clota;Women;52;8;;
2022;7;Horta-Guinardó;42;la Clota;Women;53;7;;
2022;7;Horta-Guinardó;42;la Clota;Women;54;5;;
2022;7;Horta-Guinardó;42;la Clota;Women;55;2;;
2022;7;Horta-Guinardó;42;la Clota;Women;56;8;;
2022;7;Horta-Guinardó;42;la Clota;Women;57;5;;
2022;7;Horta-Guinardó;42;la Clota;Women;58;2;;
2022;7;Horta-Guinardó;42;la Clota;Women;59;4;;
2022;7;Horta-Guinardó;42;la Clota;Women;60;3;;
2022;7;Horta-Guinardó;42;la Clota;Women;61;3;;
2022;7;Horta-Guinardó;42;la Clota;Women;62;2;;
2022;7;Horta-Guinardó;42;la Clota;Women;63;2;;
2022;7;Horta-Guinardó;42;la Clota;Women;64;2;;
2022;7;Horta-Guinardó;42;la Clota;Women;65;2;;
2022;7;Horta-Guinardó;42;la Clota;Women;66;3;;
2022;7;Horta-Guinardó;42;la Clota;Women;67;0;;
2022;7;Horta-Guinardó;42;la Clota;Women;68;0;;
2022;7;Horta-Guinardó;42;la Clota;Women;69;3;;
2022;7;Horta-Guinardó;42;la Clota;Women;70;1;;
2022;7;Horta-Guinardó;42;la Clota;Women;71;1;;
2022;7;Horta-Guinardó;42;la Clota;Women;72;2;;
2022;7;Horta-Guinardó;42;la Clota;Women;73;2;;
2022;7;Horta-Guinardó;42;la Clota;Women;74;1;;
2022;7;Horta-Guinardó;42;la Clota;Women;75;0;;
2022;7;Horta-Guinardó;42;la Clota;Women;76;2;;
2022;7;Horta-Guinardó;42;la Clota;Women;77;2;;
2022;7;Horta-Guinardó;42;la Clota;Women;78;4;;
2022;7;Horta-Guinardó;42;la Clota;Women;79;2;;
2022;7;Horta-Guinardó;42;la Clota;Women;80;1;;
2022;7;Horta-Guinardó;42;la Clota;Women;81;2;;
2022;7;Horta-Guinardó;42;la Clota;Women;82;1;;
2022;7;Horta-Guinardó;42;la Clota;Women;83;2;;
2022;7;Horta-Guinardó;42;la Clota;Women;84;2;;
2022;7;Horta-Guinardó;42;la Clota;Women;85;3;;
2022;7;Horta-Guinardó;42;la Clota;Women;86;3;;
2022;7;Horta-Guinardó;42;la Clota;Women;87;1;;
2022;7;Horta-Guinardó;42;la Clota;Women;88;2;;
2022;7;Horta-Guinardó;42;la Clota;Women;89;1;;
2022;7;Horta-Guinardó;42;la Clota;Women;90;0;;
2022;7;Horta-Guinardó;42;la Clota;Women;91;0;;
2022;7;Horta-Guinardó;42;la Clota;Women;92;1;;
2022;7;Horta-Guinardó;42;la Clota;Women;93;0;;
2022;7;Horta-Guinardó;42;la Clota;Women;94;0;;
2022;7;Horta-Guinardó;42;la Clota;Women;95;0;;
2022;7;Horta-Guinardó;42;la Clota;Women;96;1;;
2022;7;Horta-Guinardó;42;la Clota;Women;97;0;;
2022;7;Horta-Guinardó;42;la Clota;Women;98;0;;
2022;7;Horta-Guinardó;42;la Clota;Women;99;0;;
2022;7;Horta-Guinardó;42;la Clota;Women;100;0;;més
2022;7;Horta-Guinardó;43;Horta;Women;0;115;;
2022;7;Horta-Guinardó;43;Horta;Women;1;91;;
2022;7;Horta-Guinardó;43;Horta;Women;2;98;;
2022;7;Horta-Guinardó;43;Horta;Women;3;111;;
2022;7;Horta-Guinardó;43;Horta;Women;4;96;;
2022;7;Horta-Guinardó;43;Horta;Women;5;115;;
2022;7;Horta-Guinardó;43;Horta;Women;6;120;;
2022;7;Horta-Guinardó;43;Horta;Women;7;101;;
2022;7;Horta-Guinardó;43;Horta;Women;8;115;;
2022;7;Horta-Guinardó;43;Horta;Women;9;136;;
2022;7;Horta-Guinardó;43;Horta;Women;10;119;;
2022;7;Horta-Guinardó;43;Horta;Women;11;114;;
2022;7;Horta-Guinardó;43;Horta;Women;12;105;;
2022;7;Horta-Guinardó;43;Horta;Women;13;124;;
2022;7;Horta-Guinardó;43;Horta;Women;14;117;;
2022;7;Horta-Guinardó;43;Horta;Women;15;119;;
2022;7;Horta-Guinardó;43;Horta;Women;16;130;;
2022;7;Horta-Guinardó;43;Horta;Women;17;119;;
2022;7;Horta-Guinardó;43;Horta;Women;18;120;;
2022;7;Horta-Guinardó;43;Horta;Women;19;106;;
2022;7;Horta-Guinardó;43;Horta;Women;20;135;;
2022;7;Horta-Guinardó;43;Horta;Women;21;129;;
2022;7;Horta-Guinardó;43;Horta;Women;22;124;;
2022;7;Horta-Guinardó;43;Horta;Women;23;138;;
2022;7;Horta-Guinardó;43;Horta;Women;24;145;;
2022;7;Horta-Guinardó;43;Horta;Women;25;144;;
2022;7;Horta-Guinardó;43;Horta;Women;26;170;;
2022;7;Horta-Guinardó;43;Horta;Women;27;136;;
2022;7;Horta-Guinardó;43;Horta;Women;28;175;;
2022;7;Horta-Guinardó;43;Horta;Women;29;168;;
2022;7;Horta-Guinardó;43;Horta;Women;30;157;;
2022;7;Horta-Guinardó;43;Horta;Women;31;186;;
2022;7;Horta-Guinardó;43;Horta;Women;32;160;;
2022;7;Horta-Guinardó;43;Horta;Women;33;205;;
2022;7;Horta-Guinardó;43;Horta;Women;34;176;;
2022;7;Horta-Guinardó;43;Horta;Women;35;203;;
2022;7;Horta-Guinardó;43;Horta;Women;36;206;;
2022;7;Horta-Guinardó;43;Horta;Women;37;183;;
2022;7;Horta-Guinardó;43;Horta;Women;38;200;;
2022;7;Horta-Guinardó;43;Horta;Women;39;207;;
2022;7;Horta-Guinardó;43;Horta;Women;40;193;;
2022;7;Horta-Guinardó;43;Horta;Women;41;197;;
2022;7;Horta-Guinardó;43;Horta;Women;42;215;;
2022;7;Horta-Guinardó;43;Horta;Women;43;192;;
2022;7;Horta-Guinardó;43;Horta;Women;44;216;;
2022;7;Horta-Guinardó;43;Horta;Women;45;219;;
2022;7;Horta-Guinardó;43;Horta;Women;46;250;;
2022;7;Horta-Guinardó;43;Horta;Women;47;233;;
2022;7;Horta-Guinardó;43;Horta;Women;48;206;;
2022;7;Horta-Guinardó;43;Horta;Women;49;241;;
2022;7;Horta-Guinardó;43;Horta;Women;50;229;;
2022;7;Horta-Guinardó;43;Horta;Women;51;211;;
2022;7;Horta-Guinardó;43;Horta;Women;52;212;;
2022;7;Horta-Guinardó;43;Horta;Women;53;215;;
2022;7;Horta-Guinardó;43;Horta;Women;54;217;;
2022;7;Horta-Guinardó;43;Horta;Women;55;194;;
2022;7;Horta-Guinardó;43;Horta;Women;56;215;;
2022;7;Horta-Guinardó;43;Horta;Women;57;204;;
2022;7;Horta-Guinardó;43;Horta;Women;58;202;;
2022;7;Horta-Guinardó;43;Horta;Women;59;192;;
2022;7;Horta-Guinardó;43;Horta;Women;60;191;;
2022;7;Horta-Guinardó;43;Horta;Women;61;179;;
2022;7;Horta-Guinardó;43;Horta;Women;62;192;;
2022;7;Horta-Guinardó;43;Horta;Women;63;179;;
2022;7;Horta-Guinardó;43;Horta;Women;64;163;;
2022;7;Horta-Guinardó;43;Horta;Women;65;152;;
2022;7;Horta-Guinardó;43;Horta;Women;66;170;;
2022;7;Horta-Guinardó;43;Horta;Women;67;162;;
2022;7;Horta-Guinardó;43;Horta;Women;68;134;;
2022;7;Horta-Guinardó;43;Horta;Women;69;159;;
2022;7;Horta-Guinardó;43;Horta;Women;70;155;;
2022;7;Horta-Guinardó;43;Horta;Women;71;178;;
2022;7;Horta-Guinardó;43;Horta;Women;72;171;;
2022;7;Horta-Guinardó;43;Horta;Women;73;178;;
2022;7;Horta-Guinardó;43;Horta;Women;74;154;;
2022;7;Horta-Guinardó;43;Horta;Women;75;183;;
2022;7;Horta-Guinardó;43;Horta;Women;76;167;;
2022;7;Horta-Guinardó;43;Horta;Women;77;173;;
2022;7;Horta-Guinardó;43;Horta;Women;78;167;;
2022;7;Horta-Guinardó;43;Horta;Women;79;134;;
2022;7;Horta-Guinardó;43;Horta;Women;80;152;;
2022;7;Horta-Guinardó;43;Horta;Women;81;151;;
2022;7;Horta-Guinardó;43;Horta;Women;82;103;;
2022;7;Horta-Guinardó;43;Horta;Women;83;115;;
2022;7;Horta-Guinardó;43;Horta;Women;84;138;;
2022;7;Horta-Guinardó;43;Horta;Women;85;115;;
2022;7;Horta-Guinardó;43;Horta;Women;86;117;;
2022;7;Horta-Guinardó;43;Horta;Women;87;123;;
2022;7;Horta-Guinardó;43;Horta;Women;88;116;;
2022;7;Horta-Guinardó;43;Horta;Women;89;89;;
2022;7;Horta-Guinardó;43;Horta;Women;90;88;;
2022;7;Horta-Guinardó;43;Horta;Women;91;67;;
2022;7;Horta-Guinardó;43;Horta;Women;92;63;;
2022;7;Horta-Guinardó;43;Horta;Women;93;40;;
2022;7;Horta-Guinardó;43;Horta;Women;94;41;;
2022;7;Horta-Guinardó;43;Horta;Women;95;29;;
2022;7;Horta-Guinardó;43;Horta;Women;96;26;;
2022;7;Horta-Guinardó;43;Horta;Women;97;7;;
2022;7;Horta-Guinardó;43;Horta;Women;98;8;;
2022;7;Horta-Guinardó;43;Horta;Women;99;5;;
2022;7;Horta-Guinardó;43;Horta;Women;100;14;;més
2022;8;Nou Barris;44;Vilapicina i la Torre Llobeta;Women;0;77;;
2022;8;Nou Barris;44;Vilapicina i la Torre Llobeta;Women;1;86;;
2022;8;Nou Barris;44;Vilapicina i la Torre Llobeta;Women;2;72;;
2022;8;Nou Barris;44;Vilapicina i la Torre Llobeta;Women;3;79;;
2022;8;Nou Barris;44;Vilapicina i la Torre Llobeta;Women;4;114;;
2022;8;Nou Barris;44;Vilapicina i la Torre Llobeta;Women;5;83;;
2022;8;Nou Barris;44;Vilapicina i la Torre Llobeta;Women;6;96;;
2022;8;Nou Barris;44;Vilapicina i la Torre Llobeta;Women;7;97;;
2022;8;Nou Barris;44;Vilapicina i la Torre Llobeta;Women;8;90;;
2022;8;Nou Barris;44;Vilapicina i la Torre Llobeta;Women;9;74;;
2022;8;Nou Barris;44;Vilapicina i la Torre Llobeta;Women;10;103;;
2022;8;Nou Barris;44;Vilapicina i la Torre Llobeta;Women;11;93;;
2022;8;Nou Barris;44;Vilapicina i la Torre Llobeta;Women;12;100;;
2022;8;Nou Barris;44;Vilapicina i la Torre Llobeta;Women;13;115;;
2022;8;Nou Barris;44;Vilapicina i la Torre Llobeta;Women;14;104;;
2022;8;Nou Barris;44;Vilapicina i la Torre Llobeta;Women;15;99;;
2022;8;Nou Barris;44;Vilapicina i la Torre Llobeta;Women;16;134;;
2022;8;Nou Barris;44;Vilapicina i la Torre Llobeta;Women;17;111;;
2022;8;Nou Barris;44;Vilapicina i la Torre Llobeta;Women;18;120;;
2022;8;Nou Barris;44;Vilapicina i la Torre Llobeta;Women;19;104;;
2022;8;Nou Barris;44;Vilapicina i la Torre Llobeta;Women;20;120;;
2022;8;Nou Barris;44;Vilapicina i la Torre Llobeta;Women;21;130;;
2022;8;Nou Barris;44;Vilapicina i la Torre Llobeta;Women;22;136;;
2022;8;Nou Barris;44;Vilapicina i la Torre Llobeta;Women;23;123;;
2022;8;Nou Barris;44;Vilapicina i la Torre Llobeta;Women;24;122;;
2022;8;Nou Barris;44;Vilapicina i la Torre Llobeta;Women;25;144;;
2022;8;Nou Barris;44;Vilapicina i la Torre Llobeta;Women;26;145;;
2022;8;Nou Barris;44;Vilapicina i la Torre Llobeta;Women;27;147;;
2022;8;Nou Barris;44;Vilapicina i la Torre Llobeta;Women;28;144;;
2022;8;Nou Barris;44;Vilapicina i la Torre Llobeta;Women;29;156;;
2022;8;Nou Barris;44;Vilapicina i la Torre Llobeta;Women;30;180;;
2022;8;Nou Barris;44;Vilapicina i la Torre Llobeta;Women;31;152;;
2022;8;Nou Barris;44;Vilapicina i la Torre Llobeta;Women;32;137;;
2022;8;Nou Barris;44;Vilapicina i la Torre Llobeta;Women;33;173;;
2022;8;Nou Barris;44;Vilapicina i la Torre Llobeta;Women;34;162;;
2022;8;Nou Barris;44;Vilapicina i la Torre Llobeta;Women;35;163;;
2022;8;Nou Barris;44;Vilapicina i la Torre Llobeta;Women;36;139;;
2022;8;Nou Barris;44;Vilapicina i la Torre Llobeta;Women;37;171;;
2022;8;Nou Barris;44;Vilapicina i la Torre Llobeta;Women;38;194;;
2022;8;Nou Barris;44;Vilapicina i la Torre Llobeta;Women;39;184;;
2022;8;Nou Barris;44;Vilapicina i la Torre Llobeta;Women;40;168;;
2022;8;Nou Barris;44;Vilapicina i la Torre Llobeta;Women;41;184;;
2022;8;Nou Barris;44;Vilapicina i la Torre Llobeta;Women;42;208;;
2022;8;Nou Barris;44;Vilapicina i la Torre Llobeta;Women;43;198;;
2022;8;Nou Barris;44;Vilapicina i la Torre Llobeta;Women;44;183;;
2022;8;Nou Barris;44;Vilapicina i la Torre Llobeta;Women;45;188;;
2022;8;Nou Barris;44;Vilapicina i la Torre Llobeta;Women;46;243;;
2022;8;Nou Barris;44;Vilapicina i la Torre Llobeta;Women;47;240;;
2022;8;Nou Barris;44;Vilapicina i la Torre Llobeta;Women;48;213;;
2022;8;Nou Barris;44;Vilapicina i la Torre Llobeta;Women;49;206;;
2022;8;Nou Barris;44;Vilapicina i la Torre Llobeta;Women;50;194;;
2022;8;Nou Barris;44;Vilapicina i la Torre Llobeta;Women;51;192;;
2022;8;Nou Barris;44;Vilapicina i la Torre Llobeta;Women;52;194;;
2022;8;Nou Barris;44;Vilapicina i la Torre Llobeta;Women;53;198;;
2022;8;Nou Barris;44;Vilapicina i la Torre Llobeta;Women;54;181;;
2022;8;Nou Barris;44;Vilapicina i la Torre Llobeta;Women;55;205;;
2022;8;Nou Barris;44;Vilapicina i la Torre Llobeta;Women;56;201;;
2022;8;Nou Barris;44;Vilapicina i la Torre Llobeta;Women;57;198;;
2022;8;Nou Barris;44;Vilapicina i la Torre Llobeta;Women;58;190;;
2022;8;Nou Barris;44;Vilapicina i la Torre Llobeta;Women;59;167;;
2022;8;Nou Barris;44;Vilapicina i la Torre Llobeta;Women;60;189;;
2022;8;Nou Barris;44;Vilapicina i la Torre Llobeta;Women;61;201;;
2022;8;Nou Barris;44;Vilapicina i la Torre Llobeta;Women;62;183;;
2022;8;Nou Barris;44;Vilapicina i la Torre Llobeta;Women;63;200;;
2022;8;Nou Barris;44;Vilapicina i la Torre Llobeta;Women;64;173;;
2022;8;Nou Barris;44;Vilapicina i la Torre Llobeta;Women;65;173;;
2022;8;Nou Barris;44;Vilapicina i la Torre Llobeta;Women;66;194;;
2022;8;Nou Barris;44;Vilapicina i la Torre Llobeta;Women;67;170;;
2022;8;Nou Barris;44;Vilapicina i la Torre Llobeta;Women;68;153;;
2022;8;Nou Barris;44;Vilapicina i la Torre Llobeta;Women;69;151;;
2022;8;Nou Barris;44;Vilapicina i la Torre Llobeta;Women;70;165;;
2022;8;Nou Barris;44;Vilapicina i la Torre Llobeta;Women;71;151;;
2022;8;Nou Barris;44;Vilapicina i la Torre Llobeta;Women;72;174;;
2022;8;Nou Barris;44;Vilapicina i la Torre Llobeta;Women;73;206;;
2022;8;Nou Barris;44;Vilapicina i la Torre Llobeta;Women;74;139;;
2022;8;Nou Barris;44;Vilapicina i la Torre Llobeta;Women;75;173;;
2022;8;Nou Barris;44;Vilapicina i la Torre Llobeta;Women;76;167;;
2022;8;Nou Barris;44;Vilapicina i la Torre Llobeta;Women;77;145;;
2022;8;Nou Barris;44;Vilapicina i la Torre Llobeta;Women;78;136;;
2022;8;Nou Barris;44;Vilapicina i la Torre Llobeta;Women;79;111;;
2022;8;Nou Barris;44;Vilapicina i la Torre Llobeta;Women;80;120;;
2022;8;Nou Barris;44;Vilapicina i la Torre Llobeta;Women;81;141;;
2022;8;Nou Barris;44;Vilapicina i la Torre Llobeta;Women;82;102;;
2022;8;Nou Barris;44;Vilapicina i la Torre Llobeta;Women;83;85;;
2022;8;Nou Barris;44;Vilapicina i la Torre Llobeta;Women;84;119;;
2022;8;Nou Barris;44;Vilapicina i la Torre Llobeta;Women;85;125;;
2022;8;Nou Barris;44;Vilapicina i la Torre Llobeta;Women;86;114;;
2022;8;Nou Barris;44;Vilapicina i la Torre Llobeta;Women;87;116;;
2022;8;Nou Barris;44;Vilapicina i la Torre Llobeta;Women;88;105;;
2022;8;Nou Barris;44;Vilapicina i la Torre Llobeta;Women;89;98;;
2022;8;Nou Barris;44;Vilapicina i la Torre Llobeta;Women;90;85;;
2022;8;Nou Barris;44;Vilapicina i la Torre Llobeta;Women;91;64;;
2022;8;Nou Barris;44;Vilapicina i la Torre Llobeta;Women;92;65;;
2022;8;Nou Barris;44;Vilapicina i la Torre Llobeta;Women;93;30;;
2022;8;Nou Barris;44;Vilapicina i la Torre Llobeta;Women;94;39;;
2022;8;Nou Barris;44;Vilapicina i la Torre Llobeta;Women;95;37;;
2022;8;Nou Barris;44;Vilapicina i la Torre Llobeta;Women;96;26;;
2022;8;Nou Barris;44;Vilapicina i la Torre Llobeta;Women;97;21;;
2022;8;Nou Barris;44;Vilapicina i la Torre Llobeta;Women;98;12;;
2022;8;Nou Barris;44;Vilapicina i la Torre Llobeta;Women;99;13;;
2022;8;Nou Barris;44;Vilapicina i la Torre Llobeta;Women;100;10;;més
2022;8;Nou Barris;45;Porta;Women;0;95;;
2022;8;Nou Barris;45;Porta;Women;1;92;;
2022;8;Nou Barris;45;Porta;Women;2;104;;
2022;8;Nou Barris;45;Porta;Women;3;93;;
2022;8;Nou Barris;45;Porta;Women;4;109;;
2022;8;Nou Barris;45;Porta;Women;5;115;;
2022;8;Nou Barris;45;Porta;Women;6;115;;
2022;8;Nou Barris;45;Porta;Women;7;110;;
2022;8;Nou Barris;45;Porta;Women;8;116;;
2022;8;Nou Barris;45;Porta;Women;9;108;;
2022;8;Nou Barris;45;Porta;Women;10;114;;
2022;8;Nou Barris;45;Porta;Women;11;116;;
2022;8;Nou Barris;45;Porta;Women;12;109;;
2022;8;Nou Barris;45;Porta;Women;13;125;;
2022;8;Nou Barris;45;Porta;Women;14;130;;
2022;8;Nou Barris;45;Porta;Women;15;109;;
2022;8;Nou Barris;45;Porta;Women;16;101;;
2022;8;Nou Barris;45;Porta;Women;17;110;;
2022;8;Nou Barris;45;Porta;Women;18;129;;
2022;8;Nou Barris;45;Porta;Women;19;115;;
2022;8;Nou Barris;45;Porta;Women;20;112;;
2022;8;Nou Barris;45;Porta;Women;21;127;;
2022;8;Nou Barris;45;Porta;Women;22;146;;
2022;8;Nou Barris;45;Porta;Women;23;146;;
2022;8;Nou Barris;45;Porta;Women;24;137;;
2022;8;Nou Barris;45;Porta;Women;25;151;;
2022;8;Nou Barris;45;Porta;Women;26;171;;
2022;8;Nou Barris;45;Porta;Women;27;171;;
2022;8;Nou Barris;45;Porta;Women;28;182;;
2022;8;Nou Barris;45;Porta;Women;29;190;;
2022;8;Nou Barris;45;Porta;Women;30;193;;
2022;8;Nou Barris;45;Porta;Women;31;163;;
2022;8;Nou Barris;45;Porta;Women;32;202;;
2022;8;Nou Barris;45;Porta;Women;33;202;;
2022;8;Nou Barris;45;Porta;Women;34;206;;
2022;8;Nou Barris;45;Porta;Women;35;177;;
2022;8;Nou Barris;45;Porta;Women;36;188;;
2022;8;Nou Barris;45;Porta;Women;37;192;;
2022;8;Nou Barris;45;Porta;Women;38;210;;
2022;8;Nou Barris;45;Porta;Women;39;179;;
2022;8;Nou Barris;45;Porta;Women;40;207;;
2022;8;Nou Barris;45;Porta;Women;41;214;;
2022;8;Nou Barris;45;Porta;Women;42;241;;
2022;8;Nou Barris;45;Porta;Women;43;245;;
2022;8;Nou Barris;45;Porta;Women;44;219;;
2022;8;Nou Barris;45;Porta;Women;45;264;;
2022;8;Nou Barris;45;Porta;Women;46;251;;
2022;8;Nou Barris;45;Porta;Women;47;231;;
2022;8;Nou Barris;45;Porta;Women;48;231;;
2022;8;Nou Barris;45;Porta;Women;49;227;;
2022;8;Nou Barris;45;Porta;Women;50;213;;
2022;8;Nou Barris;45;Porta;Women;51;227;;
2022;8;Nou Barris;45;Porta;Women;52;193;;
2022;8;Nou Barris;45;Porta;Women;53;204;;
2022;8;Nou Barris;45;Porta;Women;54;191;;
2022;8;Nou Barris;45;Porta;Women;55;208;;
2022;8;Nou Barris;45;Porta;Women;56;195;;
2022;8;Nou Barris;45;Porta;Women;57;227;;
2022;8;Nou Barris;45;Porta;Women;58;198;;
2022;8;Nou Barris;45;Porta;Women;59;204;;
2022;8;Nou Barris;45;Porta;Women;60;204;;
2022;8;Nou Barris;45;Porta;Women;61;145;;
2022;8;Nou Barris;45;Porta;Women;62;172;;
2022;8;Nou Barris;45;Porta;Women;63;137;;
2022;8;Nou Barris;45;Porta;Women;64;124;;
2022;8;Nou Barris;45;Porta;Women;65;150;;
2022;8;Nou Barris;45;Porta;Women;66;140;;
2022;8;Nou Barris;45;Porta;Women;67;144;;
2022;8;Nou Barris;45;Porta;Women;68;131;;
2022;8;Nou Barris;45;Porta;Women;69;148;;
2022;8;Nou Barris;45;Porta;Women;70;141;;
2022;8;Nou Barris;45;Porta;Women;71;124;;
2022;8;Nou Barris;45;Porta;Women;72;140;;
2022;8;Nou Barris;45;Porta;Women;73;172;;
2022;8;Nou Barris;45;Porta;Women;74;145;;
2022;8;Nou Barris;45;Porta;Women;75;172;;
2022;8;Nou Barris;45;Porta;Women;76;169;;
2022;8;Nou Barris;45;Porta;Women;77;144;;
2022;8;Nou Barris;45;Porta;Women;78;144;;
2022;8;Nou Barris;45;Porta;Women;79;125;;
2022;8;Nou Barris;45;Porta;Women;80;123;;
2022;8;Nou Barris;45;Porta;Women;81;145;;
2022;8;Nou Barris;45;Porta;Women;82;107;;
2022;8;Nou Barris;45;Porta;Women;83;122;;
2022;8;Nou Barris;45;Porta;Women;84;131;;
2022;8;Nou Barris;45;Porta;Women;85;121;;
2022;8;Nou Barris;45;Porta;Women;86;107;;
2022;8;Nou Barris;45;Porta;Women;87;109;;
2022;8;Nou Barris;45;Porta;Women;88;93;;
2022;8;Nou Barris;45;Porta;Women;89;96;;
2022;8;Nou Barris;45;Porta;Women;90;65;;
2022;8;Nou Barris;45;Porta;Women;91;66;;
2022;8;Nou Barris;45;Porta;Women;92;39;;
2022;8;Nou Barris;45;Porta;Women;93;39;;
2022;8;Nou Barris;45;Porta;Women;94;23;;
2022;8;Nou Barris;45;Porta;Women;95;23;;
2022;8;Nou Barris;45;Porta;Women;96;16;;
2022;8;Nou Barris;45;Porta;Women;97;8;;
2022;8;Nou Barris;45;Porta;Women;98;9;;
2022;8;Nou Barris;45;Porta;Women;99;3;;
2022;8;Nou Barris;45;Porta;Women;100;5;;més
2022;8;Nou Barris;46;el Turó de la Peira;Women;0;68;;
2022;8;Nou Barris;46;el Turó de la Peira;Women;1;67;;
2022;8;Nou Barris;46;el Turó de la Peira;Women;2;64;;
2022;8;Nou Barris;46;el Turó de la Peira;Women;3;74;;
2022;8;Nou Barris;46;el Turó de la Peira;Women;4;80;;
2022;8;Nou Barris;46;el Turó de la Peira;Women;5;68;;
2022;8;Nou Barris;46;el Turó de la Peira;Women;6;70;;
2022;8;Nou Barris;46;el Turó de la Peira;Women;7;76;;
2022;8;Nou Barris;46;el Turó de la Peira;Women;8;67;;
2022;8;Nou Barris;46;el Turó de la Peira;Women;9;83;;
2022;8;Nou Barris;46;el Turó de la Peira;Women;10;69;;
2022;8;Nou Barris;46;el Turó de la Peira;Women;11;61;;
2022;8;Nou Barris;46;el Turó de la Peira;Women;12;61;;
2022;8;Nou Barris;46;el Turó de la Peira;Women;13;78;;
2022;8;Nou Barris;46;el Turó de la Peira;Women;14;84;;
2022;8;Nou Barris;46;el Turó de la Peira;Women;15;78;;
2022;8;Nou Barris;46;el Turó de la Peira;Women;16;78;;
2022;8;Nou Barris;46;el Turó de la Peira;Women;17;74;;
2022;8;Nou Barris;46;el Turó de la Peira;Women;18;83;;
2022;8;Nou Barris;46;el Turó de la Peira;Women;19;80;;
2022;8;Nou Barris;46;el Turó de la Peira;Women;20;78;;
2022;8;Nou Barris;46;el Turó de la Peira;Women;21;95;;
2022;8;Nou Barris;46;el Turó de la Peira;Women;22;99;;
2022;8;Nou Barris;46;el Turó de la Peira;Women;23;96;;
2022;8;Nou Barris;46;el Turó de la Peira;Women;24;85;;
2022;8;Nou Barris;46;el Turó de la Peira;Women;25;101;;
2022;8;Nou Barris;46;el Turó de la Peira;Women;26;105;;
2022;8;Nou Barris;46;el Turó de la Peira;Women;27;101;;
2022;8;Nou Barris;46;el Turó de la Peira;Women;28;134;;
2022;8;Nou Barris;46;el Turó de la Peira;Women;29;125;;
2022;8;Nou Barris;46;el Turó de la Peira;Women;30;120;;
2022;8;Nou Barris;46;el Turó de la Peira;Women;31;116;;
2022;8;Nou Barris;46;el Turó de la Peira;Women;32;136;;
2022;8;Nou Barris;46;el Turó de la Peira;Women;33;109;;
2022;8;Nou Barris;46;el Turó de la Peira;Women;34;135;;
2022;8;Nou Barris;46;el Turó de la Peira;Women;35;111;;
2022;8;Nou Barris;46;el Turó de la Peira;Women;36;109;;
2022;8;Nou Barris;46;el Turó de la Peira;Women;37;113;;
2022;8;Nou Barris;46;el Turó de la Peira;Women;38;121;;
2022;8;Nou Barris;46;el Turó de la Peira;Women;39;112;;
2022;8;Nou Barris;46;el Turó de la Peira;Women;40;150;;
2022;8;Nou Barris;46;el Turó de la Peira;Women;41;133;;
2022;8;Nou Barris;46;el Turó de la Peira;Women;42;121;;
