register_id;name;created;modified;addresses_road_name;addresses_start_street_number;neighbourhood_code;neighbourhood_name;district_code;district_name;zip_code;addresses_town;geo_epgs_25831_x;geo_epgs_25831_y;geo_epgs_4326_x;geo_epgs_4326_y
﻿99400197039;Restaurant Cocteleria Ebano;27.12.07 14:01;28.05.21 14:38;Av Paral·lel;124;10;Sant Antoni;2;Eixample;8015;BARCELONA;4,29921E+16;4,58075E+15;4,13752E+14;2,16196E+15
﻿99400197039;Restaurant Cocteleria Ebano;27.12.07 14:01;28.05.21 14:38;Av Paral·lel;124;10;Sant Antoni;2;Eixample;8015;BARCELONA;4,29921E+16;4,58075E+15;4,13752E+14;2,16196E+15
﻿99400191791;Sala Monasterio;03.10.07 12:54;17.09.22 06:52;Moll Mestral;30;67;la Vila Olímpica del Poblenou;10;Sant Martí;8005;BARCELONA;4,33079E+16;4,58214E+15;4,1388E+15;2,19958E+16
﻿99400191791;Sala Monasterio;03.10.07 12:54;17.09.22 06:52;Moll Mestral;30;67;la Vila Olímpica del Poblenou;10;Sant Martí;8005;BARCELONA;4,33079E+16;4,58214E+15;4,1388E+15;2,19958E+16
﻿75990102799;Bar musical Aloha;18.09.96 00:00;28.05.21 14:37;C Provença;159;8;l'Antiga Esquerra de l'Eixample;2;Eixample;8036;BARCELONA;4,29328E+16;4,58237E+15;4,13898E+16;2,15469E+15
﻿75990102799;Bar musical Aloha;18.09.96 00:00;28.05.21 14:37;C Provença;159;8;l'Antiga Esquerra de l'Eixample;2;Eixample;8036;BARCELONA;4,29328E+16;4,58237E+15;4,13898E+16;2,15469E+15
﻿75990102799;Bar musical Aloha;18.09.96 00:00;28.05.21 14:37;C Provença;159;8;l'Antiga Esquerra de l'Eixample;2;Eixample;8036;BARCELONA;4,29328E+16;4,58237E+15;4,13898E+16;2,15469E+15
﻿99400191112;Bar Betty Ford;27.09.07 10:11;28.05.21 14:38;C Joaquín Costa;56;1;el Raval;1;Ciutat Vella;8001;BARCELONA;4,30189E+16;4,58165E+15;4,13833E+15;2,16507E+15
﻿99400191112;Bar Betty Ford;27.09.07 10:11;28.05.21 14:38;C Joaquín Costa;56;1;el Raval;1;Ciutat Vella;8001;BARCELONA;4,30189E+16;4,58165E+15;4,13833E+15;2,16507E+15
﻿99400191112;Bar Betty Ford;27.09.07 10:11;28.05.21 14:38;C Joaquín Costa;56;1;el Raval;1;Ciutat Vella;8001;BARCELONA;4,30189E+16;4,58165E+15;4,13833E+15;2,16507E+15
﻿99400191214;Jamming Lounge;27.09.07 13:43;17.09.22 06:52;C Vallfogona;23;31;la Vila de Gràcia;6;Gràcia;8012;BARCELONA;4,29618E+14;4,5839E+15;4,14036E+15;2,15798E+16
﻿99400152408;Salsongu;25.01.06 12:09;17.09.22 06:34;Ptge Utset;11;6;la Sagrada Família;2;Eixample;8013;BARCELONA;4,31285E+15;4,58399E+14;4,14045E+16;2,17791E+16
﻿75990162835;Bar musical Ceferino;18.09.96 00:00;17.09.22 03:09;Pamplona;88;66;el Parc i la Llacuna del Poblenou;10;Sant Martí;8018;BARCELONA;4,32396E+16;4,58314E+15;4,13969E+15;2,1913E+16
﻿99400595721;Restaurant Nº30 Barceloneta;25.06.18 09:54;28.05.21 14:38;Pg Joan Borbó Comte Barcelona;30;3;la Barceloneta;1;Ciutat Vella;8003;BARCELONA;4,32105E+16;4,58115E+15;4,1379E+15;2,18804E+16
﻿99400595721;Restaurant Nº30 Barceloneta;25.06.18 09:54;28.05.21 14:38;Pg Joan Borbó Comte Barcelona;30;3;la Barceloneta;1;Ciutat Vella;8003;BARCELONA;4,32105E+16;4,58115E+15;4,1379E+15;2,18804E+16
﻿99400595721;Restaurant Nº30 Barceloneta;25.06.18 09:54;28.05.21 14:38;Pg Joan Borbó Comte Barcelona;30;3;la Barceloneta;1;Ciutat Vella;8003;BARCELONA;4,32105E+16;4,58115E+15;4,1379E+15;2,18804E+16
﻿99400204473;Sala-Escenari;16.04.08 00:00;17.09.22 06:59;Pl Reial;7;2;el Barri Gòtic;1;Ciutat Vella;8002;BARCELONA;4,31033E+15;4,58133E+15;4,13806E+15;2,17519E+15
﻿99400592642;Bar Musical Ende;23.05.18 11:22;17.09.22 09:18;C Casanova;210;8;l'Antiga Esquerra de l'Eixample;2;Eixample;8036;BARCELONA;4,28968E+16;4,58262E+15;4,13919E+15;2,15035E+15
﻿99400576029;The Palace Bar;01.02.18 15:17;17.09.22 09:12;C Calàbria;292;9;la Nova Esquerra de l'Eixample;2;Eixample;8029;BARCELONA;4,28394E+16;4,58224E+15;4,13885E+16;2,14353E+16
﻿92086036670;Les Enfants;28.08.91 00:00;17.09.22 04:47;Guàrdia;3;1;el Raval;1;Ciutat Vella;8001;BARCELONA;4,30905E+14;4,58106E+15;4,13781E+15;2,1737E+16
﻿75990075446;Bar Musical Samba Brasil *Lepant;18.09.96 00:00;28.05.21 14:37;C Lepant;297;6;la Sagrada Família;2;Eixample;8025;BARCELONA;4,31029E+16;4,58413E+15;4,14057E+16;2,17483E+16
﻿75990075446;Bar Musical Samba Brasil *Lepant;18.09.96 00:00;28.05.21 14:37;C Lepant;297;6;la Sagrada Família;2;Eixample;8025;BARCELONA;4,31029E+16;4,58413E+15;4,14057E+16;2,17483E+16
﻿75990075446;Bar Musical Samba Brasil *Lepant;18.09.96 00:00;28.05.21 14:37;C Lepant;297;6;la Sagrada Família;2;Eixample;8025;BARCELONA;4,31029E+16;4,58413E+15;4,14057E+16;2,17483E+16
﻿99400576356;Bar musical The Good Feeling;06.02.18 14:13;17.09.22 09:12;C Consell de Cent;319;7;la Dreta de l'Eixample;2;Eixample;8007;BARCELONA;4,30051E+16;4,58233E+15;4,13895E+15;2,16334E+16
﻿99400594182;Pub The Lima House;08.06.18 11:00;17.09.22 09:20;C Carders;31;4;Sant Pere, Santa Caterina i la Ribera;1;Ciutat Vella;8003;BARCELONA;4,31467E+16;4,58204E+15;4,1387E+15;2,1803E+15
﻿99400576353;Bar musical Enigma;06.02.18 14:03;17.09.22 09:12;C Taquígraf Garriga;106;19;les Corts;4;Les Corts;8029;BARCELONA;4,27808E+16;4,58224E+15;4,13885E+15;2,13653E+16
﻿75990334360;Sala Tarantos;18.09.96 00:00;17.09.22 03:24;Pl Reial;17;2;el Barri Gòtic;1;Ciutat Vella;8002;BARCELONA;4,3104E+15;4,58124E+15;4,13797E+14;2,17529E+16
﻿75990334365;Restaurant Tablao de Carmen *Poble Espanyol;18.09.96 00:00;17.09.22 03:24;Av Francesc Ferrer i Guàrdia;13;11;el Poble-sec;3;Sants-Montjuïc;8038;BARCELONA;4,28641E+15;4,58009E+15;4,13691E+15;2,14674E+16
﻿75990334365;Restaurant Tablao de Carmen *Poble Espanyol;18.09.96 00:00;17.09.22 03:24;Av Francesc Ferrer i Guàrdia;13;11;el Poble-sec;3;Sants-Montjuïc;8038;BARCELONA;4,28641E+15;4,58009E+15;4,13691E+15;2,14674E+16
﻿75990210235;Bar Musical Samba Brasil *Horta;18.09.96 00:00;17.09.22 03:13;C Santes Creus;20;43;Horta;7;Horta-Guinardó;8031;BARCELONA;4,29992E+16;4,58684E+15;4,14301E+15;2,16211E+15
﻿99400576585;Bar Musical Bar de Retro;08.02.18 14:49;17.09.22 09:12;C Torrent de l'Olla;141;31;la Vila de Gràcia;6;Gràcia;8012;BARCELONA;4,29417E+15;4,5839E+15;4,14036E+15;2,15557E+15
﻿92086026825;Cocteleria Sucu Sucu;06.05.88 00:00;28.05.21 14:37;C París;150;8;l'Antiga Esquerra de l'Eixample;2;Eixample;8036;BARCELONA;4,29015E+15;4,5826E+15;4,13918E+15;2,15092E+15
﻿92086026825;Cocteleria Sucu Sucu;06.05.88 00:00;28.05.21 14:37;C París;150;8;l'Antiga Esquerra de l'Eixample;2;Eixample;8036;BARCELONA;4,29015E+15;4,5826E+15;4,13918E+15;2,15092E+15
﻿99400597006;Bar Musical Hot;10.07.18 15:57;28.05.21 14:38;C Tuset;28;26;Sant Gervasi - Galvany;5;Sarrià-Sant Gervasi;8006;BARCELONA;4,29088E+15;4,5831E+15;4,13963E+15;2,15173E+15
﻿99400597006;Bar Musical Hot;10.07.18 15:57;28.05.21 14:38;C Tuset;28;26;Sant Gervasi - Galvany;5;Sarrià-Sant Gervasi;8006;BARCELONA;4,29088E+15;4,5831E+15;4,13963E+15;2,15173E+15
﻿99400597006;Bar Musical Hot;10.07.18 15:57;28.05.21 14:38;C Tuset;28;26;Sant Gervasi - Galvany;5;Sarrià-Sant Gervasi;8006;BARCELONA;4,29088E+15;4,5831E+15;4,13963E+15;2,15173E+15
﻿99400603521;Restaurant Volta al Món;12.07.18 11:42;28.05.21 14:38;C Muntaner;51;8;l'Antiga Esquerra de l'Eixample;2;Eixample;8011;BARCELONA;4,29768E+15;4,58196E+15;4,13861E+15;2,16E+15
﻿99400603521;Restaurant Volta al Món;12.07.18 11:42;28.05.21 14:38;C Muntaner;51;8;l'Antiga Esquerra de l'Eixample;2;Eixample;8011;BARCELONA;4,29768E+15;4,58196E+15;4,13861E+15;2,16E+15
﻿99400603521;Restaurant Volta al Món;12.07.18 11:42;28.05.21 14:38;C Muntaner;51;8;l'Antiga Esquerra de l'Eixample;2;Eixample;8011;BARCELONA;4,29768E+15;4,58196E+15;4,13861E+15;2,16E+15
﻿75990356127;Discoteca Distrito Diagonal;18.09.96 00:00;17.09.22 03:27;Av Diagonal;442;7;la Dreta de l'Eixample;2;Eixample;8037;BARCELONA;4,2984E+16;4,58318E+15;4,13971E+15;2,16072E+16
﻿75990356127;Discoteca Distrito Diagonal;18.09.96 00:00;17.09.22 03:27;Av Diagonal;442;7;la Dreta de l'Eixample;2;Eixample;8037;BARCELONA;4,2984E+16;4,58318E+15;4,13971E+15;2,16072E+16
﻿99400048640;Bar Venezia;30.06.03 17:16;28.05.21 14:37;G.V. Corts Catalanes;667;7;la Dreta de l'Eixample;2;Eixample;8010;BARCELONA;4,30948E+14;4,58283E+15;4,13941E+16;2,17401E+15
﻿99400048640;Bar Venezia;30.06.03 17:16;28.05.21 14:37;G.V. Corts Catalanes;667;7;la Dreta de l'Eixample;2;Eixample;8010;BARCELONA;4,30948E+14;4,58283E+15;4,13941E+16;2,17401E+15
﻿99400258359;Bar Musical Polaroid Bar;02.11.10 17:17;17.09.22 07:26;C Còdols;29;2;el Barri Gòtic;1;Ciutat Vella;8002;BARCELONA;4,31329E+16;4,5812E+15;4,13794E+15;2,17875E+15
﻿75990292800;Bar Cafeteria Cinemateca;18.09.96 00:00;17.09.22 03:21;C Pau Claris;120;7;la Dreta de l'Eixample;2;Eixample;8009;BARCELONA;4,30431E+16;4,58265E+15;4,13924E+15;2,16784E+16
﻿75990364728;Sala Almo2bar;18.09.96 00:00;17.09.22 03:28;C Bruniquer;59;31;la Vila de Gràcia;6;Gràcia;8024;BARCELONA;4,29967E+16;4,58413E+15;4,14056E+15;2,16212E+16
﻿99400596517;Bar Musical Decode;04.07.18 09:17;17.09.22 09:25;C Aribau;97;8;l'Antiga Esquerra de l'Eixample;2;Eixample;8036;BARCELONA;4,295E+15;4,58242E+15;4,13903E+15;2,15674E+16
﻿99400596554;Bar Village Club;04.07.18 12:42;17.09.22 09:25;C València;193;8;l'Antiga Esquerra de l'Eixample;2;Eixample;8011;BARCELONA;4,29682E+15;4,58234E+15;4,13895E+15;2,15892E+14
﻿75990410263;Bar musical Dow Jones;25.11.96 00:00;17.09.22 03:31;Bruc;97;7;la Dreta de l'Eixample;2;Eixample;8009;BARCELONA;4,30425E+15;4,58301E+15;4,13956E+16;2,16774E+16
﻿99400328182;Discoteca Ker Club Barcelona;15.10.13 12:56;17.09.22 07:58;C Ramon Trias Fargas;2;3;la Barceloneta;1;Ciutat Vella;8005;BARCELONA;4,32825E+16;4,58192E+15;4,1386E+15;2,19656E+15
﻿75990368466;Sala Almodobar;18.09.96 00:00;17.09.22 03:29;C Grassot;36;32;el Camp d'en Grassot i Gràcia Nova;6;Gràcia;8025;BARCELONA;4,30419E+15;4,5839E+15;4,14036E+15;2,16756E+16
﻿75990368466;Sala Almodobar;18.09.96 00:00;17.09.22 03:29;C Grassot;36;32;el Camp d'en Grassot i Gràcia Nova;6;Gràcia;8025;BARCELONA;4,30419E+15;4,5839E+15;4,14036E+15;2,16756E+16
﻿75990491713;Discoteca Mojito Club;11.04.98 00:00;17.09.22 03:35;C Rosselló;217;8;l'Antiga Esquerra de l'Eixample;2;Eixample;8008;BARCELONA;4,2952E+15;4,58274E+15;4,13932E+15;2,15694E+15
﻿99400576566;Bar Mil Miralls;08.02.18 13:43;28.05.21 14:38;C Perla;37;31;la Vila de Gràcia;6;Gràcia;8012;BARCELONA;4,29622E+16;4,58395E+15;4,1404E+15;2,15802E+15
﻿99400576566;Bar Mil Miralls;08.02.18 13:43;28.05.21 14:38;C Perla;37;31;la Vila de Gràcia;6;Gràcia;8012;BARCELONA;4,29622E+16;4,58395E+15;4,1404E+15;2,15802E+15
﻿75990102529;Discoteca Performance con Atxé;18.09.96 00:00;17.09.22 02:59;C Provença;43;9;la Nova Esquerra de l'Eixample;2;Eixample;8029;BARCELONA;4,28694E+15;4,58176E+15;4,13842E+15;2,14718E+15
﻿99400592967;Bar Musical Nix;25.05.18 14:40;17.09.22 09:18;C Rosselló;156;8;l'Antiga Esquerra de l'Eixample;2;Eixample;8036;BARCELONA;4,29342E+15;4,58254E+16;4,13913E+15;2,15483E+15
﻿99400592993;Cocteleria San Basilio;28.05.18 10:39;28.05.21 14:38;Av Diagonal;337;7;la Dreta de l'Eixample;2;Eixample;8037;BARCELONA;4,3044E+16;4,58332E+15;4,13984E+16;2,16788E+15
﻿99400592993;Cocteleria San Basilio;28.05.18 10:39;28.05.21 14:38;Av Diagonal;337;7;la Dreta de l'Eixample;2;Eixample;8037;BARCELONA;4,3044E+16;4,58332E+15;4,13984E+16;2,16788E+15
﻿99400592993;Cocteleria San Basilio;28.05.18 10:39;28.05.21 14:38;Av Diagonal;337;7;la Dreta de l'Eixample;2;Eixample;8037;BARCELONA;4,3044E+16;4,58332E+15;4,13984E+16;2,16788E+15
﻿99400084667;Discoteca Restaurant Japonès Shôko;30.04.04 14:28;01.03.22 13:54;Passeig Marítim de la Barceloneta;36;3;la Barceloneta;1;Ciutat Vella;8003;Barcelona;4,32711E+15;4,58164E+15;4,13835E+15;2,19523E+16
﻿99400084667;Discoteca Restaurant Japonès Shôko;30.04.04 14:28;01.03.22 13:54;Passeig Marítim de la Barceloneta;36;3;la Barceloneta;1;Ciutat Vella;8003;Barcelona;4,32711E+15;4,58164E+15;4,13835E+15;2,19523E+16
﻿99400084667;Discoteca Restaurant Japonès Shôko;30.04.04 14:28;01.03.22 13:54;Passeig Marítim de la Barceloneta;36;3;la Barceloneta;1;Ciutat Vella;8003;Barcelona;4,32711E+15;4,58164E+15;4,13835E+15;2,19523E+16
﻿75990018326;Discoteca Barroko's;17.09.96 00:00;17.09.22 02:39;Aribau;242;26;Sant Gervasi - Galvany;5;Sarrià-Sant Gervasi;8006;BARCELONA;4,28921E+15;4,58305E+15;4,13958E+16;2,14974E+16
﻿75990018326;Discoteca Barroko's;17.09.96 00:00;17.09.22 02:39;Aribau;242;26;Sant Gervasi - Galvany;5;Sarrià-Sant Gervasi;8006;BARCELONA;4,28921E+15;4,58305E+15;4,13958E+16;2,14974E+16
﻿99111164534;Discoteca New Kimbara;21.04.99 00:00;17.09.22 05:50;Tajo;35;43;Horta;7;Horta-Guinardó;8031;BARCELONA;4,30016E+15;4,58678E+15;4,14296E+14;2,1624E+15
﻿99344155409;Bar musical Tinta Roja;10.12.99 00:00;17.09.22 05:55;Creu dels Molers;17;11;el Poble-sec;3;Sants-Montjuïc;8004;BARCELONA;4,29918E+15;4,58064E+15;4,13742E+15;2,16194E+15
﻿97338091450;Discoteca Costa Breve;04.12.97 00:00;17.09.22 05:36;Aribau;230;26;Sant Gervasi - Galvany;5;Sarrià-Sant Gervasi;8006;BARCELONA;4,2895E+15;4,58302E+15;4,13956E+15;2,15008E+15
﻿99012134012;Joker *Port Olímpic;12.01.99 00:00;17.09.22 05:47;Port Olímpic;100;67;la Vila Olímpica del Poblenou;10;Sant Martí;8005;BARCELONA;4,33054E+15;4,58211E+15;4,13877E+15;2,19928E+15
﻿96309203840;Bar musical Contraste;04.11.96 00:00;17.09.22 05:25;C Muntaner;130;8;l'Antiga Esquerra de l'Eixample;2;Eixample;8036;BARCELONA;4,29389E+16;4,58238E+15;4,13898E+16;2,15542E+16
﻿75990014746;Bar musical Alkimia Barcelona;17.09.96 00:00;17.09.22 02:38;C Amigó;35;26;Sant Gervasi - Galvany;5;Sarrià-Sant Gervasi;8021;BARCELONA;4,28489E+15;4,58298E+16;4,13951E+16;2,14458E+16
﻿99400040582;Bar restaurant Kasparo;20.05.03 11:49;17.09.22 06:02;Pl Vicenç Martorell;4;1;el Raval;1;Ciutat Vella;8001;BARCELONA;4,30517E+16;4,58177E+15;4,13845E+16;2,16898E+14
﻿99400050261;Bar Musical Ginger;08.07.03 15:11;17.09.22 06:03;C Palma de Sant Just;1;2;el Barri Gòtic;1;Ciutat Vella;8002;BARCELONA;4,31316E+16;4,58158E+15;4,13829E+15;2,17855E+16
﻿75990702934;Bar Musical Perifèric;26.05.01 00:00;17.09.22 03:41;C Tajo;5;43;Horta;7;Horta-Guinardó;8031;BARCELONA;4,30067E+16;4,58686E+15;4,14302E+15;2,16301E+15
﻿99400019767;Discoteca Louise se va;28.09.02 14:36;17.09.22 05:58;Pl Eivissa;11;43;Horta;7;Horta-Guinardó;8032;BARCELONA;4,29871E+16;4,58693E+15;4,14308E+15;2,16065E+15
﻿75990481637;Bar Restaurant Menta;17.01.98 00:00;17.09.22 03:34;C Casp;171;5;el Fort Pienc;2;Eixample;8013;BARCELONA;4,31736E+16;4,58338E+15;4,1399E+15;2,18337E+16
﻿75990481637;Bar Restaurant Menta;17.01.98 00:00;17.09.22 03:34;C Casp;171;5;el Fort Pienc;2;Eixample;8013;BARCELONA;4,31736E+16;4,58338E+15;4,1399E+15;2,18337E+16
﻿75990292924;Bar musical Mediterráneo;18.09.96 00:00;17.09.22 03:21;C Balmes;129;8;l'Antiga Esquerra de l'Eixample;2;Eixample;8008;BARCELONA;4,29586E+15;4,58272E+15;4,13929E+15;2,15773E+16
﻿92086018814;Discoteca New Beat;17.02.87 00:00;17.09.22 04:29;Balmes;86;7;la Dreta de l'Eixample;2;Eixample;8008;BARCELONA;4,29806E+16;4,58252E+15;4,13912E+15;2,16039E+15
﻿92086018814;Discoteca New Beat;17.02.87 00:00;17.09.22 04:29;Balmes;86;7;la Dreta de l'Eixample;2;Eixample;8008;BARCELONA;4,29806E+16;4,58252E+15;4,13912E+15;2,16039E+15
﻿92086018833;Bar musical Berimbau;18.02.87 00:00;17.09.22 04:29;Pg Born;17;4;Sant Pere, Santa Caterina i la Ribera;1;Ciutat Vella;8003;BARCELONA;4,31659E+16;4,58179E+13;4,13847E+15;2,18263E+16
﻿75990411185;Bar musical Espai Barroc;25.11.96 00:00;17.09.22 03:31;C Montcada;20;4;Sant Pere, Santa Caterina i la Ribera;1;Ciutat Vella;8003;BARCELONA;4,31569E+16;4,58178E+14;4,13847E+16;2,18156E+16
﻿99400070357;Diobar;31.12.03 10:39;17.09.22 06:07;Av Marquès de l'Argentera;27;4;Sant Pere, Santa Caterina i la Ribera;1;Ciutat Vella;8003;BARCELONA;4,31896E+15;4,58187E+15;4,13855E+16;2,18546E+16
﻿92086027652;Bar musical Mirablau;12.07.88 00:00;17.09.22 04:37;Plaça del Doctor Andreu;1;25;Sant Gervasi - la Bonanova;5;Sarrià-Sant Gervasi;8035;Barcelona;4,27412E+16;4,58534E+15;4,14163E+15;2,13142E+16
﻿92086027652;Bar musical Mirablau;12.07.88 00:00;17.09.22 04:37;Plaça del Doctor Andreu;1;25;Sant Gervasi - la Bonanova;5;Sarrià-Sant Gervasi;8035;Barcelona;4,27412E+16;4,58534E+15;4,14163E+15;2,13142E+16
﻿75990473967;Restaurant Bar Margarita Blue;06.09.97 00:00;17.09.22 03:34;C Josep Anselm Clavé;6;2;el Barri Gòtic;1;Ciutat Vella;8002;BARCELONA;4,31299E+16;4,58104E+16;4,1378E+15;2,17842E+15
﻿75990473967;Restaurant Bar Margarita Blue;06.09.97 00:00;17.09.22 03:34;C Josep Anselm Clavé;6;2;el Barri Gòtic;1;Ciutat Vella;8002;BARCELONA;4,31299E+16;4,58104E+16;4,1378E+15;2,17842E+15
﻿92293205526;Discoteca Merlin;19.10.92 00:00;17.09.22 04:58;C Àvila;142;66;el Parc i la Llacuna del Poblenou;10;Sant Martí;8018;BARCELONA;4,32359E+16;4,58356E+15;4,14007E+15;2,19081E+15
﻿333173100;Razzmatazz;28.11.00 00:00;17.09.22 02:20;C Almogàvers;122;66;el Parc i la Llacuna del Poblenou;10;Sant Martí;8018;BARCELONA;4,3238E+16;4,58323E+15;4,13978E+14;2,1911E+16
﻿333173100;Razzmatazz;28.11.00 00:00;17.09.22 02:20;C Almogàvers;122;66;el Parc i la Llacuna del Poblenou;10;Sant Martí;8018;BARCELONA;4,3238E+16;4,58323E+15;4,13978E+14;2,1911E+16
﻿119161015;Bar Zelig;28.04.00 00:00;17.09.22 02:16;C Carme;116;1;el Raval;1;Ciutat Vella;8001;BARCELONA;4,30286E+14;4,58125E+15;4,13798E+15;2,16627E+16
﻿99400158516;Creperia Creps al Born;09.05.06 11:49;28.05.21 14:37;Pg Born;12;4;Sant Pere, Santa Caterina i la Ribera;1;Ciutat Vella;8003;BARCELONA;4,31665E+15;4,58175E+15;4,13843E+14;2,18271E+15
﻿99400158516;Creperia Creps al Born;09.05.06 11:49;28.05.21 14:37;Pg Born;12;4;Sant Pere, Santa Caterina i la Ribera;1;Ciutat Vella;8003;BARCELONA;4,31665E+15;4,58175E+15;4,13843E+14;2,18271E+15
﻿99400050225;Restaurant Cafeteria Bòria Café *Poble Espanyol;08.07.03 12:59;17.09.22 06:03;Av Francesc Ferrer Guàrdia;13;11;el Poble-sec;3;Sants-Montjuïc;8038;BARCELONA;4,28641E+15;4,58009E+15;4,13691E+15;2,14674E+16
﻿99400050225;Restaurant Cafeteria Bòria Café *Poble Espanyol;08.07.03 12:59;17.09.22 06:03;Av Francesc Ferrer Guàrdia;13;11;el Poble-sec;3;Sants-Montjuïc;8038;BARCELONA;4,28641E+15;4,58009E+15;4,13691E+15;2,14674E+16
﻿75990028307;Cocteleria Trípode;17.09.96 00:00;28.05.21 14:37;Pg Born;17;4;Sant Pere, Santa Caterina i la Ribera;1;Ciutat Vella;8003;BARCELONA;4,31659E+15;4,58179E+16;4,13847E+15;2,18263E+16
﻿75990028307;Cocteleria Trípode;17.09.96 00:00;28.05.21 14:37;Pg Born;17;4;Sant Pere, Santa Caterina i la Ribera;1;Ciutat Vella;8003;BARCELONA;4,31659E+15;4,58179E+16;4,13847E+15;2,18263E+16
﻿277161249;Bar musical Barcota;03.10.00 00:00;17.09.22 02:19;Canvis Nous;14;4;Sant Pere, Santa Caterina i la Ribera;1;Ciutat Vella;8003;BARCELONA;4,31596E+14;4,5816E+15;4,13831E+15;2,1819E+15
﻿99400593526;Bar Musical Carita Bonita;01.06.18 11:02;17.09.22 09:19;C Balmes;71;8;l'Antiga Esquerra de l'Eixample;2;Eixample;8007;BARCELONA;4,29865E+15;4,58243E+15;4,13904E+16;2,1611E+16
﻿99400204105;Bar Musical Pony Café;10.04.08 14:18;17.09.22 06:59;C Portal Nou;23;4;Sant Pere, Santa Caterina i la Ribera;1;Ciutat Vella;8003;BARCELONA;4,31499E+15;4,58224E+14;4,13888E+15;2,18066E+15
﻿99400576019;Bar musical Beirut 37;01.02.18 13:20;17.09.22 09:12;C Joaquín Costa;37;1;el Raval;1;Ciutat Vella;8001;BARCELONA;4,30245E+13;4,58156E+14;4,13826E+15;2,16575E+16
﻿1082172815;Sala B;23.03.01 00:00;17.09.22 02:22;C Muntaner;246;26;Sant Gervasi - Galvany;5;Sarrià-Sant Gervasi;8021;BARCELONA;4,28863E+15;4,58291E+15;4,13946E+15;2,14906E+16
﻿75990490788;Bar Restaurant La Higuera;28.03.98 00:00;28.05.21 14:37;C Sicília;101;5;el Fort Pienc;2;Eixample;8013;BARCELONA;4,3153E+15;4,58302E+15;4,13958E+15;2,18095E+16
﻿75990490788;Bar Restaurant La Higuera;28.03.98 00:00;28.05.21 14:37;C Sicília;101;5;el Fort Pienc;2;Eixample;8013;BARCELONA;4,3153E+15;4,58302E+15;4,13958E+15;2,18095E+16
﻿75990490788;Bar Restaurant La Higuera;28.03.98 00:00;28.05.21 14:37;C Sicília;101;5;el Fort Pienc;2;Eixample;8013;BARCELONA;4,3153E+15;4,58302E+15;4,13958E+15;2,18095E+16
﻿75990210375;Big Bang Bar;18.09.96 00:00;17.09.22 03:13;C Botella;7;1;el Raval;1;Ciutat Vella;8001;BARCELONA;4,30259E+16;4,58118E+15;4,13791E+15;2,16596E+15
﻿99400033861;Bar La Rouge Raval Barcelona;13.02.03 14:19;17.09.22 06:00;Rbla Raval;10;1;el Raval;1;Ciutat Vella;8001;BARCELONA;4,30507E+15;4,58113E+15;4,13787E+15;2,16893E+16
﻿75990097460;Slow Barcelona Cocktails & Boite;18.09.96 00:00;28.05.21 14:37;C París;186;8;l'Antiga Esquerra de l'Eixample;2;Eixample;8036;BARCELONA;4,29223E+15;4,5828E+15;4,13936E+16;2,15338E+16
﻿75990097460;Slow Barcelona Cocktails & Boite;18.09.96 00:00;28.05.21 14:37;C París;186;8;l'Antiga Esquerra de l'Eixample;2;Eixample;8036;BARCELONA;4,29223E+15;4,5828E+15;4,13936E+16;2,15338E+16
﻿75990097460;Slow Barcelona Cocktails & Boite;18.09.96 00:00;28.05.21 14:37;C París;186;8;l'Antiga Esquerra de l'Eixample;2;Eixample;8036;BARCELONA;4,29223E+15;4,5828E+15;4,13936E+16;2,15338E+16
﻿75990097460;Slow Barcelona Cocktails & Boite;18.09.96 00:00;28.05.21 14:37;C París;186;8;l'Antiga Esquerra de l'Eixample;2;Eixample;8036;BARCELONA;4,29223E+15;4,5828E+15;4,13936E+16;2,15338E+16
﻿99400047732;Discoteca La Carpa Barcelona;27.06.03 15:52;17.09.22 06:03;Av Manuel Azaña;1;20;la Maternitat i Sant Ramon;4;Les Corts;8028;BARCELONA;4,25598E+15;4,581E+15;4,1377E+15;2,11024E+16
﻿99029084501;Bar Espit Chupito;29.01.99 00:00;17.09.22 05:48;C Aribau;77;8;l'Antiga Esquerra de l'Eixample;2;Eixample;8036;BARCELONA;4,29597E+16;4,58232E+16;4,13894E+14;2,15791E+16
﻿1033142110;Cerveseria Antibiòtic;02.02.01 00:00;17.09.22 02:21;Rocafort;225;9;la Nova Esquerra de l'Eixample;2;Eixample;8029;BARCELONA;4,28619E+16;4,58179E+15;4,13845E+15;2,14627E+16
﻿75990108061;Cocteleria Scotch Corner;18.09.96 00:00;28.05.21 14:37;C Sabino Arana;8;20;la Maternitat i Sant Ramon;4;Les Corts;8028;BARCELONA;4,26947E+16;4,58193E+15;4,13856E+15;2,12626E+15
﻿75990108061;Cocteleria Scotch Corner;18.09.96 00:00;28.05.21 14:37;C Sabino Arana;8;20;la Maternitat i Sant Ramon;4;Les Corts;8028;BARCELONA;4,26947E+16;4,58193E+15;4,13856E+15;2,12626E+15
﻿75990108061;Cocteleria Scotch Corner;18.09.96 00:00;28.05.21 14:37;C Sabino Arana;8;20;la Maternitat i Sant Ramon;4;Les Corts;8028;BARCELONA;4,26947E+16;4,58193E+15;4,13856E+15;2,12626E+15
﻿75990085638;Bar musical Alfa;18.09.96 00:00;17.09.22 02:55;Gran de Gràcia;36;31;la Vila de Gràcia;6;Gràcia;8012;BARCELONA;4,29519E+16;4,58338E+15;4,13988E+15;2,15685E+15
