year;district_code;district_name;neighbourhood_code;neighbourhood_name;Sex;nationality;number
2022;1;Ciutat Vella;1;el Raval;Men;Països Baixos;100
2022;1;Ciutat Vella;2;el Barri Gòtic;Men;Països Baixos;80
2022;1;Ciutat Vella;3;la Barceloneta;Men;Països Baixos;58
2022;1;Ciutat Vella;4;Sant Pere, Santa Caterina i la Ribera;Men;Països Baixos;110
2022;2;Eixample;5;el Fort Pienc;Men;Països Baixos;51
2022;2;Eixample;6;la Sagrada Família;Men;Països Baixos;63
2022;2;Eixample;7;la Dreta de l'Eixample;Men;Països Baixos;145
2022;2;Eixample;8;l'Antiga Esquerra de l'Eixample;Men;Països Baixos;88
2022;2;Eixample;9;la Nova Esquerra de l'Eixample;Men;Països Baixos;63
2022;2;Eixample;10;Sant Antoni;Men;Països Baixos;60
2022;3;Sants-Montjuïc;11;el Poble Sec;Men;Països Baixos;75
2022;3;Sants-Montjuïc;12;la Marina del Prat Vermell;Men;Països Baixos;0
2022;3;Sants-Montjuïc;13;la Marina de Port;Men;Països Baixos;11
2022;3;Sants-Montjuïc;14;la Font de la Guatlla;Men;Països Baixos;8
2022;3;Sants-Montjuïc;15;Hostafrancs;Men;Països Baixos;14
2022;3;Sants-Montjuïc;16;la Bordeta;Men;Països Baixos;13
2022;3;Sants-Montjuïc;17;Sants - Badal;Men;Països Baixos;12
2022;3;Sants-Montjuïc;18;Sants;Men;Països Baixos;27
2022;4;Les Corts;19;les Corts;Men;Països Baixos;30
2022;4;Les Corts;20;la Maternitat i Sant Ramon;Men;Països Baixos;20
2022;4;Les Corts;21;Pedralbes;Men;Països Baixos;8
2022;5;Sarrià-Sant Gervasi;22;Vallvidrera, el Tibidabo i les Planes;Men;Països Baixos;23
2022;5;Sarrià-Sant Gervasi;23;Sarrià;Men;Països Baixos;35
2022;5;Sarrià-Sant Gervasi;24;les Tres Torres;Men;Països Baixos;20
2022;5;Sarrià-Sant Gervasi;25;Sant Gervasi - la Bonanova;Men;Països Baixos;28
2022;5;Sarrià-Sant Gervasi;26;Sant Gervasi - Galvany;Men;Països Baixos;67
2022;5;Sarrià-Sant Gervasi;27;el Putxet i el Farró;Men;Països Baixos;40
2022;6;Gràcia;28;Vallcarca i els Penitents;Men;Països Baixos;18
2022;6;Gràcia;29;el Coll;Men;Països Baixos;5
2022;6;Gràcia;30;la Salut;Men;Països Baixos;12
2022;6;Gràcia;31;la Vila de Gràcia;Men;Països Baixos;108
2022;6;Gràcia;32;el Camp d'en Grassot i Gràcia Nova;Men;Països Baixos;22
2022;7;Horta-Guinardó;33;el Baix Guinardó;Men;Països Baixos;18
2022;7;Horta-Guinardó;34;Can Baró;Men;Països Baixos;15
2022;7;Horta-Guinardó;35;el Guinardó;Men;Països Baixos;19
2022;7;Horta-Guinardó;36;la Font d'en Fargues;Men;Països Baixos;3
2022;7;Horta-Guinardó;37;el Carmel;Men;Països Baixos;13
2022;7;Horta-Guinardó;38;la Teixonera;Men;Països Baixos;9
2022;7;Horta-Guinardó;39;Sant Genís dels Agudells;Men;Països Baixos;4
2022;7;Horta-Guinardó;40;Montbau;Men;Països Baixos;3
2022;7;Horta-Guinardó;41;la Vall d'Hebron;Men;Països Baixos;3
2022;7;Horta-Guinardó;42;la Clota;Men;Països Baixos;1
2022;7;Horta-Guinardó;43;Horta;Men;Països Baixos;6
2022;8;Nou Barris;44;Vilapicina i la Torre Llobeta;Men;Països Baixos;11
2022;8;Nou Barris;45;Porta;Men;Països Baixos;9
2022;8;Nou Barris;46;el Turó de la Peira;Men;Països Baixos;3
2022;8;Nou Barris;47;Can Peguera;Men;Països Baixos;0
2022;8;Nou Barris;48;la Guineueta;Men;Països Baixos;4
2022;8;Nou Barris;49;Canyelles;Men;Països Baixos;0
2022;8;Nou Barris;50;les Roquetes;Men;Països Baixos;3
2022;8;Nou Barris;51;Verdun;Men;Països Baixos;2
2022;8;Nou Barris;52;la Prosperitat;Men;Països Baixos;3
2022;8;Nou Barris;53;la Trinitat Nova;Men;Països Baixos;1
2022;8;Nou Barris;54;Torre Baró;Men;Països Baixos;1
2022;8;Nou Barris;55;Ciutat Meridiana;Men;Països Baixos;1
2022;8;Nou Barris;56;Vallbona;Men;Països Baixos;0
2022;9;Sant Andreu;57;la Trinitat Vella;Men;Països Baixos;5
2022;9;Sant Andreu;58;Baró de Viver;Men;Països Baixos;1
2022;9;Sant Andreu;59;el Bon Pastor;Men;Països Baixos;1
2022;9;Sant Andreu;60;Sant Andreu;Men;Països Baixos;30
2022;9;Sant Andreu;61;la Sagrera;Men;Països Baixos;10
2022;9;Sant Andreu;62;el Congrés i els Indians;Men;Països Baixos;4
2022;9;Sant Andreu;63;Navas;Men;Països Baixos;6
2022;10;Sant Martí;64;el Camp de l'Arpa del Clot;Men;Països Baixos;30
2022;10;Sant Martí;65;el Clot;Men;Països Baixos;22
2022;10;Sant Martí;66;el Parc i la Llacuna del Poblenou;Men;Països Baixos;29
2022;10;Sant Martí;67;la Vila Olímpica del Poblenou;Men;Països Baixos;26
2022;10;Sant Martí;68;el Poblenou;Men;Països Baixos;84
2022;10;Sant Martí;69;Diagonal Mar i el Front Marítim del Poblenou;Men;Països Baixos;36
2022;10;Sant Martí;70;el Besòs i el Maresme;Men;Països Baixos;11
2022;10;Sant Martí;71;Provençals del Poblenou;Men;Països Baixos;21
2022;10;Sant Martí;72;Sant Martí de Provençals;Men;Països Baixos;8
2022;10;Sant Martí;73;la Verneda i la Pau;Men;Països Baixos;5
2022;1;Ciutat Vella;1;el Raval;Women;Pakistan;1177
2022;1;Ciutat Vella;2;el Barri Gòtic;Women;Pakistan;246
2022;1;Ciutat Vella;3;la Barceloneta;Women;Pakistan;88
2022;1;Ciutat Vella;4;Sant Pere, Santa Caterina i la Ribera;Women;Pakistan;101
2022;2;Eixample;5;el Fort Pienc;Women;Pakistan;45
2022;2;Eixample;6;la Sagrada Família;Women;Pakistan;64
2022;2;Eixample;7;la Dreta de l'Eixample;Women;Pakistan;19
2022;2;Eixample;8;l'Antiga Esquerra de l'Eixample;Women;Pakistan;19
2022;2;Eixample;9;la Nova Esquerra de l'Eixample;Women;Pakistan;69
2022;2;Eixample;10;Sant Antoni;Women;Pakistan;144
2022;3;Sants-Montjuïc;11;el Poble Sec;Women;Pakistan;450
2022;3;Sants-Montjuïc;12;la Marina del Prat Vermell;Women;Pakistan;1
2022;3;Sants-Montjuïc;13;la Marina de Port;Women;Pakistan;109
2022;3;Sants-Montjuïc;14;la Font de la Guatlla;Women;Pakistan;25
2022;3;Sants-Montjuïc;15;Hostafrancs;Women;Pakistan;94
2022;3;Sants-Montjuïc;16;la Bordeta;Women;Pakistan;44
2022;3;Sants-Montjuïc;17;Sants - Badal;Women;Pakistan;57
2022;3;Sants-Montjuïc;18;Sants;Women;Pakistan;157
2022;4;Les Corts;19;les Corts;Women;Pakistan;36
2022;4;Les Corts;20;la Maternitat i Sant Ramon;Women;Pakistan;18
2022;4;Les Corts;21;Pedralbes;Women;Pakistan;2
2022;5;Sarrià-Sant Gervasi;22;Vallvidrera, el Tibidabo i les Planes;Women;Pakistan;1
2022;5;Sarrià-Sant Gervasi;23;Sarrià;Women;Pakistan;6
2022;5;Sarrià-Sant Gervasi;24;les Tres Torres;Women;Pakistan;0
2022;5;Sarrià-Sant Gervasi;25;Sant Gervasi - la Bonanova;Women;Pakistan;10
2022;5;Sarrià-Sant Gervasi;26;Sant Gervasi - Galvany;Women;Pakistan;21
2022;5;Sarrià-Sant Gervasi;27;el Putxet i el Farró;Women;Pakistan;21
2022;6;Gràcia;28;Vallcarca i els Penitents;Women;Pakistan;19
2022;6;Gràcia;29;el Coll;Women;Pakistan;13
2022;6;Gràcia;30;la Salut;Women;Pakistan;18
2022;6;Gràcia;31;la Vila de Gràcia;Women;Pakistan;49
2022;6;Gràcia;32;el Camp d'en Grassot i Gràcia Nova;Women;Pakistan;45
2022;7;Horta-Guinardó;33;el Baix Guinardó;Women;Pakistan;41
2022;7;Horta-Guinardó;34;Can Baró;Women;Pakistan;10
2022;7;Horta-Guinardó;35;el Guinardó;Women;Pakistan;63
2022;7;Horta-Guinardó;36;la Font d'en Fargues;Women;Pakistan;0
2022;7;Horta-Guinardó;37;el Carmel;Women;Pakistan;134
2022;7;Horta-Guinardó;38;la Teixonera;Women;Pakistan;34
2022;7;Horta-Guinardó;39;Sant Genís dels Agudells;Women;Pakistan;7
2022;7;Horta-Guinardó;40;Montbau;Women;Pakistan;8
2022;7;Horta-Guinardó;41;la Vall d'Hebron;Women;Pakistan;3
2022;7;Horta-Guinardó;42;la Clota;Women;Pakistan;5
2022;7;Horta-Guinardó;43;Horta;Women;Pakistan;42
2022;8;Nou Barris;44;Vilapicina i la Torre Llobeta;Women;Pakistan;50
2022;8;Nou Barris;45;Porta;Women;Pakistan;102
2022;8;Nou Barris;46;el Turó de la Peira;Women;Pakistan;144
2022;8;Nou Barris;47;Can Peguera;Women;Pakistan;1
2022;8;Nou Barris;48;la Guineueta;Women;Pakistan;23
2022;8;Nou Barris;49;Canyelles;Women;Pakistan;5
2022;8;Nou Barris;50;les Roquetes;Women;Pakistan;95
2022;8;Nou Barris;51;Verdun;Women;Pakistan;51
2022;8;Nou Barris;52;la Prosperitat;Women;Pakistan;89
2022;8;Nou Barris;53;la Trinitat Nova;Women;Pakistan;80
2022;8;Nou Barris;54;Torre Baró;Women;Pakistan;9
2022;8;Nou Barris;55;Ciutat Meridiana;Women;Pakistan;189
2022;8;Nou Barris;56;Vallbona;Women;Pakistan;16
2022;9;Sant Andreu;57;la Trinitat Vella;Women;Pakistan;311
2022;9;Sant Andreu;58;Baró de Viver;Women;Pakistan;15
2022;9;Sant Andreu;59;el Bon Pastor;Women;Pakistan;64
2022;9;Sant Andreu;60;Sant Andreu;Women;Pakistan;85
2022;9;Sant Andreu;61;la Sagrera;Women;Pakistan;47
2022;9;Sant Andreu;62;el Congrés i els Indians;Women;Pakistan;10
2022;9;Sant Andreu;63;Navas;Women;Pakistan;26
2022;10;Sant Martí;64;el Camp de l'Arpa del Clot;Women;Pakistan;64
2022;10;Sant Martí;65;el Clot;Women;Pakistan;42
2022;10;Sant Martí;66;el Parc i la Llacuna del Poblenou;Women;Pakistan;26
2022;10;Sant Martí;67;la Vila Olímpica del Poblenou;Women;Pakistan;4
2022;10;Sant Martí;68;el Poblenou;Women;Pakistan;107
2022;10;Sant Martí;69;Diagonal Mar i el Front Marítim del Poblenou;Women;Pakistan;13
2022;10;Sant Martí;70;el Besòs i el Maresme;Women;Pakistan;790
2022;10;Sant Martí;71;Provençals del Poblenou;Women;Pakistan;67
2022;10;Sant Martí;72;Sant Martí de Provençals;Women;Pakistan;47
2022;10;Sant Martí;73;la Verneda i la Pau;Women;Pakistan;84
2022;1;Ciutat Vella;1;el Raval;Men;Pakistan;2652
2022;1;Ciutat Vella;2;el Barri Gòtic;Men;Pakistan;2746
2022;1;Ciutat Vella;3;la Barceloneta;Men;Pakistan;317
2022;1;Ciutat Vella;4;Sant Pere, Santa Caterina i la Ribera;Men;Pakistan;253
2022;2;Eixample;5;el Fort Pienc;Men;Pakistan;322
2022;2;Eixample;6;la Sagrada Família;Men;Pakistan;135
2022;2;Eixample;7;la Dreta de l'Eixample;Men;Pakistan;54
2022;2;Eixample;8;l'Antiga Esquerra de l'Eixample;Men;Pakistan;69
2022;2;Eixample;9;la Nova Esquerra de l'Eixample;Men;Pakistan;108
2022;2;Eixample;10;Sant Antoni;Men;Pakistan;288
2022;3;Sants-Montjuïc;11;el Poble Sec;Men;Pakistan;770
2022;3;Sants-Montjuïc;12;la Marina del Prat Vermell;Men;Pakistan;1
2022;3;Sants-Montjuïc;13;la Marina de Port;Men;Pakistan;204
2022;3;Sants-Montjuïc;14;la Font de la Guatlla;Men;Pakistan;68
2022;3;Sants-Montjuïc;15;Hostafrancs;Men;Pakistan;184
2022;3;Sants-Montjuïc;16;la Bordeta;Men;Pakistan;90
2022;3;Sants-Montjuïc;17;Sants - Badal;Men;Pakistan;135
2022;3;Sants-Montjuïc;18;Sants;Men;Pakistan;694
2022;4;Les Corts;19;les Corts;Men;Pakistan;66
2022;4;Les Corts;20;la Maternitat i Sant Ramon;Men;Pakistan;43
2022;4;Les Corts;21;Pedralbes;Men;Pakistan;1
2022;5;Sarrià-Sant Gervasi;22;Vallvidrera, el Tibidabo i les Planes;Men;Pakistan;2
2022;5;Sarrià-Sant Gervasi;23;Sarrià;Men;Pakistan;11
2022;5;Sarrià-Sant Gervasi;24;les Tres Torres;Men;Pakistan;3
2022;5;Sarrià-Sant Gervasi;25;Sant Gervasi - la Bonanova;Men;Pakistan;59
2022;5;Sarrià-Sant Gervasi;26;Sant Gervasi - Galvany;Men;Pakistan;35
2022;5;Sarrià-Sant Gervasi;27;el Putxet i el Farró;Men;Pakistan;44
2022;6;Gràcia;28;Vallcarca i els Penitents;Men;Pakistan;59
2022;6;Gràcia;29;el Coll;Men;Pakistan;26
2022;6;Gràcia;30;la Salut;Men;Pakistan;24
2022;6;Gràcia;31;la Vila de Gràcia;Men;Pakistan;128
2022;6;Gràcia;32;el Camp d'en Grassot i Gràcia Nova;Men;Pakistan;135
2022;7;Horta-Guinardó;33;el Baix Guinardó;Men;Pakistan;74
2022;7;Horta-Guinardó;34;Can Baró;Men;Pakistan;41
2022;7;Horta-Guinardó;35;el Guinardó;Men;Pakistan;91
2022;7;Horta-Guinardó;36;la Font d'en Fargues;Men;Pakistan;1
2022;7;Horta-Guinardó;37;el Carmel;Men;Pakistan;226
2022;7;Horta-Guinardó;38;la Teixonera;Men;Pakistan;59
2022;7;Horta-Guinardó;39;Sant Genís dels Agudells;Men;Pakistan;14
2022;7;Horta-Guinardó;40;Montbau;Men;Pakistan;13
2022;7;Horta-Guinardó;41;la Vall d'Hebron;Men;Pakistan;2
2022;7;Horta-Guinardó;42;la Clota;Men;Pakistan;12
2022;7;Horta-Guinardó;43;Horta;Men;Pakistan;283
2022;8;Nou Barris;44;Vilapicina i la Torre Llobeta;Men;Pakistan;83
2022;8;Nou Barris;45;Porta;Men;Pakistan;449
2022;8;Nou Barris;46;el Turó de la Peira;Men;Pakistan;251
2022;8;Nou Barris;47;Can Peguera;Men;Pakistan;2
2022;8;Nou Barris;48;la Guineueta;Men;Pakistan;29
2022;8;Nou Barris;49;Canyelles;Men;Pakistan;10
2022;8;Nou Barris;50;les Roquetes;Men;Pakistan;180
2022;8;Nou Barris;51;Verdun;Men;Pakistan;100
2022;8;Nou Barris;52;la Prosperitat;Men;Pakistan;145
2022;8;Nou Barris;53;la Trinitat Nova;Men;Pakistan;140
2022;8;Nou Barris;54;Torre Baró;Men;Pakistan;16
2022;8;Nou Barris;55;Ciutat Meridiana;Men;Pakistan;293
2022;8;Nou Barris;56;Vallbona;Men;Pakistan;20
2022;9;Sant Andreu;57;la Trinitat Vella;Men;Pakistan;462
2022;9;Sant Andreu;58;Baró de Viver;Men;Pakistan;20
2022;9;Sant Andreu;59;el Bon Pastor;Men;Pakistan;366
2022;9;Sant Andreu;60;Sant Andreu;Men;Pakistan;128
2022;9;Sant Andreu;61;la Sagrera;Men;Pakistan;71
2022;9;Sant Andreu;62;el Congrés i els Indians;Men;Pakistan;23
2022;9;Sant Andreu;63;Navas;Men;Pakistan;58
2022;10;Sant Martí;64;el Camp de l'Arpa del Clot;Men;Pakistan;137
2022;10;Sant Martí;65;el Clot;Men;Pakistan;80
2022;10;Sant Martí;66;el Parc i la Llacuna del Poblenou;Men;Pakistan;48
2022;10;Sant Martí;67;la Vila Olímpica del Poblenou;Men;Pakistan;26
2022;10;Sant Martí;68;el Poblenou;Men;Pakistan;204
2022;10;Sant Martí;69;Diagonal Mar i el Front Marítim del Poblenou;Men;Pakistan;34
2022;10;Sant Martí;70;el Besòs i el Maresme;Men;Pakistan;2139
2022;10;Sant Martí;71;Provençals del Poblenou;Men;Pakistan;109
2022;10;Sant Martí;72;Sant Martí de Provençals;Men;Pakistan;89
2022;10;Sant Martí;73;la Verneda i la Pau;Men;Pakistan;125
2022;1;Ciutat Vella;1;el Raval;Women;Paraguai;56
2022;1;Ciutat Vella;2;el Barri Gòtic;Women;Paraguai;23
2022;1;Ciutat Vella;3;la Barceloneta;Women;Paraguai;24
2022;1;Ciutat Vella;4;Sant Pere, Santa Caterina i la Ribera;Women;Paraguai;16
2022;2;Eixample;5;el Fort Pienc;Women;Paraguai;36
2022;2;Eixample;6;la Sagrada Família;Women;Paraguai;91
2022;2;Eixample;7;la Dreta de l'Eixample;Women;Paraguai;44
2022;2;Eixample;8;l'Antiga Esquerra de l'Eixample;Women;Paraguai;47
2022;2;Eixample;9;la Nova Esquerra de l'Eixample;Women;Paraguai;92
2022;2;Eixample;10;Sant Antoni;Women;Paraguai;56
2022;3;Sants-Montjuïc;11;el Poble Sec;Women;Paraguai;58
2022;3;Sants-Montjuïc;12;la Marina del Prat Vermell;Women;Paraguai;9
2022;3;Sants-Montjuïc;13;la Marina de Port;Women;Paraguai;26
2022;3;Sants-Montjuïc;14;la Font de la Guatlla;Women;Paraguai;20
2022;3;Sants-Montjuïc;15;Hostafrancs;Women;Paraguai;24
2022;3;Sants-Montjuïc;16;la Bordeta;Women;Paraguai;18
2022;3;Sants-Montjuïc;17;Sants - Badal;Women;Paraguai;58
2022;3;Sants-Montjuïc;18;Sants;Women;Paraguai;123
2022;4;Les Corts;19;les Corts;Women;Paraguai;64
2022;4;Les Corts;20;la Maternitat i Sant Ramon;Women;Paraguai;49
2022;4;Les Corts;21;Pedralbes;Women;Paraguai;12
2022;5;Sarrià-Sant Gervasi;22;Vallvidrera, el Tibidabo i les Planes;Women;Paraguai;1
2022;5;Sarrià-Sant Gervasi;23;Sarrià;Women;Paraguai;23
2022;5;Sarrià-Sant Gervasi;24;les Tres Torres;Women;Paraguai;15
2022;5;Sarrià-Sant Gervasi;25;Sant Gervasi - la Bonanova;Women;Paraguai;28
2022;5;Sarrià-Sant Gervasi;26;Sant Gervasi - Galvany;Women;Paraguai;57
2022;5;Sarrià-Sant Gervasi;27;el Putxet i el Farró;Women;Paraguai;39
2022;6;Gràcia;28;Vallcarca i els Penitents;Women;Paraguai;27
2022;6;Gràcia;29;el Coll;Women;Paraguai;22
2022;6;Gràcia;30;la Salut;Women;Paraguai;12
2022;6;Gràcia;31;la Vila de Gràcia;Women;Paraguai;49
2022;6;Gràcia;32;el Camp d'en Grassot i Gràcia Nova;Women;Paraguai;30
2022;7;Horta-Guinardó;33;el Baix Guinardó;Women;Paraguai;65
2022;7;Horta-Guinardó;34;Can Baró;Women;Paraguai;6
2022;7;Horta-Guinardó;35;el Guinardó;Women;Paraguai;121
2022;7;Horta-Guinardó;36;la Font d'en Fargues;Women;Paraguai;6
2022;7;Horta-Guinardó;37;el Carmel;Women;Paraguai;88
2022;7;Horta-Guinardó;38;la Teixonera;Women;Paraguai;37
2022;7;Horta-Guinardó;39;Sant Genís dels Agudells;Women;Paraguai;27
2022;7;Horta-Guinardó;40;Montbau;Women;Paraguai;3
2022;7;Horta-Guinardó;41;la Vall d'Hebron;Women;Paraguai;4
2022;7;Horta-Guinardó;42;la Clota;Women;Paraguai;0
2022;7;Horta-Guinardó;43;Horta;Women;Paraguai;46
2022;8;Nou Barris;44;Vilapicina i la Torre Llobeta;Women;Paraguai;60
2022;8;Nou Barris;45;Porta;Women;Paraguai;103
2022;8;Nou Barris;46;el Turó de la Peira;Women;Paraguai;66
2022;8;Nou Barris;47;Can Peguera;Women;Paraguai;0
2022;8;Nou Barris;48;la Guineueta;Women;Paraguai;37
2022;8;Nou Barris;49;Canyelles;Women;Paraguai;10
2022;8;Nou Barris;50;les Roquetes;Women;Paraguai;42
2022;8;Nou Barris;51;Verdun;Women;Paraguai;27
2022;8;Nou Barris;52;la Prosperitat;Women;Paraguai;39
2022;8;Nou Barris;53;la Trinitat Nova;Women;Paraguai;14
2022;8;Nou Barris;54;Torre Baró;Women;Paraguai;2
2022;8;Nou Barris;55;Ciutat Meridiana;Women;Paraguai;10
2022;8;Nou Barris;56;Vallbona;Women;Paraguai;8
2022;9;Sant Andreu;57;la Trinitat Vella;Women;Paraguai;26
2022;9;Sant Andreu;58;Baró de Viver;Women;Paraguai;2
2022;9;Sant Andreu;59;el Bon Pastor;Women;Paraguai;22
2022;9;Sant Andreu;60;Sant Andreu;Women;Paraguai;68
2022;9;Sant Andreu;61;la Sagrera;Women;Paraguai;72
2022;9;Sant Andreu;62;el Congrés i els Indians;Women;Paraguai;22
2022;9;Sant Andreu;63;Navas;Women;Paraguai;33
2022;10;Sant Martí;64;el Camp de l'Arpa del Clot;Women;Paraguai;73
2022;10;Sant Martí;65;el Clot;Women;Paraguai;45
2022;10;Sant Martí;66;el Parc i la Llacuna del Poblenou;Women;Paraguai;33
2022;10;Sant Martí;67;la Vila Olímpica del Poblenou;Women;Paraguai;4
2022;10;Sant Martí;68;el Poblenou;Women;Paraguai;26
2022;10;Sant Martí;69;Diagonal Mar i el Front Marítim del Poblenou;Women;Paraguai;10
2022;10;Sant Martí;70;el Besòs i el Maresme;Women;Paraguai;27
2022;10;Sant Martí;71;Provençals del Poblenou;Women;Paraguai;31
2022;10;Sant Martí;72;Sant Martí de Provençals;Women;Paraguai;26
2022;10;Sant Martí;73;la Verneda i la Pau;Women;Paraguai;36
2022;1;Ciutat Vella;1;el Raval;Men;Paraguai;33
2022;1;Ciutat Vella;2;el Barri Gòtic;Men;Paraguai;14
2022;1;Ciutat Vella;3;la Barceloneta;Men;Paraguai;10
2022;1;Ciutat Vella;4;Sant Pere, Santa Caterina i la Ribera;Men;Paraguai;12
2022;2;Eixample;5;el Fort Pienc;Men;Paraguai;13
2022;2;Eixample;6;la Sagrada Família;Men;Paraguai;50
2022;2;Eixample;7;la Dreta de l'Eixample;Men;Paraguai;13
2022;2;Eixample;8;l'Antiga Esquerra de l'Eixample;Men;Paraguai;21
2022;2;Eixample;9;la Nova Esquerra de l'Eixample;Men;Paraguai;32
2022;2;Eixample;10;Sant Antoni;Men;Paraguai;24
2022;3;Sants-Montjuïc;11;el Poble Sec;Men;Paraguai;34
2022;3;Sants-Montjuïc;12;la Marina del Prat Vermell;Men;Paraguai;8
2022;3;Sants-Montjuïc;13;la Marina de Port;Men;Paraguai;18
2022;3;Sants-Montjuïc;14;la Font de la Guatlla;Men;Paraguai;7
2022;3;Sants-Montjuïc;15;Hostafrancs;Men;Paraguai;16
2022;3;Sants-Montjuïc;16;la Bordeta;Men;Paraguai;15
2022;3;Sants-Montjuïc;17;Sants - Badal;Men;Paraguai;32
2022;3;Sants-Montjuïc;18;Sants;Men;Paraguai;53
2022;4;Les Corts;19;les Corts;Men;Paraguai;34
2022;4;Les Corts;20;la Maternitat i Sant Ramon;Men;Paraguai;23
2022;4;Les Corts;21;Pedralbes;Men;Paraguai;6
2022;5;Sarrià-Sant Gervasi;22;Vallvidrera, el Tibidabo i les Planes;Men;Paraguai;3
2022;5;Sarrià-Sant Gervasi;23;Sarrià;Men;Paraguai;10
2022;5;Sarrià-Sant Gervasi;24;les Tres Torres;Men;Paraguai;3
2022;5;Sarrià-Sant Gervasi;25;Sant Gervasi - la Bonanova;Men;Paraguai;5
2022;5;Sarrià-Sant Gervasi;26;Sant Gervasi - Galvany;Men;Paraguai;17
2022;5;Sarrià-Sant Gervasi;27;el Putxet i el Farró;Men;Paraguai;15
2022;6;Gràcia;28;Vallcarca i els Penitents;Men;Paraguai;14
2022;6;Gràcia;29;el Coll;Men;Paraguai;10
2022;6;Gràcia;30;la Salut;Men;Paraguai;10
2022;6;Gràcia;31;la Vila de Gràcia;Men;Paraguai;25
2022;6;Gràcia;32;el Camp d'en Grassot i Gràcia Nova;Men;Paraguai;11
2022;7;Horta-Guinardó;33;el Baix Guinardó;Men;Paraguai;40
2022;7;Horta-Guinardó;34;Can Baró;Men;Paraguai;4
2022;7;Horta-Guinardó;35;el Guinardó;Men;Paraguai;81
2022;7;Horta-Guinardó;36;la Font d'en Fargues;Men;Paraguai;2
2022;7;Horta-Guinardó;37;el Carmel;Men;Paraguai;53
2022;7;Horta-Guinardó;38;la Teixonera;Men;Paraguai;13
2022;7;Horta-Guinardó;39;Sant Genís dels Agudells;Men;Paraguai;17
2022;7;Horta-Guinardó;40;Montbau;Men;Paraguai;2
2022;7;Horta-Guinardó;41;la Vall d'Hebron;Men;Paraguai;3
2022;7;Horta-Guinardó;42;la Clota;Men;Paraguai;0
2022;7;Horta-Guinardó;43;Horta;Men;Paraguai;25
2022;8;Nou Barris;44;Vilapicina i la Torre Llobeta;Men;Paraguai;42
2022;8;Nou Barris;45;Porta;Men;Paraguai;62
2022;8;Nou Barris;46;el Turó de la Peira;Men;Paraguai;31
2022;8;Nou Barris;47;Can Peguera;Men;Paraguai;0
2022;8;Nou Barris;48;la Guineueta;Men;Paraguai;18
2022;8;Nou Barris;49;Canyelles;Men;Paraguai;7
2022;8;Nou Barris;50;les Roquetes;Men;Paraguai;32
2022;8;Nou Barris;51;Verdun;Men;Paraguai;30
2022;8;Nou Barris;52;la Prosperitat;Men;Paraguai;27
2022;8;Nou Barris;53;la Trinitat Nova;Men;Paraguai;11
2022;8;Nou Barris;54;Torre Baró;Men;Paraguai;1
2022;8;Nou Barris;55;Ciutat Meridiana;Men;Paraguai;3
2022;8;Nou Barris;56;Vallbona;Men;Paraguai;6
2022;9;Sant Andreu;57;la Trinitat Vella;Men;Paraguai;14
2022;9;Sant Andreu;58;Baró de Viver;Men;Paraguai;0
2022;9;Sant Andreu;59;el Bon Pastor;Men;Paraguai;10
2022;9;Sant Andreu;60;Sant Andreu;Men;Paraguai;31
2022;9;Sant Andreu;61;la Sagrera;Men;Paraguai;29
2022;9;Sant Andreu;62;el Congrés i els Indians;Men;Paraguai;18
2022;9;Sant Andreu;63;Navas;Men;Paraguai;13
2022;10;Sant Martí;64;el Camp de l'Arpa del Clot;Men;Paraguai;46
2022;10;Sant Martí;65;el Clot;Men;Paraguai;33
2022;10;Sant Martí;66;el Parc i la Llacuna del Poblenou;Men;Paraguai;13
2022;10;Sant Martí;67;la Vila Olímpica del Poblenou;Men;Paraguai;0
2022;10;Sant Martí;68;el Poblenou;Men;Paraguai;18
2022;10;Sant Martí;69;Diagonal Mar i el Front Marítim del Poblenou;Men;Paraguai;3
2022;10;Sant Martí;70;el Besòs i el Maresme;Men;Paraguai;18
2022;10;Sant Martí;71;Provençals del Poblenou;Men;Paraguai;13
2022;10;Sant Martí;72;Sant Martí de Provençals;Men;Paraguai;15
2022;10;Sant Martí;73;la Verneda i la Pau;Men;Paraguai;20
2022;1;Ciutat Vella;1;el Raval;Women;Perú;132
2022;1;Ciutat Vella;2;el Barri Gòtic;Women;Perú;108
2022;1;Ciutat Vella;3;la Barceloneta;Women;Perú;43
2022;1;Ciutat Vella;4;Sant Pere, Santa Caterina i la Ribera;Women;Perú;83
2022;2;Eixample;5;el Fort Pienc;Women;Perú;180
2022;2;Eixample;6;la Sagrada Família;Women;Perú;306
2022;2;Eixample;7;la Dreta de l'Eixample;Women;Perú;135
2022;2;Eixample;8;l'Antiga Esquerra de l'Eixample;Women;Perú;212
2022;2;Eixample;9;la Nova Esquerra de l'Eixample;Women;Perú;324
2022;2;Eixample;10;Sant Antoni;Women;Perú;132
2022;3;Sants-Montjuïc;11;el Poble Sec;Women;Perú;149
2022;3;Sants-Montjuïc;12;la Marina del Prat Vermell;Women;Perú;5
2022;3;Sants-Montjuïc;13;la Marina de Port;Women;Perú;144
2022;3;Sants-Montjuïc;14;la Font de la Guatlla;Women;Perú;46
2022;3;Sants-Montjuïc;15;Hostafrancs;Women;Perú;91
2022;3;Sants-Montjuïc;16;la Bordeta;Women;Perú;76
2022;3;Sants-Montjuïc;17;Sants - Badal;Women;Perú;156
